country,variant,gender,freq,year,under60mortalityper1000livebirth
31,estimates,female,5yearly,1950,264.31503
31,estimates,male,5yearly,1950,388.20456
31,estimates,female,5yearly,1955,239.43972
31,estimates,male,5yearly,1955,359.07521
31,estimates,female,5yearly,1960,229.36482
31,estimates,male,5yearly,1960,348.90401
31,estimates,female,5yearly,1965,220.22856
31,estimates,male,5yearly,1965,338.84904
31,estimates,female,5yearly,1970,213.89839
31,estimates,male,5yearly,1970,330.66449
31,estimates,female,5yearly,1975,214.09966
31,estimates,male,5yearly,1975,328.02891
31,estimates,female,5yearly,1980,213.67998
31,estimates,male,5yearly,1980,324.12921
31,estimates,female,5yearly,1985,208.6719
31,estimates,male,5yearly,1985,316.67464
31,estimates,female,5yearly,1990,197.66652
31,estimates,male,5yearly,1990,344.94329
31,estimates,female,5yearly,1995,182.5076
31,estimates,male,5yearly,1995,310.22971
31,estimates,female,5yearly,2000,177.09361
31,estimates,male,5yearly,2000,266.94071
31,estimates,female,5yearly,2005,134.50298
31,estimates,male,5yearly,2005,236.05323
31,estimates,female,5yearly,2010,119.8088
31,estimates,male,5yearly,2010,212.44683
31,medium_variant,female,5yearly,2015,113.388
31,medium_variant,male,5yearly,2015,205.44156
31,medium_variant,female,5yearly,2020,107.27244
31,medium_variant,male,5yearly,2020,197.45979
31,medium_variant,female,5yearly,2025,101.40853
31,medium_variant,male,5yearly,2025,190.0467
31,medium_variant,female,5yearly,2030,95.69316
31,medium_variant,male,5yearly,2030,182.03672
31,medium_variant,female,5yearly,2035,90.27668
31,medium_variant,male,5yearly,2035,173.70458
31,medium_variant,female,5yearly,2040,85.17851
31,medium_variant,male,5yearly,2040,164.90169
31,medium_variant,female,5yearly,2045,80.38534
31,medium_variant,male,5yearly,2045,155.51985
31,medium_variant,female,5yearly,2050,75.67794
31,medium_variant,male,5yearly,2050,146.35219
31,medium_variant,female,5yearly,2055,71.57768
31,medium_variant,male,5yearly,2055,136.64772
31,medium_variant,female,5yearly,2060,67.6844599999999
31,medium_variant,male,5yearly,2060,127.05977
31,medium_variant,female,5yearly,2065,63.92015
31,medium_variant,male,5yearly,2065,117.26185
31,medium_variant,female,5yearly,2070,60.15571
31,medium_variant,male,5yearly,2070,107.17976
31,medium_variant,female,5yearly,2075,56.60864
31,medium_variant,male,5yearly,2075,97.81957
31,medium_variant,female,5yearly,2080,53.21849
31,medium_variant,male,5yearly,2080,89.1252800000001
31,medium_variant,female,5yearly,2085,49.84601
31,medium_variant,male,5yearly,2085,80.64295
31,medium_variant,female,5yearly,2090,46.65713
31,medium_variant,male,5yearly,2090,72.50169
31,medium_variant,female,5yearly,2095,43.6706600000001
31,medium_variant,male,5yearly,2095,65.5729700000001
