country,variant,gender,freq,year,under60mortalityper1000livebirth
854,estimates,female,5yearly,1950,722.19364
854,estimates,male,5yearly,1950,772.06792
854,estimates,female,5yearly,1955,689.88288
854,estimates,male,5yearly,1955,741.19076
854,estimates,female,5yearly,1960,657.35696
854,estimates,male,5yearly,1960,710.43514
854,estimates,female,5yearly,1965,623.7334
854,estimates,male,5yearly,1965,677.84256
854,estimates,female,5yearly,1970,590.18656
854,estimates,male,5yearly,1970,645.94632
854,estimates,female,5yearly,1975,543.83567
854,estimates,male,5yearly,1975,599.27664
854,estimates,female,5yearly,1980,466.60173
854,estimates,male,5yearly,1980,517.43661
854,estimates,female,5yearly,1985,455.74542
854,estimates,male,5yearly,1985,504.53206
854,estimates,female,5yearly,1990,461.32404
854,estimates,male,5yearly,1990,513.54472
854,estimates,female,5yearly,1995,452.52072
854,estimates,male,5yearly,1995,516.28356
854,estimates,female,5yearly,2000,436.29101
854,estimates,male,5yearly,2000,483.12594
854,estimates,female,5yearly,2005,393.25827
854,estimates,male,5yearly,2005,423.47563
854,estimates,female,5yearly,2010,346.58907
854,estimates,male,5yearly,2010,375.72403
854,medium_variant,female,5yearly,2015,310.1204
854,medium_variant,male,5yearly,2015,342.54168
854,medium_variant,female,5yearly,2020,277.41388
854,medium_variant,male,5yearly,2020,312.92908
854,medium_variant,female,5yearly,2025,248.31587
854,medium_variant,male,5yearly,2025,287.13948
854,medium_variant,female,5yearly,2030,223.06655
854,medium_variant,male,5yearly,2030,265.06034
854,medium_variant,female,5yearly,2035,201.24699
854,medium_variant,male,5yearly,2035,248.74431
854,medium_variant,female,5yearly,2040,182.06338
854,medium_variant,male,5yearly,2040,234.18239
854,medium_variant,female,5yearly,2045,166.40598
854,medium_variant,male,5yearly,2045,222.24496
854,medium_variant,female,5yearly,2050,152.54848
854,medium_variant,male,5yearly,2050,211.36436
854,medium_variant,female,5yearly,2055,139.89253
854,medium_variant,male,5yearly,2055,201.62394
854,medium_variant,female,5yearly,2060,129.28106
854,medium_variant,male,5yearly,2060,192.79348
854,medium_variant,female,5yearly,2065,119.08299
854,medium_variant,male,5yearly,2065,185.11237
854,medium_variant,female,5yearly,2070,111.85929
854,medium_variant,male,5yearly,2070,177.40437
854,medium_variant,female,5yearly,2075,105.36485
854,medium_variant,male,5yearly,2075,170.07709
854,medium_variant,female,5yearly,2080,99.41875
854,medium_variant,male,5yearly,2080,162.58508
854,medium_variant,female,5yearly,2085,93.72254
854,medium_variant,male,5yearly,2085,155.07884
854,medium_variant,female,5yearly,2090,88.7031699999999
854,medium_variant,male,5yearly,2090,147.38133
854,medium_variant,female,5yearly,2095,83.96092
854,medium_variant,male,5yearly,2095,139.83592
