variant,region,year,gender,dependencyratio2069
estimates,911,1950,male,118.285
estimates,911,1951,male,119.245
estimates,911,1952,male,120.026
estimates,911,1953,male,120.415
estimates,911,1954,male,120.384
estimates,911,1955,male,120.026
estimates,911,1956,male,121.178
estimates,911,1957,male,121.735
estimates,911,1958,male,121.922
estimates,911,1959,male,121.937
estimates,911,1960,male,121.875
estimates,911,1961,male,122.872
estimates,911,1962,male,123.69
estimates,911,1963,male,124.327
estimates,911,1964,male,124.743
estimates,911,1965,male,124.949
estimates,911,1966,male,126.335
estimates,911,1967,male,127.363
estimates,911,1968,male,128.077
estimates,911,1969,male,128.52
estimates,911,1970,male,128.722
estimates,911,1971,male,129.847
estimates,911,1972,male,130.618
estimates,911,1973,male,131.126
estimates,911,1974,male,131.459
estimates,911,1975,male,131.68
estimates,911,1976,male,132.865
estimates,911,1977,male,133.786
estimates,911,1978,male,134.48
estimates,911,1979,male,134.96
estimates,911,1980,male,135.239
estimates,911,1981,male,136.372
estimates,911,1982,male,137.179
estimates,911,1983,male,137.718
estimates,911,1984,male,138.04
estimates,911,1985,male,138.182
estimates,911,1986,male,139.21
estimates,911,1987,male,139.911
estimates,911,1988,male,140.339
estimates,911,1989,male,140.562
estimates,911,1990,male,140.648
estimates,911,1991,male,141.384
estimates,911,1992,male,141.804
estimates,911,1993,male,141.956
estimates,911,1994,male,141.815
estimates,911,1995,male,141.331
estimates,911,1996,male,141.741
estimates,911,1997,male,141.781
estimates,911,1998,male,141.499
estimates,911,1999,male,141.011
estimates,911,2000,male,140.443
estimates,911,2001,male,140.64
estimates,911,2002,male,140.644
estimates,911,2003,male,140.496
estimates,911,2004,male,140.204
estimates,911,2005,male,139.781
estimates,911,2006,male,140.032
estimates,911,2007,male,140.022
estimates,911,2008,male,139.825
estimates,911,2009,male,139.51
estimates,911,2010,male,139.111
estimates,911,2011,male,139.37
estimates,911,2012,male,139.414
estimates,911,2013,male,139.286
estimates,911,2014,male,139.009
estimates,911,2015,male,138.59
medium_variant,911,2015,male,138.59
medium_variant,911,2016,male,138.469
medium_variant,911,2017,male,138.116
medium_variant,911,2018,male,137.55
medium_variant,911,2019,male,136.785
