variant,region,year,gender,dependencyratio2069
estimates,931,1950,male,106.744
estimates,931,1951,male,107.621
estimates,931,1952,male,108.473
estimates,931,1953,male,109.305
estimates,931,1954,male,109.995
estimates,931,1955,male,110.477
estimates,931,1956,male,111.58
estimates,931,1957,male,112.38
estimates,931,1958,male,113.011
estimates,931,1959,male,113.634
estimates,931,1960,male,114.334
estimates,931,1961,male,115.416
estimates,931,1962,male,116.558
estimates,931,1963,male,117.619
estimates,931,1964,male,118.39
estimates,931,1965,male,118.768
estimates,931,1966,male,119.554
estimates,931,1967,male,119.816
estimates,931,1968,male,119.64
estimates,931,1969,male,119.138
estimates,931,1970,male,118.365
estimates,931,1971,male,117.648
estimates,931,1972,male,116.639
estimates,931,1973,male,115.422
estimates,931,1974,male,114.103
estimates,931,1975,male,112.771
estimates,931,1976,male,111.82
estimates,931,1977,male,110.95
estimates,931,1978,male,110.054
estimates,931,1979,male,108.983
estimates,931,1980,male,107.683
estimates,931,1981,male,106.819
estimates,931,1982,male,105.601
estimates,931,1983,male,104.175
estimates,931,1984,male,102.705
estimates,931,1985,male,101.258
estimates,931,1986,male,100.01
estimates,931,1987,male,98.728
estimates,931,1988,male,97.434
estimates,931,1989,male,96.142
estimates,931,1990,male,94.862
estimates,931,1991,male,93.793
estimates,931,1992,male,92.762
estimates,931,1993,male,91.7
estimates,931,1994,male,90.529
estimates,931,1995,male,89.215
estimates,931,1996,male,87.986
estimates,931,1997,male,86.654
estimates,931,1998,male,85.227
estimates,931,1999,male,83.717
estimates,931,2000,male,82.138
estimates,931,2001,male,80.645
estimates,931,2002,male,79.061
estimates,931,2003,male,77.44
estimates,931,2004,male,75.841
estimates,931,2005,male,74.292
estimates,931,2006,male,72.827
estimates,931,2007,male,71.411
estimates,931,2008,male,70.041
estimates,931,2009,male,68.71
estimates,931,2010,male,67.421
estimates,931,2011,male,66.257
estimates,931,2012,male,65.158
estimates,931,2013,male,64.113
estimates,931,2014,male,63.103
estimates,931,2015,male,62.118
medium_variant,931,2015,male,62.118
medium_variant,931,2016,male,61.309
medium_variant,931,2017,male,60.483
medium_variant,931,2018,male,59.674
medium_variant,931,2019,male,58.929
medium_variant,931,2020,male,58.265
medium_variant,931,2021,male,57.703
medium_variant,931,2022,male,57.206
medium_variant,931,2023,male,56.765
medium_variant,931,2024,male,56.362
medium_variant,931,2025,male,55.993
medium_variant,931,2026,male,55.725
medium_variant,931,2027,male,55.481
medium_variant,931,2028,male,55.26
medium_variant,931,2029,male,55.062
medium_variant,931,2030,male,54.885
medium_variant,931,2031,male,54.785
medium_variant,931,2032,male,54.687
medium_variant,931,2033,male,54.593
medium_variant,931,2034,male,54.506
medium_variant,931,2035,male,54.431
medium_variant,931,2036,male,54.415
medium_variant,931,2037,male,54.398
medium_variant,931,2038,male,54.384
medium_variant,931,2039,male,54.371
medium_variant,931,2040,male,54.362
medium_variant,931,2041,male,54.4
medium_variant,931,2042,male,54.429
medium_variant,931,2043,male,54.469
medium_variant,931,2044,male,54.548
medium_variant,931,2045,male,54.685
medium_variant,931,2046,male,54.916
medium_variant,931,2047,male,55.18
medium_variant,931,2048,male,55.479
medium_variant,931,2049,male,55.812
medium_variant,931,2050,male,56.183
medium_variant,931,2051,male,56.624
medium_variant,931,2052,male,57.078
medium_variant,931,2053,male,57.546
medium_variant,931,2054,male,58.028
medium_variant,931,2055,male,58.524
medium_variant,931,2056,male,59.047
medium_variant,931,2057,male,59.556
medium_variant,931,2058,male,60.058
medium_variant,931,2059,male,60.561
medium_variant,931,2060,male,61.074
medium_variant,931,2061,male,61.59
medium_variant,931,2062,male,62.081
medium_variant,931,2063,male,62.563
medium_variant,931,2064,male,63.05
medium_variant,931,2065,male,63.557
medium_variant,931,2066,male,64.053
medium_variant,931,2067,male,64.531
medium_variant,931,2068,male,65.001
medium_variant,931,2069,male,65.469
medium_variant,931,2070,male,65.942
medium_variant,931,2071,male,66.38
medium_variant,931,2072,male,66.787
medium_variant,931,2073,male,67.173
medium_variant,931,2074,male,67.549
medium_variant,931,2075,male,67.929
medium_variant,931,2076,male,68.27
medium_variant,931,2077,male,68.57
medium_variant,931,2078,male,68.855
medium_variant,931,2079,male,69.157
medium_variant,931,2080,male,69.506
medium_variant,931,2081,male,69.833
medium_variant,931,2082,male,70.154
medium_variant,931,2083,male,70.484
medium_variant,931,2084,male,70.834
medium_variant,931,2085,male,71.216
medium_variant,931,2086,male,71.547
medium_variant,931,2087,male,71.859
medium_variant,931,2088,male,72.171
medium_variant,931,2089,male,72.498
medium_variant,931,2090,male,72.86
medium_variant,931,2091,male,73.153
medium_variant,931,2092,male,73.425
medium_variant,931,2093,male,73.695
medium_variant,931,2094,male,73.982
medium_variant,931,2095,male,74.308
medium_variant,931,2096,male,74.554
medium_variant,931,2097,male,74.78
medium_variant,931,2098,male,75.008
medium_variant,931,2099,male,75.265
medium_variant,931,2100,male,75.572
