variant,region,year,gender,dependencyratio2069
estimates,1503,1950,male,71.281
estimates,1503,1951,male,71.76
estimates,1503,1952,male,71.929
estimates,1503,1953,male,72.191
estimates,1503,1954,male,72.605
estimates,1503,1955,male,73.074
estimates,1503,1956,male,73.405
estimates,1503,1957,male,73.883
estimates,1503,1958,male,74.364
estimates,1503,1959,male,74.74
estimates,1503,1960,male,74.985
estimates,1503,1961,male,75.578
estimates,1503,1962,male,75.979
estimates,1503,1963,male,76.174
estimates,1503,1964,male,76.136
estimates,1503,1965,male,75.834
estimates,1503,1966,male,75.598
estimates,1503,1967,male,75.053
estimates,1503,1968,male,74.338
estimates,1503,1969,male,73.603
estimates,1503,1970,male,72.913
estimates,1503,1971,male,72.32
estimates,1503,1972,male,71.722
estimates,1503,1973,male,71.069
estimates,1503,1974,male,70.279
estimates,1503,1975,male,69.319
estimates,1503,1976,male,68.826
estimates,1503,1977,male,68.122
estimates,1503,1978,male,67.252
estimates,1503,1979,male,66.301
estimates,1503,1980,male,65.326
estimates,1503,1981,male,64.42
estimates,1503,1982,male,63.523
estimates,1503,1983,male,62.601
estimates,1503,1984,male,61.586
estimates,1503,1985,male,60.462
estimates,1503,1986,male,59.65
estimates,1503,1987,male,58.697
estimates,1503,1988,male,57.696
estimates,1503,1989,male,56.766
estimates,1503,1990,male,55.961
estimates,1503,1991,male,55.473
estimates,1503,1992,male,55.086
estimates,1503,1993,male,54.765
estimates,1503,1994,male,54.447
estimates,1503,1995,male,54.103
estimates,1503,1996,male,53.972
estimates,1503,1997,male,53.764
estimates,1503,1998,male,53.506
estimates,1503,1999,male,53.224
estimates,1503,2000,male,52.924
estimates,1503,2001,male,52.644
estimates,1503,2002,male,52.339
estimates,1503,2003,male,52.007
estimates,1503,2004,male,51.642
estimates,1503,2005,male,51.256
estimates,1503,2006,male,51.118
estimates,1503,2007,male,50.944
estimates,1503,2008,male,50.739
estimates,1503,2009,male,50.497
estimates,1503,2010,male,50.224
estimates,1503,2011,male,50.146
estimates,1503,2012,male,49.955
estimates,1503,2013,male,49.735
estimates,1503,2014,male,49.595
estimates,1503,2015,male,49.596
medium_variant,1503,2015,male,49.596
medium_variant,1503,2016,male,49.805
medium_variant,1503,2017,male,50.15
medium_variant,1503,2018,male,50.577
medium_variant,1503,2019,male,50.999
medium_variant,1503,2020,male,51.378
medium_variant,1503,2021,male,52.007
medium_variant,1503,2022,male,52.563
medium_variant,1503,2023,male,53.066
medium_variant,1503,2024,male,53.556
medium_variant,1503,2025,male,54.051
medium_variant,1503,2026,male,54.654
medium_variant,1503,2027,male,55.217
medium_variant,1503,2028,male,55.759
medium_variant,1503,2029,male,56.302
medium_variant,1503,2030,male,56.868
medium_variant,1503,2031,male,57.569
medium_variant,1503,2032,male,58.266
medium_variant,1503,2033,male,58.947
medium_variant,1503,2034,male,59.591
medium_variant,1503,2035,male,60.192
medium_variant,1503,2036,male,60.837
medium_variant,1503,2037,male,61.408
medium_variant,1503,2038,male,61.923
