variant,region,year,gender,dependencyratio2069
estimates,948,1950,male,105.063
estimates,948,1951,male,105.795
estimates,948,1952,male,106.553
estimates,948,1953,male,107.125
estimates,948,1954,male,107.488
estimates,948,1955,male,107.724
estimates,948,1956,male,109.001
estimates,948,1957,male,109.87
estimates,948,1958,male,110.559
estimates,948,1959,male,111.25
estimates,948,1960,male,112.005
estimates,948,1961,male,113.266
estimates,948,1962,male,114.523
estimates,948,1963,male,115.729
estimates,948,1964,male,116.786
estimates,948,1965,male,117.651
estimates,948,1966,male,119.11
estimates,948,1967,male,120.295
estimates,948,1968,male,121.169
estimates,948,1969,male,121.689
estimates,948,1970,male,121.838
estimates,948,1971,male,122.181
estimates,948,1972,male,122.126
estimates,948,1973,male,121.757
estimates,948,1974,male,121.166
estimates,948,1975,male,120.42
estimates,948,1976,male,120.168
estimates,948,1977,male,119.665
estimates,948,1978,male,118.971
estimates,948,1979,male,118.146
estimates,948,1980,male,117.23
estimates,948,1981,male,116.72
estimates,948,1982,male,116.097
estimates,948,1983,male,115.363
estimates,948,1984,male,114.491
estimates,948,1985,male,113.471
estimates,948,1986,male,112.903
estimates,948,1987,male,112.092
estimates,948,1988,male,111.116
estimates,948,1989,male,110.049
estimates,948,1990,male,108.918
estimates,948,1991,male,108.004
estimates,948,1992,male,107.011
estimates,948,1993,male,105.939
estimates,948,1994,male,104.773
estimates,948,1995,male,103.511
estimates,948,1996,male,102.53
estimates,948,1997,male,101.437
estimates,948,1998,male,100.235
estimates,948,1999,male,98.925
estimates,948,2000,male,97.516
estimates,948,2001,male,96.278
estimates,948,2002,male,94.942
estimates,948,2003,male,93.552
estimates,948,2004,male,92.143
estimates,948,2005,male,90.733
estimates,948,2006,male,89.495
estimates,948,2007,male,88.239
estimates,948,2008,male,86.993
estimates,948,2009,male,85.771
estimates,948,2010,male,84.576
estimates,948,2011,male,83.58
estimates,948,2012,male,82.572
estimates,948,2013,male,81.566
estimates,948,2014,male,80.568
estimates,948,2015,male,79.578
medium_variant,948,2015,male,79.578
medium_variant,948,2016,male,78.76
medium_variant,948,2017,male,77.919
medium_variant,948,2018,male,77.077
medium_variant,948,2019,male,76.256
medium_variant,948,2020,male,75.466
