variant,region,year,gender,dependencyratio2069
estimates,901,1950,male,72.311
estimates,901,1951,male,72.619
estimates,901,1952,male,72.55
estimates,901,1953,male,72.593
estimates,901,1954,male,72.739
estimates,901,1955,male,72.826
estimates,901,1956,male,72.731
estimates,901,1957,male,72.674
estimates,901,1958,male,72.604
estimates,901,1959,male,72.544
estimates,901,1960,male,72.541
estimates,901,1961,male,72.992
estimates,901,1962,male,73.456
estimates,901,1963,male,73.82
estimates,901,1964,male,73.934
estimates,901,1965,male,73.694
estimates,901,1966,male,73.412
estimates,901,1967,male,72.764
estimates,901,1968,male,71.888
estimates,901,1969,male,70.962
estimates,901,1970,male,70.083
estimates,901,1971,male,69.307
estimates,901,1972,male,68.554
estimates,901,1973,male,67.777
estimates,901,1974,male,66.889
estimates,901,1975,male,65.858
estimates,901,1976,male,65.372
estimates,901,1977,male,64.673
estimates,901,1978,male,63.827
estimates,901,1979,male,62.944
estimates,901,1980,male,62.082
estimates,901,1981,male,61.33
estimates,901,1982,male,60.627
estimates,901,1983,male,59.923
estimates,901,1984,male,59.135
estimates,901,1985,male,58.237
estimates,901,1986,male,57.608
estimates,901,1987,male,56.885
estimates,901,1988,male,56.127
estimates,901,1989,male,55.4
estimates,901,1990,male,54.725
estimates,901,1991,male,54.394
estimates,901,1992,male,54.029
estimates,901,1993,male,53.656
estimates,901,1994,male,53.305
estimates,901,1995,male,52.988
estimates,901,1996,male,52.8
estimates,901,1997,male,52.66
estimates,901,1998,male,52.511
estimates,901,1999,male,52.277
estimates,901,2000,male,51.927
estimates,901,2001,male,51.709
estimates,901,2002,male,51.388
estimates,901,2003,male,50.994
estimates,901,2004,male,50.578
estimates,901,2005,male,50.176
estimates,901,2006,male,50.099
estimates,901,2007,male,50.014
estimates,901,2008,male,49.914
estimates,901,2009,male,49.78
estimates,901,2010,male,49.613
estimates,901,2011,male,49.611
estimates,901,2012,male,49.531
estimates,901,2013,male,49.454
estimates,901,2014,male,49.478
estimates,901,2015,male,49.653
medium_variant,901,2015,male,49.653
medium_variant,901,2016,male,50.054
medium_variant,901,2017,male,50.606
medium_variant,901,2018,male,51.248
medium_variant,901,2019,male,51.892
medium_variant,901,2020,male,52.491
medium_variant,901,2021,male,53.257
medium_variant,901,2022,male,53.964
medium_variant,901,2023,male,54.612
medium_variant,901,2024,male,55.213
medium_variant,901,2025,male,55.775
medium_variant,901,2026,male,56.431
medium_variant,901,2027,male,57.005
medium_variant,901,2028,male,57.521
medium_variant,901,2029,male,58.012
medium_variant,901,2030,male,58.501
medium_variant,901,2031,male,59.109
medium_variant,901,2032,male,59.7
medium_variant,901,2033,male,60.256
medium_variant,901,2034,male,60.753
medium_variant,901,2035,male,61.183
medium_variant,901,2036,male,61.673
medium_variant,901,2037,male,62.082
medium_variant,901,2038,male,62.438
medium_variant,901,2039,male,62.771
medium_variant,901,2040,male,63.104
medium_variant,901,2041,male,63.558
medium_variant,901,2042,male,63.977
medium_variant,901,2043,male,64.358
medium_variant,901,2044,male,64.706
medium_variant,901,2045,male,65.031
medium_variant,901,2046,male,65.436
medium_variant,901,2047,male,65.782
