variant,region,year,gender,dependencyratio2069
estimates,947,1950,male,117.129
estimates,947,1951,male,117.954
estimates,947,1952,male,118.515
estimates,947,1953,male,118.79
estimates,947,1954,male,118.822
estimates,947,1955,male,118.671
estimates,947,1956,male,119.789
estimates,947,1957,male,120.533
estimates,947,1958,male,121.004
estimates,947,1959,male,121.279
estimates,947,1960,male,121.402
estimates,947,1961,male,122.535
estimates,947,1962,male,123.388
estimates,947,1963,male,124.01
estimates,947,1964,male,124.429
estimates,947,1965,male,124.672
estimates,947,1966,male,125.887
estimates,947,1967,male,126.771
estimates,947,1968,male,127.387
estimates,947,1969,male,127.801
estimates,947,1970,male,128.052
estimates,947,1971,male,129.152
estimates,947,1972,male,130.003
estimates,947,1973,male,130.641
estimates,947,1974,male,131.083
estimates,947,1975,male,131.352
estimates,947,1976,male,132.305
estimates,947,1977,male,132.957
estimates,947,1978,male,133.385
estimates,947,1979,male,133.655
estimates,947,1980,male,133.799
estimates,947,1981,male,134.96
estimates,947,1982,male,135.834
estimates,947,1983,male,136.459
estimates,947,1984,male,136.855
estimates,947,1985,male,137.038
estimates,947,1986,male,137.912
estimates,947,1987,male,138.488
estimates,947,1988,male,138.8
estimates,947,1989,male,138.848
estimates,947,1990,male,138.624
estimates,947,1991,male,138.819
estimates,947,1992,male,138.659
estimates,947,1993,male,138.206
estimates,947,1994,male,137.54
estimates,947,1995,male,136.726
estimates,947,1996,male,136.732
estimates,947,1997,male,136.528
estimates,947,1998,male,136.14
estimates,947,1999,male,135.568
estimates,947,2000,male,134.822
estimates,947,2001,male,134.721
estimates,947,2002,male,134.363
estimates,947,2003,male,133.836
estimates,947,2004,male,133.229
estimates,947,2005,male,132.585
estimates,947,2006,male,132.3
estimates,947,2007,male,131.907
estimates,947,2008,male,131.444
estimates,947,2009,male,130.919
estimates,947,2010,male,130.327
estimates,947,2011,male,129.953
estimates,947,2012,male,129.444
estimates,947,2013,male,128.811
estimates,947,2014,male,128.051
estimates,947,2015,male,127.158
medium_variant,947,2015,male,127.158
medium_variant,947,2016,male,126.463
medium_variant,947,2017,male,125.581
medium_variant,947,2018,male,124.548
medium_variant,947,2019,male,123.406
medium_variant,947,2020,male,122.176
medium_variant,947,2021,male,121.134
medium_variant,947,2022,male,119.996
medium_variant,947,2023,male,118.764
medium_variant,947,2024,male,117.434
medium_variant,947,2025,male,116.013
medium_variant,947,2026,male,114.805
medium_variant,947,2027,male,113.492
medium_variant,947,2028,male,112.099
medium_variant,947,2029,male,110.65
medium_variant,947,2030,male,109.162
medium_variant,947,2031,male,107.882
medium_variant,947,2032,male,106.541
medium_variant,947,2033,male,105.164
medium_variant,947,2034,male,103.772
medium_variant,947,2035,male,102.38
medium_variant,947,2036,male,101.206
medium_variant,947,2037,male,100.004
medium_variant,947,2038,male,98.789
medium_variant,947,2039,male,97.57
medium_variant,947,2040,male,96.35
medium_variant,947,2041,male,95.325
medium_variant,947,2042,male,94.276
medium_variant,947,2043,male,93.21
medium_variant,947,2044,male,92.131
medium_variant,947,2045,male,91.043
medium_variant,947,2046,male,90.125
medium_variant,947,2047,male,89.175
medium_variant,947,2048,male,88.203
medium_variant,947,2049,male,87.218
medium_variant,947,2050,male,86.225
medium_variant,947,2051,male,85.389
medium_variant,947,2052,male,84.527
medium_variant,947,2053,male,83.644
medium_variant,947,2054,male,82.744
medium_variant,947,2055,male,81.832
medium_variant,947,2056,male,81.066
medium_variant,947,2057,male,80.271
medium_variant,947,2058,male,79.456
medium_variant,947,2059,male,78.63
medium_variant,947,2060,male,77.8
medium_variant,947,2061,male,77.11
medium_variant,947,2062,male,76.401
medium_variant,947,2063,male,75.681
medium_variant,947,2064,male,74.959
medium_variant,947,2065,male,74.242
medium_variant,947,2066,male,73.674
medium_variant,947,2067,male,73.09
medium_variant,947,2068,male,72.498
medium_variant,947,2069,male,71.903
medium_variant,947,2070,male,71.311
medium_variant,947,2071,male,70.857
medium_variant,947,2072,male,70.384
medium_variant,947,2073,male,69.901
medium_variant,947,2074,male,69.415
medium_variant,947,2075,male,68.932
medium_variant,947,2076,male,68.582
medium_variant,947,2077,male,68.214
medium_variant,947,2078,male,67.834
medium_variant,947,2079,male,67.445
medium_variant,947,2080,male,67.053
medium_variant,947,2081,male,66.783
medium_variant,947,2082,male,66.49
medium_variant,947,2083,male,66.178
medium_variant,947,2084,male,65.853
medium_variant,947,2085,male,65.518
medium_variant,947,2086,male,65.296
medium_variant,947,2087,male,65.045
medium_variant,947,2088,male,64.774
medium_variant,947,2089,male,64.491
medium_variant,947,2090,male,64.202
medium_variant,947,2091,male,64.026
medium_variant,947,2092,male,63.823
medium_variant,947,2093,male,63.603
medium_variant,947,2094,male,63.372
medium_variant,947,2095,male,63.138
medium_variant,947,2096,male,63.016
medium_variant,947,2097,male,62.869
medium_variant,947,2098,male,62.706
medium_variant,947,2099,male,62.534
medium_variant,947,2100,male,62.36
estimates,947,1950,female,113.867
estimates,947,1951,female,114.721
estimates,947,1952,female,115.329
estimates,947,1953,female,115.639
estimates,947,1954,female,115.679
estimates,947,1955,female,115.515
estimates,947,1956,female,116.61
estimates,947,1957,female,117.297
estimates,947,1958,female,117.697
estimates,947,1959,female,117.908
estimates,947,1960,female,117.986
estimates,947,1961,female,119.037
estimates,947,1962,female,119.836
estimates,947,1963,female,120.423
estimates,947,1964,female,120.817
estimates,947,1965,female,121.041
estimates,947,1966,female,122.246
estimates,947,1967,female,123.127
estimates,947,1968,female,123.737
estimates,947,1969,female,124.134
estimates,947,1970,female,124.359
estimates,947,1971,female,125.42
estimates,947,1972,female,126.213
estimates,947,1973,female,126.782
estimates,947,1974,female,127.157
estimates,947,1975,female,127.372
estimates,947,1976,female,128.325
estimates,947,1977,female,128.972
estimates,947,1978,female,129.372
estimates,947,1979,female,129.582
estimates,947,1980,female,129.649
estimates,947,1981,female,130.647
estimates,947,1982,female,131.357
estimates,947,1983,female,131.824
estimates,947,1984,female,132.085
estimates,947,1985,female,132.165
estimates,947,1986,female,132.904
estimates,947,1987,female,133.342
estimates,947,1988,female,133.495
estimates,947,1989,female,133.369
estimates,947,1990,female,132.978
estimates,947,1991,female,133.068
estimates,947,1992,female,132.818
estimates,947,1993,female,132.29
estimates,947,1994,female,131.555
estimates,947,1995,female,130.679
estimates,947,1996,female,130.742
estimates,947,1997,female,130.602
estimates,947,1998,female,130.283
estimates,947,1999,female,129.785
estimates,947,2000,female,129.124
estimates,947,2001,female,129.084
estimates,947,2002,female,128.795
estimates,947,2003,female,128.333
estimates,947,2004,female,127.776
estimates,947,2005,female,127.169
estimates,947,2006,female,126.934
estimates,947,2007,female,126.576
estimates,947,2008,female,126.134
estimates,947,2009,female,125.628
estimates,947,2010,female,125.062
estimates,947,2011,female,124.7
estimates,947,2012,female,124.231
estimates,947,2013,female,123.657
estimates,947,2014,female,122.967
estimates,947,2015,female,122.157
medium_variant,947,2015,female,122.157
medium_variant,947,2016,female,121.525
medium_variant,947,2017,female,120.727
medium_variant,947,2018,female,119.796
medium_variant,947,2019,female,118.767
medium_variant,947,2020,female,117.659
medium_variant,947,2021,female,116.717
medium_variant,947,2022,female,115.681
medium_variant,947,2023,female,114.559
medium_variant,947,2024,female,113.354
medium_variant,947,2025,female,112.077
medium_variant,947,2026,female,110.99
medium_variant,947,2027,female,109.812
medium_variant,947,2028,female,108.565
medium_variant,947,2029,female,107.268
medium_variant,947,2030,female,105.936
medium_variant,947,2031,female,104.779
medium_variant,947,2032,female,103.563
medium_variant,947,2033,female,102.315
medium_variant,947,2034,female,101.053
medium_variant,947,2035,female,99.794
medium_variant,947,2036,female,98.711
medium_variant,947,2037,female,97.604
medium_variant,947,2038,female,96.484
medium_variant,947,2039,female,95.36
medium_variant,947,2040,female,94.236
medium_variant,947,2041,female,93.266
medium_variant,947,2042,female,92.275
medium_variant,947,2043,female,91.271
medium_variant,947,2044,female,90.26
medium_variant,947,2045,female,89.248
medium_variant,947,2046,female,88.373
medium_variant,947,2047,female,87.474
medium_variant,947,2048,female,86.56
medium_variant,947,2049,female,85.644
medium_variant,947,2050,female,84.731
medium_variant,947,2051,female,83.943
medium_variant,947,2052,female,83.139
medium_variant,947,2053,female,82.323
medium_variant,947,2054,female,81.499
medium_variant,947,2055,female,80.67
medium_variant,947,2056,female,79.95
medium_variant,947,2057,female,79.208
medium_variant,947,2058,female,78.455
medium_variant,947,2059,female,77.7
medium_variant,947,2060,female,76.95
medium_variant,947,2061,female,76.302
medium_variant,947,2062,female,75.643
medium_variant,947,2063,female,74.982
medium_variant,947,2064,female,74.329
medium_variant,947,2065,female,73.691
medium_variant,947,2066,female,73.158
medium_variant,947,2067,female,72.619
medium_variant,947,2068,female,72.083
medium_variant,947,2069,female,71.558
medium_variant,947,2070,female,71.049
medium_variant,947,2071,female,70.635
medium_variant,947,2072,female,70.216
medium_variant,947,2073,female,69.8
medium_variant,947,2074,female,69.395
medium_variant,947,2075,female,69.005
medium_variant,947,2076,female,68.699
medium_variant,947,2077,female,68.387
medium_variant,947,2078,female,68.076
