agebroad,population,country,variant,year
"Region, subregion, country or area *",Singapore,702,estimates,1950
0_1,71.85,702,estimates,1950
0_4,164.501,702,estimates,1950
0_14,413.6,702,estimates,1950
0_17,474.429,702,estimates,1950
0_19,511.5,702,estimates,1950
0_24,595.999,702,estimates,1950
3_4,60.081,702,estimates,1950
3_5,88.142,702,estimates,1950
3_6,115.188,702,estimates,1950
4_5,57.356,702,estimates,1950
4_6,84.402,702,estimates,1950
5_14,249.099,702,estimates,1950
5_10,156.298,702,estimates,1950
5_11,180.488,702,estimates,1950
6_9,103.738,702,estimates,1950
6_10,128.237,702,estimates,1950
6_11,152.427,702,estimates,1950
6_12,176.144,702,estimates,1950
7_10,101.191,702,estimates,1950
7_12,149.098,702,estimates,1950
11_16,134.142,702,estimates,1950
11_17,153.63,702,estimates,1950
11_18,172.454,702,estimates,1950
12_14,68.611,702,estimates,1950
12_16,109.952,702,estimates,1950
12_17,129.44,702,estimates,1950
12_18,148.264,702,estimates,1950
13_17,105.723,702,estimates,1950
13_18,124.547,702,estimates,1950
13_19,142.794,702,estimates,1950
15_17,60.829,702,estimates,1950
18_23,105.188,702,estimates,1950
15_24,182.399,702,estimates,1950
15_49,522.6,702,estimates,1950
15_59,570.3,702,estimates,1950
15_64,583.999,702,estimates,1950
20_64,486.099,702,estimates,1950
20_69,496.499,702,estimates,1950
25_49,340.201,702,estimates,1950
25_64,401.6,702,estimates,1950
25_69,412.0,702,estimates,1950
15plus,608.496,702,estimates,1950
16plus,587.41,702,estimates,1950
17plus,567.155,702,estimates,1950
18plus,547.667,702,estimates,1950
20plus,510.596,702,estimates,1950
21plus,492.903,702,estimates,1950
25plus,426.097,702,estimates,1950
50plus,85.896,702,estimates,1950
60plus,38.196,702,estimates,1950
65plus,24.497,702,estimates,1950
70plus,14.097,702,estimates,1950
75plus,8.597,702,estimates,1950
80plus,4.198,702,estimates,1950
85plus,1.432,702,estimates,1950
90plus,0.345,702,estimates,1950
total,1022.096,702,estimates,1950
"Region, subregion, country or area *",Singapore,702,estimates,1951
0_1,77.866,702,estimates,1951
0_4,175.837,702,estimates,1951
0_14,433.87,702,estimates,1951
0_17,498.325,702,estimates,1951
0_19,537.535,702,estimates,1951
0_24,626.122,702,estimates,1951
3_4,63.349,702,estimates,1951
3_5,92.685,702,estimates,1951
3_6,120.808,702,estimates,1951
4_5,60.135,702,estimates,1951
4_6,88.258,702,estimates,1951
5_14,258.033,702,estimates,1951
5_10,161.67,702,estimates,1951
5_11,186.374,702,estimates,1951
6_9,107.214,702,estimates,1951
6_10,132.334,702,estimates,1951
6_11,157.038,702,estimates,1951
6_12,181.466,702,estimates,1951
7_10,104.211,702,estimates,1951
7_12,153.343,702,estimates,1951
11_16,140.145,702,estimates,1951
11_17,160.818,702,estimates,1951
11_18,180.749,702,estimates,1951
12_14,71.659,702,estimates,1951
12_16,115.441,702,estimates,1951
12_17,136.114,702,estimates,1951
12_18,156.045,702,estimates,1951
13_17,111.686,702,estimates,1951
13_18,131.617,702,estimates,1951
13_19,150.896,702,estimates,1951
15_17,64.455,702,estimates,1951
18_23,110.876,702,estimates,1951
15_24,192.252,702,estimates,1951
15_49,542.957,702,estimates,1951
15_59,594.953,702,estimates,1951
15_64,608.748,702,estimates,1951
20_64,505.083,702,estimates,1951
20_69,515.62,702,estimates,1951
25_49,350.705,702,estimates,1951
25_64,416.496,702,estimates,1951
25_69,427.033,702,estimates,1951
15plus,633.924,702,estimates,1951
16plus,611.613,702,estimates,1951
17plus,590.142,702,estimates,1951
18plus,569.469,702,estimates,1951
20plus,530.259,702,estimates,1951
21plus,511.554,702,estimates,1951
25plus,441.672,702,estimates,1951
50plus,90.967,702,estimates,1951
60plus,38.971,702,estimates,1951
65plus,25.176,702,estimates,1951
70plus,14.639,702,estimates,1951
75plus,8.629,702,estimates,1951
80plus,4.316,702,estimates,1951
85plus,1.547,702,estimates,1951
90plus,0.382,702,estimates,1951
total,1067.794,702,estimates,1951
"Region, subregion, country or area *",Singapore,702,estimates,1952
0_1,84.22,702,estimates,1952
0_4,188.642,702,estimates,1952
0_14,456.529,702,estimates,1952
0_17,524.845,702,estimates,1952
0_19,566.458,702,estimates,1952
0_24,659.996,702,estimates,1952
3_4,67.343,702,estimates,1952
3_5,98.272,702,estimates,1952
3_6,127.76,702,estimates,1952
4_5,63.581,702,estimates,1952
4_6,93.069,702,estimates,1952
5_14,267.887,702,estimates,1952
5_10,168.398,702,estimates,1952
5_11,193.781,702,estimates,1952
6_9,111.586,702,estimates,1952
6_10,137.469,702,estimates,1952
6_11,162.852,702,estimates,1952
6_12,187.853,702,estimates,1952
7_10,107.981,702,estimates,1952
7_12,158.365,702,estimates,1952
11_16,145.87,702,estimates,1952
11_17,167.805,702,estimates,1952
11_18,188.972,702,estimates,1952
12_14,74.106,702,estimates,1952
12_16,120.487,702,estimates,1952
12_17,142.422,702,estimates,1952
12_18,163.589,702,estimates,1952
13_17,117.421,702,estimates,1952
13_18,138.588,702,estimates,1952
13_19,159.034,702,estimates,1952
15_17,68.316,702,estimates,1952
18_23,117.454,702,estimates,1952
15_24,203.467,702,estimates,1952
15_49,566.547,702,estimates,1952
15_59,623.542,702,estimates,1952
15_64,637.425,702,estimates,1952
20_64,527.496,702,estimates,1952
20_69,538.258,702,estimates,1952
25_49,363.08,702,estimates,1952
25_64,433.958,702,estimates,1952
25_69,444.72,702,estimates,1952
15plus,663.405,702,estimates,1952
16plus,639.767,702,estimates,1952
17plus,617.024,702,estimates,1952
18plus,595.089,702,estimates,1952
20plus,553.476,702,estimates,1952
21plus,533.672,702,estimates,1952
25plus,459.938,702,estimates,1952
50plus,96.858,702,estimates,1952
60plus,39.863,702,estimates,1952
65plus,25.98,702,estimates,1952
70plus,15.218,702,estimates,1952
75plus,8.689,702,estimates,1952
80plus,4.409,702,estimates,1952
85plus,1.614,702,estimates,1952
90plus,0.408,702,estimates,1952
total,1119.934,702,estimates,1952
"Region, subregion, country or area *",Singapore,702,estimates,1953
0_1,90.899,702,estimates,1953
0_4,202.416,702,estimates,1953
0_14,481.384,702,estimates,1953
0_17,553.491,702,estimates,1953
0_19,597.666,702,estimates,1953
0_24,696.82,702,estimates,1953
3_4,72.058,702,estimates,1953
3_5,104.9,702,estimates,1953
3_6,136.041,702,estimates,1953
4_5,67.695,702,estimates,1953
4_6,98.836,702,estimates,1953
5_14,278.968,702,estimates,1953
5_10,176.561,702,estimates,1953
5_11,202.738,702,estimates,1953
6_9,116.946,702,estimates,1953
6_10,143.719,702,estimates,1953
6_11,169.896,702,estimates,1953
6_12,195.611,702,estimates,1953
7_10,112.578,702,estimates,1953
7_12,164.47,702,estimates,1953
11_16,151.279,702,estimates,1953
11_17,174.514,702,estimates,1953
11_18,196.971,702,estimates,1953
12_14,76.23,702,estimates,1953
12_16,125.102,702,estimates,1953
12_17,148.337,702,estimates,1953
12_18,170.794,702,estimates,1953
13_17,122.622,702,estimates,1953
13_18,145.079,702,estimates,1953
13_19,166.797,702,estimates,1953
15_17,72.107,702,estimates,1953
18_23,124.628,702,estimates,1953
15_24,215.436,702,estimates,1953
15_49,592.66,702,estimates,1953
15_59,655.2,702,estimates,1953
15_64,669.295,702,estimates,1953
20_64,553.013,702,estimates,1953
20_69,564.188,702,estimates,1953
25_49,377.224,702,estimates,1953
25_64,453.859,702,estimates,1953
25_69,465.034,702,estimates,1953
15plus,696.191,702,estimates,1953
16plus,671.416,702,estimates,1953
17plus,647.319,702,estimates,1953
18plus,624.084,702,estimates,1953
20plus,579.909,702,estimates,1953
21plus,558.892,702,estimates,1953
25plus,480.755,702,estimates,1953
50plus,103.531,702,estimates,1953
60plus,40.991,702,estimates,1953
65plus,26.896,702,estimates,1953
70plus,15.721,702,estimates,1953
75plus,8.842,702,estimates,1953
80plus,4.463,702,estimates,1953
85plus,1.62,702,estimates,1953
90plus,0.42,702,estimates,1953
total,1177.575,702,estimates,1953
"Region, subregion, country or area *",Singapore,702,estimates,1954
0_1,97.946,702,estimates,1954
0_4,217.778,702,estimates,1954
0_14,509.137,702,estimates,1954
0_17,584.478,702,estimates,1954
0_19,631.211,702,estimates,1954
0_24,736.291,702,estimates,1954
3_4,76.93,702,estimates,1954
3_5,111.961,702,estimates,1954
3_6,145.009,702,estimates,1954
4_5,72.379,702,estimates,1954
4_6,105.427,702,estimates,1954
5_14,291.359,702,estimates,1954
5_10,186.02,702,estimates,1954
5_11,213.072,702,estimates,1954
6_9,123.172,702,estimates,1954
6_10,150.989,702,estimates,1954
6_11,178.041,702,estimates,1954
6_12,204.526,702,estimates,1954
7_10,117.941,702,estimates,1954
7_12,171.478,702,estimates,1954
11_16,156.111,702,estimates,1954
11_17,180.68,702,estimates,1954
11_18,204.42,702,estimates,1954
12_14,78.287,702,estimates,1954
12_16,129.059,702,estimates,1954
12_17,153.628,702,estimates,1954
12_18,177.368,702,estimates,1954
13_17,127.143,702,estimates,1954
13_18,150.883,702,estimates,1954
13_19,173.876,702,estimates,1954
15_17,75.341,702,estimates,1954
18_23,131.982,702,estimates,1954
15_24,227.154,702,estimates,1954
15_49,619.697,702,estimates,1954
15_59,688.035,702,estimates,1954
15_64,702.741,702,estimates,1954
20_64,580.667,702,estimates,1954
20_69,592.369,702,estimates,1954
25_49,392.543,702,estimates,1954
25_64,475.587,702,estimates,1954
25_69,487.289,702,estimates,1954
15plus,730.544,702,estimates,1954
16plus,704.986,702,estimates,1954
17plus,679.772,702,estimates,1954
18plus,655.203,702,estimates,1954
20plus,608.47,702,estimates,1954
21plus,586.189,702,estimates,1954
25plus,503.39,702,estimates,1954
50plus,110.847,702,estimates,1954
60plus,42.509,702,estimates,1954
65plus,27.803,702,estimates,1954
70plus,16.101,702,estimates,1954
75plus,9.079,702,estimates,1954
80plus,4.457,702,estimates,1954
85plus,1.553,702,estimates,1954
90plus,0.398,702,estimates,1954
total,1239.681,702,estimates,1954
"Region, subregion, country or area *",Singapore,702,estimates,1955
0_1,105.134,702,estimates,1955
0_4,234.854,702,estimates,1955
0_14,539.966,702,estimates,1955
0_17,617.629,702,estimates,1955
0_19,666.869,702,estimates,1955
0_24,777.869,702,estimates,1955
3_4,83.189,702,estimates,1955
3_5,120.641,702,estimates,1955
3_6,155.814,702,estimates,1955
4_5,77.538,702,estimates,1955
4_6,112.711,702,estimates,1955
5_14,305.112,702,estimates,1955
5_10,196.608,702,estimates,1955
5_11,224.662,702,estimates,1955
6_9,130.135,702,estimates,1955
6_10,159.156,702,estimates,1955
6_11,187.21,702,estimates,1955
6_12,214.515,702,estimates,1955
7_10,123.983,702,estimates,1955
