agebroad,population,country,variant,year
"Region, subregion, country or area *",Kazakhstan,398,estimates,1950
0_1,413.139,398,estimates,1950
0_4,740.843,398,estimates,1950
0_14,2303.189,398,estimates,1950
0_17,2654.486,398,estimates,1950
0_19,2875.365,398,estimates,1950
0_24,3620.374,398,estimates,1950
3_4,195.588,398,estimates,1950
3_5,284.347,398,estimates,1950
3_6,380.151,398,estimates,1950
4_5,179.706,398,estimates,1950
4_6,275.51,398,estimates,1950
5_14,1562.346,398,estimates,1950
5_10,747.872,398,estimates,1950
5_11,956.044,398,estimates,1950
6_9,483.713,398,estimates,1950
6_10,659.113,398,estimates,1950
6_11,867.285,398,estimates,1950
6_12,1090.158,398,estimates,1950
7_10,563.309,398,estimates,1950
7_12,994.354,398,estimates,1950
11_16,1072.181,398,estimates,1950
11_17,1165.771,398,estimates,1950
11_18,1265.572,398,estimates,1950
12_14,606.302,398,estimates,1950
12_16,864.009,398,estimates,1950
12_17,957.599,398,estimates,1950
12_18,1057.4,398,estimates,1950
13_17,734.726,398,estimates,1950
13_18,834.527,398,estimates,1950
13_19,955.605,398,estimates,1950
15_17,351.297,398,estimates,1950
18_23,834.858,398,estimates,1950
15_24,1317.185,398,estimates,1950
15_49,3224.898,398,estimates,1950
15_59,3716.808,398,estimates,1950
15_64,3962.168,398,estimates,1950
20_64,3389.992,398,estimates,1950
20_69,3569.572,398,estimates,1950
25_49,1907.713,398,estimates,1950
25_64,2644.983,398,estimates,1950
25_69,2824.563,398,estimates,1950
15plus,4399.802,398,estimates,1950
16plus,4254.349,398,estimates,1950
17plus,4142.095,398,estimates,1950
18plus,4048.505,398,estimates,1950
20plus,3827.626,398,estimates,1950
21plus,3689.18,398,estimates,1950
25plus,3082.617,398,estimates,1950
50plus,1174.904,398,estimates,1950
60plus,682.994,398,estimates,1950
65plus,437.634,398,estimates,1950
70plus,258.054,398,estimates,1950
75plus,128.478,398,estimates,1950
80plus,51.983,398,estimates,1950
85plus,18.034,398,estimates,1950
90plus,4.667,398,estimates,1950
total,6702.991,398,estimates,1950
"Region, subregion, country or area *",Kazakhstan,398,estimates,1951
0_1,431.806,398,estimates,1951
0_4,849.621,398,estimates,1951
0_14,2332.857,398,estimates,1951
0_17,2765.408,398,estimates,1951
0_19,2959.742,398,estimates,1951
0_24,3690.197,398,estimates,1951
3_4,245.992,398,estimates,1951
3_5,344.169,398,estimates,1951
3_6,438.473,398,estimates,1951
4_5,209.173,398,estimates,1951
4_6,303.477,398,estimates,1951
5_14,1483.236,398,estimates,1951
5_10,672.9,398,estimates,1951
5_11,847.749,398,estimates,1951
6_9,425.82,398,estimates,1951
6_10,574.723,398,estimates,1951
6_11,749.572,398,estimates,1951
6_12,956.622,398,estimates,1951
7_10,480.419,398,estimates,1951
7_12,862.318,398,estimates,1951
11_16,1130.281,398,estimates,1951
11_17,1242.887,398,estimates,1951
11_18,1337.068,398,estimates,1951
12_14,635.487,398,estimates,1951
12_16,955.432,398,estimates,1951
12_17,1068.038,398,estimates,1951
12_18,1162.219,398,estimates,1951
13_17,860.988,398,estimates,1951
13_18,955.169,398,estimates,1951
13_19,1055.322,398,estimates,1951
15_17,432.551,398,estimates,1951
18_23,772.364,398,estimates,1951
15_24,1357.34,398,estimates,1951
15_49,3317.613,398,estimates,1951
15_59,3814.69,398,estimates,1951
15_64,4051.792,398,estimates,1951
20_64,3424.907,398,estimates,1951
20_69,3608.658,398,estimates,1951
25_49,1960.273,398,estimates,1951
25_64,2694.452,398,estimates,1951
25_69,2878.203,398,estimates,1951
15plus,4498.466,398,estimates,1951
16plus,4323.8,398,estimates,1951
17plus,4178.521,398,estimates,1951
18plus,4065.915,398,estimates,1951
20plus,3871.581,398,estimates,1951
21plus,3750.681,398,estimates,1951
25plus,3141.126,398,estimates,1951
50plus,1180.853,398,estimates,1951
60plus,683.776,398,estimates,1951
65plus,446.674,398,estimates,1951
70plus,262.923,398,estimates,1951
75plus,133.094,398,estimates,1951
80plus,55.044,398,estimates,1951
85plus,19.23,398,estimates,1951
90plus,5.223,398,estimates,1951
total,6831.323,398,estimates,1951
"Region, subregion, country or area *",Kazakhstan,398,estimates,1952
0_1,377.439,398,estimates,1952
0_4,901.989,398,estimates,1952
0_14,2327.102,398,estimates,1952
0_17,2861.659,398,estimates,1952
0_19,3073.141,398,estimates,1952
0_24,3760.749,398,estimates,1952
3_4,311.488,398,estimates,1952
3_5,430.753,398,estimates,1952
3_6,537.826,398,estimates,1952
4_5,259.553,398,estimates,1952
4_6,366.626,398,estimates,1952
5_14,1425.113,398,estimates,1952
5_10,662.819,398,estimates,1952
5_11,813.748,398,estimates,1952
6_9,416.949,398,estimates,1952
6_10,543.554,398,estimates,1952
6_11,694.483,398,estimates,1952
6_12,871.977,398,estimates,1952
7_10,436.481,398,estimates,1952
7_12,764.904,398,estimates,1952
11_16,1149.095,398,estimates,1952
11_17,1296.851,398,estimates,1952
