agebroad,population,country,variant,year
"Region, subregion, country or area *",Yemen,887,estimates,1950
0_1,340.292,887,estimates,1950
0_4,770.202,887,estimates,1950
0_14,1861.806,887,estimates,1950
0_17,2132.838,887,estimates,1950
0_19,2300.814,887,estimates,1950
0_24,2677.603,887,estimates,1950
3_4,277.384,887,estimates,1950
3_5,404.853,887,estimates,1950
3_6,526.35,887,estimates,1950
4_5,262.008,887,estimates,1950
4_6,383.505,887,estimates,1950
5_14,1091.604,887,estimates,1950
5_10,692.411,887,estimates,1950
5_11,796.108,887,estimates,1950
6_9,459.031,887,estimates,1950
6_10,564.942,887,estimates,1950
6_11,668.639,887,estimates,1950
6_12,770.021,887,estimates,1950
7_10,443.445,887,estimates,1950
7_12,648.524,887,estimates,1950
11_16,582.366,887,estimates,1950
11_17,670.225,887,estimates,1950
11_18,755.514,887,estimates,1950
12_14,295.496,887,estimates,1950
12_16,478.669,887,estimates,1950
12_17,566.528,887,estimates,1950
12_18,651.817,887,estimates,1950
13_17,465.146,887,estimates,1950
13_18,550.435,887,estimates,1950
13_19,633.122,887,estimates,1950
15_17,271.032,887,estimates,1950
18_23,474.106,887,estimates,1950
15_24,815.797,887,estimates,1950
15_49,2007.768,887,estimates,1950
15_59,2267.563,887,estimates,1950
15_64,2366.911,887,estimates,1950
20_64,1927.903,887,estimates,1950
20_69,2005.219,887,estimates,1950
25_49,1191.971,887,estimates,1950
25_64,1551.114,887,estimates,1950
25_69,1628.43,887,estimates,1950
15plus,2540.514,887,estimates,1950
16plus,2447.691,887,estimates,1950
17plus,2357.341,887,estimates,1950
18plus,2269.482,887,estimates,1950
20plus,2101.506,887,estimates,1950
21plus,2021.339,887,estimates,1950
25plus,1724.717,887,estimates,1950
50plus,532.746,887,estimates,1950
60plus,272.951,887,estimates,1950
65plus,173.603,887,estimates,1950
70plus,96.287,887,estimates,1950
75plus,42.839,887,estimates,1950
80plus,13.973,887,estimates,1950
85plus,3.848,887,estimates,1950
90plus,0.697,887,estimates,1950
total,4402.32,887,estimates,1950
"Region, subregion, country or area *",Yemen,887,estimates,1951
0_1,336.991,887,estimates,1951
0_4,784.146,887,estimates,1951
0_14,1903.586,887,estimates,1951
0_17,2178.848,887,estimates,1951
0_19,2349.449,887,estimates,1951
0_24,2731.747,887,estimates,1951
3_4,288.693,887,estimates,1951
3_5,421.216,887,estimates,1951
3_6,547.201,887,estimates,1951
4_5,272.563,887,estimates,1951
4_6,398.548,887,estimates,1951
5_14,1119.44,887,estimates,1951
5_10,713.738,887,estimates,1951
5_11,818.86,887,estimates,1951
6_9,473.204,887,estimates,1951
6_10,581.215,887,estimates,1951
6_11,686.337,887,estimates,1951
6_12,789.102,887,estimates,1951
7_10,455.23,887,estimates,1951
7_12,663.117,887,estimates,1951
11_16,591.821,887,estimates,1951
11_17,680.964,887,estimates,1951
11_18,767.563,887,estimates,1951
12_14,300.58,887,estimates,1951
12_16,486.699,887,estimates,1951
12_17,575.842,887,estimates,1951
12_18,662.441,887,estimates,1951
13_17,473.077,887,estimates,1951
13_18,559.676,887,estimates,1951
13_19,643.678,887,estimates,1951
15_17,275.262,887,estimates,1951
18_23,481.241,887,estimates,1951
15_24,828.161,887,estimates,1951
15_49,2034.996,887,estimates,1951
15_59,2296.131,887,estimates,1951
15_64,2394.327,887,estimates,1951
20_64,1948.464,887,estimates,1951
20_69,2025.439,887,estimates,1951
25_49,1206.835,887,estimates,1951
25_64,1566.166,887,estimates,1951
25_69,1643.141,887,estimates,1951
15plus,2570.163,887,estimates,1951
16plus,2475.729,887,estimates,1951
17plus,2384.044,887,estimates,1951
18plus,2294.901,887,estimates,1951
20plus,2124.3,887,estimates,1951
21plus,2042.908,887,estimates,1951
25plus,1742.002,887,estimates,1951
50plus,535.167,887,estimates,1951
60plus,274.032,887,estimates,1951
65plus,175.836,887,estimates,1951
70plus,98.861,887,estimates,1951
75plus,45.287,887,estimates,1951
80plus,15.398,887,estimates,1951
85plus,4.193,887,estimates,1951
90plus,0.838,887,estimates,1951
total,4473.749,887,estimates,1951
"Region, subregion, country or area *",Yemen,887,estimates,1952
0_1,318.788,887,estimates,1952
0_4,781.191,887,estimates,1952
0_14,1934.756,887,estimates,1952
0_17,2216.118,887,estimates,1952
0_19,2390.069,887,estimates,1952
0_24,2779.719,887,estimates,1952
3_4,299.174,887,estimates,1952
3_5,436.949,887,estimates,1952
3_6,567.965,887,estimates,1952
4_5,283.13,887,estimates,1952
4_6,414.146,887,estimates,1952
5_14,1153.565,887,estimates,1952
5_10,739.277,887,estimates,1952
5_11,846.945,887,estimates,1952
6_9,490.5,887,estimates,1952
6_10,601.502,887,estimates,1952
6_11,709.17,887,estimates,1952
6_12,813.905,887,estimates,1952
7_10,470.486,887,estimates,1952
7_12,682.889,887,estimates,1952
11_16,604.751,887,estimates,1952
11_17,695.65,887,estimates,1952
11_18,783.929,887,estimates,1952
12_14,306.62,887,estimates,1952
12_16,497.083,887,estimates,1952
