agebroad,population,country,variant,year
0_1,56.784,178,estimates,1950
0_4,131.505,178,estimates,1950
0_14,330.23,178,estimates,1950
0_17,380.649,178,estimates,1950
0_19,412.282,178,estimates,1950
0_24,484.724,178,estimates,1950
3_4,48.587,178,estimates,1950
3_5,71.331,178,estimates,1950
3_6,93.211,178,estimates,1950
4_5,46.475,178,estimates,1950
4_6,68.355,178,estimates,1950
5_14,198.725,178,estimates,1950
5_10,125.501,178,estimates,1950
5_11,144.466,178,estimates,1950
6_9,83.366,178,estimates,1950
6_10,102.757,178,estimates,1950
6_11,121.722,178,estimates,1950
6_12,140.266,178,estimates,1950
7_10,80.877,178,estimates,1950
7_12,118.386,178,estimates,1950
11_16,107.229,178,estimates,1950
11_17,123.643,178,estimates,1950
11_18,139.659,178,estimates,1950
12_14,54.259,178,estimates,1950
12_16,88.264,178,estimates,1950
12_17,104.678,178,estimates,1950
12_18,120.694,178,estimates,1950
13_17,86.134,178,estimates,1950
13_18,102.15,178,estimates,1950
13_19,117.767,178,estimates,1950
15_17,50.419,178,estimates,1950
18_23,90.317,178,estimates,1950
15_24,154.494,178,estimates,1950
15_49,398.257,178,estimates,1950
15_59,451.075,178,estimates,1950
15_64,468.973,178,estimates,1950
20_64,386.921,178,estimates,1950
20_69,399.889,178,estimates,1950
25_49,243.763,178,estimates,1950
25_64,314.479,178,estimates,1950
25_69,327.447,178,estimates,1950
15plus,497.022,178,estimates,1950
16plus,479.823,178,estimates,1950
17plus,463.017,178,estimates,1950
18plus,446.603,178,estimates,1950
20plus,414.97,178,estimates,1950
21plus,399.74,178,estimates,1950
25plus,342.528,178,estimates,1950
50plus,98.765,178,estimates,1950
60plus,45.947,178,estimates,1950
65plus,28.049,178,estimates,1950
70plus,15.081,178,estimates,1950
75plus,6.764,178,estimates,1950
80plus,2.271,178,estimates,1950
85plus,0.649,178,estimates,1950
90plus,0.124,178,estimates,1950
total,827.252,178,estimates,1950
0_1,58.54,178,estimates,1951
0_4,135.384,178,estimates,1951
0_14,338.309,178,estimates,1951
0_17,389.52,178,estimates,1951
0_19,421.659,178,estimates,1951
0_24,495.231,178,estimates,1951
3_4,49.944,178,estimates,1951
3_5,73.29,178,estimates,1951
3_6,95.732,178,estimates,1951
4_5,47.728,178,estimates,1951
4_6,70.17,178,estimates,1951
5_14,202.925,178,estimates,1951
5_10,128.489,178,estimates,1951
5_11,147.747,178,estimates,1951
6_9,85.387,178,estimates,1951
6_10,105.143,178,estimates,1951
6_11,124.401,178,estimates,1951
6_12,143.228,178,estimates,1951
7_10,82.701,178,estimates,1951
7_12,120.786,178,estimates,1951
11_16,108.984,178,estimates,1951
11_17,125.647,178,estimates,1951
11_18,141.916,178,estimates,1951
12_14,55.178,178,estimates,1951
12_16,89.726,178,estimates,1951
12_17,106.389,178,estimates,1951
12_18,122.658,178,estimates,1951
13_17,87.562,178,estimates,1951
13_18,103.831,178,estimates,1951
13_19,119.701,178,estimates,1951
15_17,51.211,178,estimates,1951
18_23,91.738,178,estimates,1951
15_24,156.922,178,estimates,1951
15_49,404.591,178,estimates,1951
15_59,458.616,178,estimates,1951
15_64,476.783,178,estimates,1951
20_64,393.433,178,estimates,1951
20_69,406.652,178,estimates,1951
25_49,247.669,178,estimates,1951
25_64,319.861,178,estimates,1951
25_69,333.08,178,estimates,1951
15plus,505.695,178,estimates,1951
16plus,488.208,178,estimates,1951
17plus,471.147,178,estimates,1951
18plus,454.484,178,estimates,1951
20plus,422.345,178,estimates,1951
21plus,406.874,178,estimates,1951
25plus,348.773,178,estimates,1951
50plus,101.104,178,estimates,1951
60plus,47.079,178,estimates,1951
