agebroad,population,country,variant,year
0_1,6.242,882,estimates,1950
0_4,14.83,882,estimates,1950
0_14,38.481,882,estimates,1950
0_17,43.651,882,estimates,1950
0_19,46.745,882,estimates,1950
0_24,54.014,882,estimates,1950
3_4,5.633,882,estimates,1950
3_5,8.326,882,estimates,1950
3_6,10.944,882,estimates,1950
4_5,5.466,882,estimates,1950
4_6,8.084,882,estimates,1950
5_14,23.651,882,estimates,1950
5_10,15.089,882,estimates,1950
5_11,17.377,882,estimates,1950
6_9,10.052,882,estimates,1950
6_10,12.396,882,estimates,1950
6_11,14.684,882,estimates,1950
6_12,16.894,882,estimates,1950
7_10,9.778,882,estimates,1950
7_12,14.276,882,estimates,1950
11_16,12.117,882,estimates,1950
11_17,13.732,882,estimates,1950
11_18,15.292,882,estimates,1950
12_14,6.274,882,estimates,1950
12_16,9.829,882,estimates,1950
12_17,11.444,882,estimates,1950
12_18,13.004,882,estimates,1950
13_17,9.234,882,estimates,1950
13_18,10.794,882,estimates,1950
13_19,12.328,882,estimates,1950
15_17,5.17,882,estimates,1950
18_23,8.959,882,estimates,1950
15_24,15.533,882,estimates,1950
15_49,37.151,882,estimates,1950
15_59,40.369,882,estimates,1950
15_64,41.735,882,estimates,1950
20_64,33.471,882,estimates,1950
20_69,34.251,882,estimates,1950
25_49,21.618,882,estimates,1950
25_64,26.202,882,estimates,1950
25_69,26.982,882,estimates,1950
15plus,43.616,882,estimates,1950
16plus,41.775,882,estimates,1950
17plus,40.061,882,estimates,1950
18plus,38.446,882,estimates,1950
20plus,35.352,882,estimates,1950
21plus,33.847,882,estimates,1950
25plus,28.083,882,estimates,1950
50plus,6.465,882,estimates,1950
60plus,3.247,882,estimates,1950
65plus,1.881,882,estimates,1950
70plus,1.101,882,estimates,1950
75plus,0.594,882,estimates,1950
80plus,0.289,882,estimates,1950
85plus,0.087,882,estimates,1950
90plus,0.019,882,estimates,1950
total,82.097,882,estimates,1950
0_1,6.844,882,estimates,1951
0_4,15.639,882,estimates,1951
0_14,39.894,882,estimates,1951
0_17,45.301,882,estimates,1951
0_19,48.394,882,estimates,1951
0_24,55.657,882,estimates,1951
3_4,5.758,882,estimates,1951
3_5,8.504,882,estimates,1951
3_6,11.176,882,estimates,1951
4_5,5.577,882,estimates,1951
4_6,8.249,882,estimates,1951
5_14,24.255,882,estimates,1951
5_10,15.423,882,estimates,1951
5_11,17.746,882,estimates,1951
6_9,10.284,882,estimates,1951
6_10,12.677,882,estimates,1951
6_11,15,882,estimates,1951
6_12,17.263,882,estimates,1951
7_10,10.005,882,estimates,1951
7_12,14.591,882,estimates,1951
11_16,12.566,882,estimates,1951
