agebroad,population,country,variant,year
"Region, subregion, country or area *",South Africa,710,estimates,1950
0_1,855.587,710,estimates,1950
0_4,2023.75,710,estimates,1950
0_14,5212.75,710,estimates,1950
0_17,6030.75,710,estimates,1950
0_19,6549.0,710,estimates,1950
0_24,7748.885,710,estimates,1950
3_4,764.463,710,estimates,1950
3_5,1127.18,710,estimates,1950
3_6,1478.108,710,estimates,1950
4_5,738.126,710,estimates,1950
4_6,1089.054,710,estimates,1950
5_14,3189.0,710,estimates,1950
5_10,2015.789,710,estimates,1950
5_11,2319.444,710,estimates,1950
6_9,1341.283,710,estimates,1950
6_10,1653.072,710,estimates,1950
6_11,1956.727,710,estimates,1950
6_12,2252.99,710,estimates,1950
7_10,1302.144,710,estimates,1950
7_12,1902.062,710,estimates,1950
11_16,1723.843,710,estimates,1950
11_17,1991.211,710,estimates,1950
11_18,2253.118,710,estimates,1950
12_14,869.556,710,estimates,1950
12_16,1420.188,710,estimates,1950
12_17,1687.556,710,estimates,1950
12_18,1949.463,710,estimates,1950
13_17,1391.293,710,estimates,1950
13_18,1653.2,710,estimates,1950
13_19,1909.543,710,estimates,1950
15_17,818.0,710,estimates,1950
18_23,1490.47,710,estimates,1950
15_24,2536.135,710,estimates,1950
15_49,6656.134,710,estimates,1950
15_59,7537.134,710,estimates,1950
15_64,7860.135,710,estimates,1950
20_64,6523.885,710,estimates,1950
20_69,6751.884,710,estimates,1950
25_49,4119.999,710,estimates,1950
25_64,5324.0,710,estimates,1950
25_69,5551.999,710,estimates,1950
15plus,8415.678,710,estimates,1950
16plus,8137.703,710,estimates,1950
17plus,7865.046,710,estimates,1950
18plus,7597.678,710,estimates,1950
20plus,7079.428,710,estimates,1950
21plus,6828.368,710,estimates,1950
25plus,5879.543,710,estimates,1950
50plus,1759.544,710,estimates,1950
60plus,878.544,710,estimates,1950
65plus,555.543,710,estimates,1950
70plus,327.544,710,estimates,1950
75plus,168.675,710,estimates,1950
80plus,89.8,710,estimates,1950
85plus,36.837,710,estimates,1950
90plus,8.174,710,estimates,1950
total,13628.428,710,estimates,1950
"Region, subregion, country or area *",South Africa,710,estimates,1951
0_1,922.236,710,estimates,1951
0_4,2119.612,710,estimates,1951
0_14,5386.109,710,estimates,1951
0_17,6216.518,710,estimates,1951
0_19,6742.917,710,estimates,1951
0_24,7963.947,710,estimates,1951
3_4,782.958,710,estimates,1951
3_5,1154.353,710,estimates,1951
3_6,1514.124,710,estimates,1951
4_5,755.731,710,estimates,1951
4_6,1115.502,710,estimates,1951
5_14,3266.497,710,estimates,1951
5_10,2069.489,710,estimates,1951
5_11,2380.389,710,estimates,1951
6_9,1378.289,710,estimates,1951
6_10,1698.094,710,estimates,1951
6_11,2008.994,710,estimates,1951
6_12,2311.602,710,estimates,1951
7_10,1338.323,710,estimates,1951
7_12,1951.831,710,estimates,1951
11_16,1756.117,710,estimates,1951
11_17,2027.417,710,estimates,1951
11_18,2293.365,710,estimates,1951
12_14,886.108,710,estimates,1951
12_16,1445.217,710,estimates,1951
12_17,1716.517,710,estimates,1951
12_18,1982.465,710,estimates,1951
13_17,1413.909,710,estimates,1951
13_18,1679.857,710,estimates,1951
13_19,1940.308,710,estimates,1951
15_17,830.409,710,estimates,1951
18_23,1514.571,710,estimates,1951
15_24,2577.838,710,estimates,1951
15_49,6780.418,710,estimates,1951
15_59,7675.048,710,estimates,1951
15_64,8001.88,710,estimates,1951
20_64,6645.072,710,estimates,1951
20_69,6878.81,710,estimates,1951
25_49,4202.58,710,estimates,1951
25_64,5424.042,710,estimates,1951
25_69,5657.78,710,estimates,1951
