agebroad,population,country,variant,year
"Region, subregion, country or area *",Portugal,620,estimates,1950
0_1,384.943,620,estimates,1950
0_4,897.679,620,estimates,1950
0_14,2490.831,620,estimates,1950
0_17,2979.089,620,estimates,1950
0_19,3300.001,620,estimates,1950
0_24,4059.999,620,estimates,1950
3_4,335.177,620,estimates,1950
3_5,496.139,620,estimates,1950
3_6,654.576,620,estimates,1950
4_5,325.818,620,estimates,1950
4_6,484.255,620,estimates,1950
5_14,1593.152,620,estimates,1950
5_10,948.269,620,estimates,1950
5_11,1107.993,620,estimates,1950
6_9,629.228,620,estimates,1950
6_10,787.307,620,estimates,1950
6_11,947.031,620,estimates,1950
6_12,1108.175,620,estimates,1950
7_10,628.87,620,estimates,1950
7_12,949.738,620,estimates,1950
11_16,970.397,620,estimates,1950
11_17,1133.141,620,estimates,1950
11_18,1294.611,620,estimates,1950
12_14,485.159,620,estimates,1950
12_16,810.673,620,estimates,1950
12_17,973.417,620,estimates,1950
12_18,1134.887,620,estimates,1950
13_17,812.273,620,estimates,1950
13_18,973.743,620,estimates,1950
13_19,1133.185,620,estimates,1950
15_17,488.258,620,estimates,1950
18_23,933.953,620,estimates,1950
15_24,1569.168,620,estimates,1950
15_49,4336.909,620,estimates,1950
15_59,5051.801,620,estimates,1950
15_64,5336.585,620,estimates,1950
20_64,4527.415,620,estimates,1950
20_69,4760.239,620,estimates,1950
25_49,2767.741,620,estimates,1950
25_64,3767.417,620,estimates,1950
25_69,4000.241,620,estimates,1950
15plus,5926.136,620,estimates,1950
16plus,5763.613,620,estimates,1950
17plus,5600.622,620,estimates,1950
18plus,5437.878,620,estimates,1950
20plus,5116.966,620,estimates,1950
21plus,4959.777,620,estimates,1950
25plus,4356.968,620,estimates,1950
50plus,1589.227,620,estimates,1950
60plus,874.335,620,estimates,1950
65plus,589.551,620,estimates,1950
70plus,356.727,620,estimates,1950
75plus,194.051,620,estimates,1950
80plus,87.325,620,estimates,1950
85plus,30.584,620,estimates,1950
90plus,8.309,620,estimates,1950
total,8416.967,620,estimates,1950
"Region, subregion, country or area *",Portugal,620,estimates,1951
0_1,375.88,620,estimates,1951
0_4,904.272,620,estimates,1951
0_14,2481.182,620,estimates,1951
0_17,2959.688,620,estimates,1951
0_19,3277.255,620,estimates,1951
0_24,4033.979,620,estimates,1951
3_4,344.725,620,estimates,1951
3_5,508.646,620,estimates,1951
3_6,668.581,620,estimates,1951
4_5,333.012,620,estimates,1951
4_6,492.947,620,estimates,1951
5_14,1576.91,620,estimates,1951
5_10,945.74,620,estimates,1951
5_11,1101.741,620,estimates,1951
6_9,626.73,620,estimates,1951
6_10,781.819,620,estimates,1951
6_11,937.82,620,estimates,1951
6_12,1095.228,620,estimates,1951
7_10,621.884,620,estimates,1951
7_12,935.293,620,estimates,1951
11_16,949.892,620,estimates,1951
11_17,1109.676,620,estimates,1951
11_18,1269.108,620,estimates,1951
12_14,475.169,620,estimates,1951
12_16,793.891,620,estimates,1951
12_17,953.675,620,estimates,1951
12_18,1113.107,620,estimates,1951
13_17,796.267,620,estimates,1951
13_18,955.699,620,estimates,1951
13_19,1113.834,620,estimates,1951
15_17,478.506,620,estimates,1951
18_23,927.817,620,estimates,1951
15_24,1552.797,620,estimates,1951
15_49,4340.7,620,estimates,1951
15_59,5064.049,620,estimates,1951
15_64,5351.23,620,estimates,1951
20_64,4555.157,620,estimates,1951
20_69,4790.146,620,estimates,1951
25_49,2787.903,620,estimates,1951
25_64,3798.433,620,estimates,1951
25_69,4033.422,620,estimates,1951
15plus,5951.791,620,estimates,1951
16plus,5792.548,620,estimates,1951
17plus,5633.069,620,estimates,1951
18plus,5473.285,620,estimates,1951
20plus,5155.718,620,estimates,1951
21plus,4999.573,620,estimates,1951
25plus,4398.994,620,estimates,1951
50plus,1611.091,620,estimates,1951
60plus,887.742,620,estimates,1951
65plus,600.561,620,estimates,1951
70plus,365.572,620,estimates,1951
75plus,199.74,620,estimates,1951
80plus,91.152,620,estimates,1951
85plus,32.653,620,estimates,1951
90plus,8.973,620,estimates,1951
total,8432.973,620,estimates,1951
"Region, subregion, country or area *",Portugal,620,estimates,1952
0_1,351.537,620,estimates,1952
0_4,897.051,620,estimates,1952
0_14,2474.395,620,estimates,1952
0_17,2946.037,620,estimates,1952
0_19,3260.352,620,estimates,1952
0_24,4016.498,620,estimates,1952
3_4,356.079,620,estimates,1952
3_5,524.788,620,estimates,1952
3_6,688.595,620,estimates,1952
4_5,343.3,620,estimates,1952
4_6,507.107,620,estimates,1952
5_14,1577.344,620,estimates,1952
5_10,955.971,620,estimates,1952
5_11,1109.891,620,estimates,1952
6_9,633.815,620,estimates,1952
6_10,787.262,620,estimates,1952
6_11,941.182,620,estimates,1952
6_12,1095.889,620,estimates,1952
7_10,623.455,620,estimates,1952
7_12,932.082,620,estimates,1952
11_16,935.773,620,estimates,1952
11_17,1093.015,620,estimates,1952
11_18,1250.402,620,estimates,1952
12_14,467.453,620,estimates,1952
12_16,781.853,620,estimates,1952
12_17,939.095,620,estimates,1952
12_18,1096.482,620,estimates,1952
13_17,784.388,620,estimates,1952
13_18,941.775,620,estimates,1952
13_19,1098.703,620,estimates,1952
15_17,471.642,620,estimates,1952
18_23,923.989,620,estimates,1952
15_24,1542.103,620,estimates,1952
15_49,4359.368,620,estimates,1952
15_59,5097.318,620,estimates,1952
15_64,5389.466,620,estimates,1952
20_64,4603.509,620,estimates,1952
20_69,4841.165,620,estimates,1952
25_49,2817.265,620,estimates,1952
25_64,3847.363,620,estimates,1952
25_69,4085.019,620,estimates,1952
15plus,6002.861,620,estimates,1952
16plus,5845.626,620,estimates,1952
17plus,5688.461,620,estimates,1952
18plus,5531.219,620,estimates,1952
20plus,5216.904,620,estimates,1952
21plus,5061.302,620,estimates,1952
25plus,4460.758,620,estimates,1952
50plus,1643.493,620,estimates,1952
60plus,905.543,620,estimates,1952
65plus,613.395,620,estimates,1952
70plus,375.739,620,estimates,1952
75plus,204.809,620,estimates,1952
80plus,94.678,620,estimates,1952
85plus,33.994,620,estimates,1952
90plus,9.471,620,estimates,1952
total,8477.256,620,estimates,1952
"Region, subregion, country or area *",Portugal,620,estimates,1953
0_1,348.988,620,estimates,1953
0_4,892.738,620,estimates,1953
0_14,2480.847,620,estimates,1953
0_17,2946.898,620,estimates,1953
0_19,3257.247,620,estimates,1953
0_24,4012.295,620,estimates,1953
3_4,365.286,620,estimates,1953
3_5,539.035,620,estimates,1953
3_6,707.557,620,estimates,1953
4_5,353.264,620,estimates,1953
4_6,521.786,620,estimates,1953
5_14,1588.109,620,estimates,1953
