agebroad,population,country,variant,year
"Region, subregion, country or area *",Lao People's Democratic Republic,418,estimates,1950
0_1,120.016,418,estimates,1950
0_4,274.746,418,estimates,1950
0_14,680.638,418,estimates,1950
0_17,783.605,418,estimates,1950
0_19,848.903,418,estimates,1950
0_24,1002.531,418,estimates,1950
3_4,100.243,418,estimates,1950
3_5,146.796,418,estimates,1950
3_6,191.433,418,estimates,1950
4_5,95.359,418,estimates,1950
4_6,139.996,418,estimates,1950
5_14,405.892,418,estimates,1950
5_10,255.887,418,estimates,1950
5_11,294.702,418,estimates,1950
6_9,169.789,418,estimates,1950
6_10,209.334,418,estimates,1950
6_11,248.149,418,estimates,1950
6_12,286.189,418,estimates,1950
7_10,164.697,418,estimates,1950
7_12,241.552,418,estimates,1950
11_16,219.437,418,estimates,1950
11_17,252.972,418,estimates,1950
11_18,285.887,418,estimates,1950
12_14,111.19,418,estimates,1950
12_16,180.622,418,estimates,1950
12_17,214.157,418,estimates,1950
12_18,247.072,418,estimates,1950
13_17,176.117,418,estimates,1950
13_18,209.032,418,estimates,1950
13_19,241.415,418,estimates,1950
15_17,102.967,418,estimates,1950
18_23,189.508,418,estimates,1950
15_24,321.893,418,estimates,1950
15_49,839.738,418,estimates,1950
15_59,937.295,418,estimates,1950
15_64,966.317,418,estimates,1950
20_64,798.052,418,estimates,1950
20_69,816.164,418,estimates,1950
25_49,517.845,418,estimates,1950
25_64,644.424,418,estimates,1950
25_69,662.536,418,estimates,1950
15plus,1002.277,418,estimates,1950
16plus,967.134,418,estimates,1950
17plus,932.845,418,estimates,1950
18plus,899.31,418,estimates,1950
20plus,834.012,418,estimates,1950
21plus,802.15,418,estimates,1950
25plus,680.384,418,estimates,1950
50plus,162.539,418,estimates,1950
60plus,64.982,418,estimates,1950
65plus,35.96,418,estimates,1950
70plus,17.848,418,estimates,1950
75plus,6.477,418,estimates,1950
80plus,2.106,418,estimates,1950
85plus,0.549,418,estimates,1950
90plus,0.092,418,estimates,1950
total,1682.915,418,estimates,1950
"Region, subregion, country or area *",Lao People's Democratic Republic,418,estimates,1951
0_1,125.189,418,estimates,1951
0_4,286.263,418,estimates,1951
0_14,702.133,418,estimates,1951
0_17,806.827,418,estimates,1951
0_19,872.702,418,estimates,1951
