agebroad,population,country,variant,year
0_1,13.912,64,estimates,1950
0_4,31.784,64,estimates,1950
0_14,77.502,64,estimates,1950
0_17,88.74,64,estimates,1950
0_19,95.697,64,estimates,1950
0_24,111.321,64,estimates,1950
3_4,11.566,64,estimates,1950
3_5,16.914,64,estimates,1950
3_6,22.023,64,estimates,1950
4_5,10.972,64,estimates,1950
4_6,16.081,64,estimates,1950
5_14,45.718,64,estimates,1950
5_10,29.096,64,estimates,1950
5_11,33.427,64,estimates,1950
6_9,19.308,64,estimates,1950
6_10,23.748,64,estimates,1950
6_11,28.079,64,estimates,1950
6_12,32.301,64,estimates,1950
7_10,18.639,64,estimates,1950
7_12,27.192,64,estimates,1950
11_16,24.221,64,estimates,1950
11_17,27.86,64,estimates,1950
11_18,31.392,64,estimates,1950
12_14,12.291,64,estimates,1950
12_16,19.89,64,estimates,1950
12_17,23.529,64,estimates,1950
12_18,27.061,64,estimates,1950
13_17,19.307,64,estimates,1950
13_18,22.839,64,estimates,1950
13_19,26.264,64,estimates,1950
15_17,11.238,64,estimates,1950
18_23,19.65,64,estimates,1950
15_24,33.819,64,estimates,1950
15_49,82.253,64,estimates,1950
15_59,91.687,64,estimates,1950
15_64,94.816,64,estimates,1950
20_64,76.621,64,estimates,1950
20_69,78.795,64,estimates,1950
25_49,48.434,64,estimates,1950
25_64,60.997,64,estimates,1950
25_69,63.171,64,estimates,1950
15plus,99.295,64,estimates,1950
16plus,95.442,64,estimates,1950
17plus,91.696,64,estimates,1950
18plus,88.057,64,estimates,1950
20plus,81.1,64,estimates,1950
21plus,77.778,64,estimates,1950
25plus,65.476,64,estimates,1950
50plus,17.042,64,estimates,1950
60plus,7.608,64,estimates,1950
65plus,4.479,64,estimates,1950
70plus,2.305,64,estimates,1950
75plus,0.979,64,estimates,1950
80plus,0.315,64,estimates,1950
85plus,0.068,64,estimates,1950
90plus,0.007,64,estimates,1950
total,176.797,64,estimates,1950
0_1,13.623,64,estimates,1951
0_4,32.146,64,estimates,1951
0_14,79.127,64,estimates,1951
0_17,90.649,64,estimates,1951
0_19,97.8,64,estimates,1951
0_24,113.886,64,estimates,1951
3_4,11.996,64,estimates,1951
3_5,17.541,64,estimates,1951
3_6,22.829,64,estimates,1951
4_5,11.38,64,estimates,1951
4_6,16.668,64,estimates,1951
5_14,46.981,64,estimates,1951
5_10,29.991,64,estimates,1951
5_11,34.406,64,estimates,1951
6_9,19.902,64,estimates,1951
6_10,24.446,64,estimates,1951
6_11,28.861,64,estimates,1951
6_12,33.166,64,estimates,1951
7_10,19.158,64,estimates,1951
7_12,27.878,64,estimates,1951
11_16,24.779,64,estimates,1951
11_17,28.512,64,estimates,1951
11_18,32.14,64,estimates,1951
12_14,12.575,64,estimates,1951
12_16,20.364,64,estimates,1951
12_17,24.097,64,estimates,1951
12_18,27.725,64,estimates,1951
13_17,19.792,64,estimates,1951
13_18,23.42,64,estimates,1951
13_19,26.943,64,estimates,1951
15_17,11.522,64,estimates,1951
18_23,20.217,64,estimates,1951
15_24,34.759,64,estimates,1951
15_49,84.385,64,estimates,1951
15_59,93.958,64,estimates,1951
15_64,97.12,64,estimates,1951
20_64,78.447,64,estimates,1951
20_69,80.647,64,estimates,1951
25_49,49.626,64,estimates,1951
25_64,62.361,64,estimates,1951
25_69,64.561,64,estimates,1951
15plus,101.698,64,estimates,1951
16plus,97.747,64,estimates,1951
17plus,93.909,64,estimates,1951
18plus,90.176,64,estimates,1951
20plus,83.025,64,estimates,1951
21plus,79.608,64,estimates,1951
25plus,66.939,64,estimates,1951
50plus,17.313,64,estimates,1951
60plus,7.74,64,estimates,1951
65plus,4.578,64,estimates,1951
70plus,2.378,64,estimates,1951
75plus,1.029,64,estimates,1951
80plus,0.344,64,estimates,1951
85plus,0.079,64,estimates,1951
90plus,0.009,64,estimates,1951
total,180.825,64,estimates,1951
0_1,12.691,64,estimates,1952
0_4,31.79,64,estimates,1952
0_14,80.229,64,estimates,1952
0_17,92.077,64,estimates,1952
0_19,99.44,64,estimates,1952
0_24,116.051,64,estimates,1952
3_4,12.394,64,estimates,1952
3_5,18.142,64,estimates,1952
3_6,23.627,64,estimates,1952
4_5,11.786,64,estimates,1952
4_6,17.271,64,estimates,1952
5_14,48.439,64,estimates,1952
5_10,31.022,64,estimates,1952
5_11,35.556,64,estimates,1952
6_9,20.599,64,estimates,1952
6_10,25.274,64,estimates,1952
6_11,29.808,64,estimates,1952
6_12,34.214,64,estimates,1952
7_10,19.789,64,estimates,1952
7_12,28.729,64,estimates,1952
