agebroad,population,country,variant,year
"Region, subregion, country or area *",Honduras,340,estimates,1950
0_1,122.993,340,estimates,1950
0_4,274.278,340,estimates,1950
0_14,653.122,340,estimates,1950
0_17,749.982,340,estimates,1950
0_19,809.871,340,estimates,1950
0_24,941.631,340,estimates,1950
3_4,97.123,340,estimates,1950
3_5,141.276,340,estimates,1950
3_6,183.178,340,estimates,1950
4_5,91.057,340,estimates,1950
4_6,132.959,340,estimates,1950
5_14,378.844,340,estimates,1950
5_10,238.927,340,estimates,1950
5_11,274.991,340,estimates,1950
6_9,158.127,340,estimates,1950
6_10,194.774,340,estimates,1950
6_11,230.838,340,estimates,1950
6_12,266.291,340,estimates,1950
7_10,152.872,340,estimates,1950
7_12,224.389,340,estimates,1950
11_16,205.23,340,estimates,1950
11_17,236.777,340,estimates,1950
11_18,267.301,340,estimates,1950
12_14,103.853,340,estimates,1950
12_16,169.166,340,estimates,1950
12_17,200.713,340,estimates,1950
12_18,231.237,340,estimates,1950
13_17,165.26,340,estimates,1950
13_18,195.784,340,estimates,1950
13_19,225.149,340,estimates,1950
15_17,96.86,340,estimates,1950
18_23,166.702,340,estimates,1950
15_24,288.509,340,estimates,1950
15_49,703.926,340,estimates,1950
15_59,797.479,340,estimates,1950
15_64,831.625,340,estimates,1950
20_64,674.876,340,estimates,1950
20_69,696.301,340,estimates,1950
25_49,415.417,340,estimates,1950
25_64,543.116,340,estimates,1950
25_69,564.541,340,estimates,1950
15plus,893.602,340,estimates,1950
16plus,860.622,340,estimates,1950
17plus,828.289,340,estimates,1950
18plus,796.742,340,estimates,1950
20plus,736.853,340,estimates,1950
21plus,708.618,340,estimates,1950
25plus,605.093,340,estimates,1950
50plus,189.676,340,estimates,1950
60plus,96.123,340,estimates,1950
65plus,61.977,340,estimates,1950
70plus,40.552,340,estimates,1950
75plus,24.768,340,estimates,1950
80plus,13.016,340,estimates,1950
85plus,4.478,340,estimates,1950
90plus,1.083,340,estimates,1950
total,1546.724,340,estimates,1950
"Region, subregion, country or area *",Honduras,340,estimates,1951
0_1,131.349,340,estimates,1951
0_4,290.72,340,estimates,1951
0_14,679.583,340,estimates,1951
0_17,777.927,340,estimates,1951
0_19,839.49,340,estimates,1951
0_24,974.392,340,estimates,1951
3_4,102.175,340,estimates,1951
3_5,148.365,340,estimates,1951
3_6,192.0,340,estimates,1951
4_5,95.453,340,estimates,1951
4_6,139.088,340,estimates,1951
5_14,388.863,340,estimates,1951
5_10,246.949,340,estimates,1951
5_11,283.407,340,estimates,1951
6_9,163.442,340,estimates,1951
6_10,200.759,340,estimates,1951
6_11,237.217,340,estimates,1951
6_12,273.06,340,estimates,1951
7_10,157.124,340,estimates,1951
7_12,229.425,340,estimates,1951
11_16,208.17,340,estimates,1951
11_17,240.258,340,estimates,1951
11_18,271.552,340,estimates,1951
12_14,105.456,340,estimates,1951
12_16,171.712,340,estimates,1951
12_17,203.8,340,estimates,1951
12_18,235.094,340,estimates,1951
13_17,167.957,340,estimates,1951
13_18,199.251,340,estimates,1951
13_19,229.52,340,estimates,1951
15_17,98.344,340,estimates,1951
18_23,171.299,340,estimates,1951
15_24,294.809,340,estimates,1951
15_49,717.901,340,estimates,1951
15_59,812.736,340,estimates,1951
15_64,847.081,340,estimates,1951
20_64,687.174,340,estimates,1951
20_69,709.531,340,estimates,1951
25_49,423.092,340,estimates,1951
25_64,552.272,340,estimates,1951
25_69,574.629,340,estimates,1951
15plus,908.978,340,estimates,1951
16plus,875.467,340,estimates,1951
17plus,842.722,340,estimates,1951
18plus,810.634,340,estimates,1951
20plus,749.071,340,estimates,1951
21plus,719.96,340,estimates,1951
25plus,614.169,340,estimates,1951
50plus,191.077,340,estimates,1951
60plus,96.242,340,estimates,1951
65plus,61.897,340,estimates,1951
70plus,39.54,340,estimates,1951
75plus,24.02,340,estimates,1951
80plus,12.785,340,estimates,1951
85plus,4.774,340,estimates,1951
90plus,1.188,340,estimates,1951
total,1588.561,340,estimates,1951
"Region, subregion, country or area *",Honduras,340,estimates,1952
0_1,139.25,340,estimates,1952
0_4,306.722,340,estimates,1952
0_14,706.687,340,estimates,1952
0_17,806.655,340,estimates,1952
0_19,869.553,340,estimates,1952
0_24,1008.318,340,estimates,1952
3_4,107.289,340,estimates,1952
3_5,155.61,340,estimates,1952
3_6,201.098,340,estimates,1952
4_5,99.998,340,estimates,1952
4_6,145.486,340,estimates,1952
5_14,399.965,340,estimates,1952
5_10,255.949,340,estimates,1952
5_11,293.091,340,estimates,1952
6_9,169.381,340,estimates,1952
6_10,207.628,340,estimates,1952
6_11,244.77,340,estimates,1952
6_12,281.047,340,estimates,1952
7_10,162.14,340,estimates,1952
7_12,235.559,340,estimates,1952
11_16,211.467,340,estimates,1952
11_17,243.984,340,estimates,1952
11_18,275.834,340,estimates,1952
12_14,106.874,340,estimates,1952
12_16,174.325,340,estimates,1952
12_17,206.842,340,estimates,1952
12_18,238.692,340,estimates,1952
13_17,170.565,340,estimates,1952
13_18,202.415,340,estimates,1952
13_19,233.463,340,estimates,1952
15_17,99.968,340,estimates,1952
18_23,176.079,340,estimates,1952
15_24,301.631,340,estimates,1952
15_49,732.728,340,estimates,1952
15_59,829.035,340,estimates,1952
15_64,863.108,340,estimates,1952
20_64,700.242,340,estimates,1952
20_69,723.913,340,estimates,1952
25_49,431.097,340,estimates,1952
25_64,561.477,340,estimates,1952
25_69,585.148,340,estimates,1952
15plus,925.047,340,estimates,1952
16plus,890.88,340,estimates,1952
17plus,857.596,340,estimates,1952
18plus,825.079,340,estimates,1952
20plus,762.181,340,estimates,1952
21plus,732.16,340,estimates,1952
25plus,623.416,340,estimates,1952
50plus,192.319,340,estimates,1952
60plus,96.012,340,estimates,1952
65plus,61.939,340,estimates,1952
70plus,38.268,340,estimates,1952
75plus,23.051,340,estimates,1952
80plus,12.18,340,estimates,1952
85plus,4.852,340,estimates,1952
90plus,1.232,340,estimates,1952
total,1631.734,340,estimates,1952
"Region, subregion, country or area *",Honduras,340,estimates,1953
0_1,145.113,340,estimates,1953
0_4,320.555,340,estimates,1953
0_14,733.252,340,estimates,1953
0_17,835.153,340,estimates,1953
0_19,899.173,340,estimates,1953
0_24,1042.433,340,estimates,1953
3_4,112.434,340,estimates,1953
3_5,162.973,340,estimates,1953
3_6,210.442,340,estimates,1953
4_5,104.671,340,estimates,1953
4_6,152.14,340,estimates,1953
5_14,412.697,340,estimates,1953
5_10,265.892,340,estimates,1953
5_11,304.017,340,estimates,1953
6_9,175.947,340,estimates,1953
6_10,215.353,340,estimates,1953
6_11,253.478,340,estimates,1953
6_12,290.514,340,estimates,1953
7_10,167.884,340,estimates,1953
7_12,243.045,340,estimates,1953
11_16,215.587,340,estimates,1953
11_17,248.706,340,estimates,1953
11_18,281.055,340,estimates,1953
12_14,108.68,340,estimates,1953
12_16,177.462,340,estimates,1953
12_17,210.581,340,estimates,1953
12_18,242.93,340,estimates,1953
13_17,173.545,340,estimates,1953
13_18,205.894,340,estimates,1953
13_19,237.565,340,estimates,1953
15_17,101.901,340,estimates,1953
18_23,180.916,340,estimates,1953
15_24,309.181,340,estimates,1953
15_49,749.45,340,estimates,1953
15_59,847.501,340,estimates,1953
15_64,881.223,340,estimates,1953
20_64,715.302,340,estimates,1953
20_69,740.411,340,estimates,1953
25_49,440.269,340,estimates,1953
25_64,572.042,340,estimates,1953
25_69,597.151,340,estimates,1953
15plus,943.25,340,estimates,1953
16plus,908.458,340,estimates,1953
17plus,874.468,340,estimates,1953
18plus,841.349,340,estimates,1953
20plus,777.329,340,estimates,1953
21plus,746.469,340,estimates,1953
25plus,634.069,340,estimates,1953
50plus,193.8,340,estimates,1953
60plus,95.749,340,estimates,1953
65plus,62.027,340,estimates,1953
70plus,36.918,340,estimates,1953
75plus,21.902,340,estimates,1953
80plus,11.256,340,estimates,1953
85plus,4.609,340,estimates,1953
90plus,1.201,340,estimates,1953
total,1676.502,340,estimates,1953
"Region, subregion, country or area *",Honduras,340,estimates,1954
0_1,149.982,340,estimates,1954
0_4,332.512,340,estimates,1954
0_14,759.356,340,estimates,1954
0_17,863.316,340,estimates,1954
0_19,928.574,340,estimates,1954
0_24,1076.469,340,estimates,1954
3_4,116.919,340,estimates,1954
3_5,169.671,340,estimates,1954
3_6,219.166,340,estimates,1954
4_5,109.28,340,estimates,1954
4_6,158.775,340,estimates,1954
5_14,426.844,340,estimates,1954
5_10,276.349,340,estimates,1954
5_11,315.654,340,estimates,1954
6_9,182.89,340,estimates,1954
6_10,223.597,340,estimates,1954
6_11,262.902,340,estimates,1954
6_12,300.977,340,estimates,1954
7_10,174.102,340,estimates,1954
7_12,251.482,340,estimates,1954
11_16,220.578,340,estimates,1954
11_17,254.455,340,estimates,1954
11_18,287.471,340,estimates,1954
12_14,111.19,340,estimates,1954
12_16,181.273,340,estimates,1954
12_17,215.15,340,estimates,1954
12_18,248.166,340,estimates,1954
13_17,177.075,340,estimates,1954
13_18,210.091,340,estimates,1954
13_19,242.333,340,estimates,1954
15_17,103.96,340,estimates,1954
18_23,185.761,340,estimates,1954
15_24,317.113,340,estimates,1954
15_49,768.019,340,estimates,1954
15_59,867.96,340,estimates,1954
15_64,901.723,340,estimates,1954
20_64,732.505,340,estimates,1954
20_69,758.798,340,estimates,1954
25_49,450.906,340,estimates,1954
25_64,584.61,340,estimates,1954
25_69,610.903,340,estimates,1954
15plus,963.654,340,estimates,1954
16plus,928.254,340,estimates,1954
17plus,893.571,340,estimates,1954
18plus,859.694,340,estimates,1954
20plus,794.436,340,estimates,1954
21plus,762.885,340,estimates,1954
