agebroad,population,country,variant,year
"Region, subregion, country or area *",Sierra Leone,694,estimates,1950
0_1,143.675,694,estimates,1950
0_4,326.865,694,estimates,1950
0_14,804.405,694,estimates,1950
0_17,927.913,694,estimates,1950
0_19,1006.005,694,estimates,1950
0_24,1186.185,694,estimates,1950
3_4,118.435,694,estimates,1950
3_5,173.186,694,estimates,1950
3_6,225.581,694,estimates,1950
4_5,112.31,694,estimates,1950
4_6,164.705,694,estimates,1950
5_14,477.54,694,estimates,1950
5_10,300.323,694,estimates,1950
5_11,345.962,694,estimates,1950
6_9,199.139,694,estimates,1950
6_10,245.572,694,estimates,1950
6_11,291.211,694,estimates,1950
6_12,336.048,694,estimates,1950
7_10,193.177,694,estimates,1950
7_12,283.653,694,estimates,1950
11_16,260.36,694,estimates,1950
11_17,300.725,694,estimates,1950
11_18,340.221,694,estimates,1950
12_14,131.578,694,estimates,1950
12_16,214.721,694,estimates,1950
12_17,255.086,694,estimates,1950
12_18,294.582,694,estimates,1950
13_17,210.249,694,estimates,1950
13_18,249.745,694,estimates,1950
13_19,288.341,694,estimates,1950
15_17,123.508,694,estimates,1950
18_23,223.912,694,estimates,1950
15_24,381.78,694,estimates,1950
15_49,996.874,694,estimates,1950
15_59,1130.118,694,estimates,1950
15_64,1175.163,694,estimates,1950
20_64,973.563,694,estimates,1950
20_69,1004.749,694,estimates,1950
25_49,615.094,694,estimates,1950
25_64,793.383,694,estimates,1950
25_69,824.569,694,estimates,1950
15plus,1236.798,694,estimates,1950
16plus,1194.831,694,estimates,1950
17plus,1153.655,694,estimates,1950
18plus,1113.29,694,estimates,1950
20plus,1035.198,694,estimates,1950
21plus,997.472,694,estimates,1950
25plus,855.018,694,estimates,1950
50plus,239.924,694,estimates,1950
60plus,106.68,694,estimates,1950
65plus,61.635,694,estimates,1950
70plus,30.449,694,estimates,1950
75plus,12.074,694,estimates,1950
80plus,3.359,694,estimates,1950
85plus,0.458,694,estimates,1950
90plus,0.033,694,estimates,1950
total,2041.203,694,estimates,1950
"Region, subregion, country or area *",Sierra Leone,694,estimates,1951
0_1,143.982,694,estimates,1951
0_4,331.244,694,estimates,1951
0_14,816.204,694,estimates,1951
0_17,940.439,694,estimates,1951
0_19,1019.006,694,estimates,1951
0_24,1200.211,694,estimates,1951
3_4,121.097,694,estimates,1951
3_5,177.082,694,estimates,1951
3_6,230.645,694,estimates,1951
4_5,114.846,694,estimates,1951
4_6,168.409,694,estimates,1951
5_14,484.96,694,estimates,1951
5_10,306.29,694,estimates,1951
5_11,352.25,694,estimates,1951
6_9,203.282,694,estimates,1951
6_10,250.305,694,estimates,1951
6_11,296.265,694,estimates,1951
6_12,341.386,694,estimates,1951
7_10,196.742,694,estimates,1951
7_12,287.823,694,estimates,1951
11_16,262.346,694,estimates,1951
11_17,302.905,694,estimates,1951
11_18,342.627,694,estimates,1951
12_14,132.71,694,estimates,1951
12_16,216.386,694,estimates,1951
12_17,256.945,694,estimates,1951
12_18,296.667,694,estimates,1951
13_17,211.824,694,estimates,1951
13_18,251.546,694,estimates,1951
13_19,290.391,694,estimates,1951
15_17,124.235,694,estimates,1951
18_23,225.212,694,estimates,1951
15_24,384.007,694,estimates,1951
15_49,1004.441,694,estimates,1951
15_59,1138.788,694,estimates,1951
15_64,1183.965,694,estimates,1951
20_64,981.163,694,estimates,1951
20_69,1012.376,694,estimates,1951
25_49,620.434,694,estimates,1951
25_64,799.958,694,estimates,1951
25_69,831.171,694,estimates,1951
15plus,1246.24,694,estimates,1951
16plus,1203.949,694,estimates,1951
17plus,1162.564,694,estimates,1951
18plus,1122.005,694,estimates,1951
20plus,1043.438,694,estimates,1951
21plus,1005.489,694,estimates,1951
25plus,862.233,694,estimates,1951
50plus,241.799,694,estimates,1951
60plus,107.452,694,estimates,1951
65plus,62.275,694,estimates,1951
70plus,31.062,694,estimates,1951
75plus,12.605,694,estimates,1951
80plus,3.736,694,estimates,1951
85plus,0.608,694,estimates,1951
90plus,0.035,694,estimates,1951
total,2062.444,694,estimates,1951
"Region, subregion, country or area *",Sierra Leone,694,estimates,1952
0_1,141.581,694,estimates,1952
0_4,332.005,694,estimates,1952
0_14,825.328,694,estimates,1952
0_17,950.988,694,estimates,1952
0_19,1030.255,694,estimates,1952
0_24,1213.084,694,estimates,1952
3_4,123.208,694,estimates,1952
3_5,180.241,694,estimates,1952
3_6,234.827,694,estimates,1952
4_5,116.949,694,estimates,1952
4_6,171.535,694,estimates,1952
5_14,493.323,694,estimates,1952
5_10,312.404,694,estimates,1952
5_11,359.105,694,estimates,1952
6_9,207.379,694,estimates,1952
6_10,255.371,694,estimates,1952
6_11,302.072,694,estimates,1952
6_12,347.699,694,estimates,1952
7_10,200.785,694,estimates,1952
7_12,293.113,694,estimates,1952
11_16,265.65,694,estimates,1952
11_17,306.579,694,estimates,1952
11_18,346.645,694,estimates,1952
12_14,134.218,694,estimates,1952
12_16,218.949,694,estimates,1952
12_17,259.878,694,estimates,1952
12_18,299.944,694,estimates,1952
13_17,214.251,694,estimates,1952
13_18,254.317,694,estimates,1952
13_19,293.518,694,estimates,1952
15_17,125.66,694,estimates,1952
18_23,227.241,694,estimates,1952
15_24,387.756,694,estimates,1952
15_49,1015.365,694,estimates,1952
15_59,1151.43,694,estimates,1952
15_64,1196.982,694,estimates,1952
20_64,992.055,694,estimates,1952
20_69,1023.376,694,estimates,1952
25_49,627.609,694,estimates,1952
25_64,809.226,694,estimates,1952
25_69,840.547,694,estimates,1952
15plus,1259.614,694,estimates,1952
16plus,1216.74,694,estimates,1952
17plus,1174.883,694,estimates,1952
18plus,1133.954,694,estimates,1952
20plus,1054.687,694,estimates,1952
21plus,1016.373,694,estimates,1952
25plus,871.858,694,estimates,1952
50plus,244.249,694,estimates,1952
60plus,108.184,694,estimates,1952
65plus,62.632,694,estimates,1952
70plus,31.311,694,estimates,1952
75plus,12.805,694,estimates,1952
80plus,3.944,694,estimates,1952
85plus,0.731,694,estimates,1952
90plus,0.047,694,estimates,1952
total,2084.942,694,estimates,1952
"Region, subregion, country or area *",Sierra Leone,694,estimates,1953
0_1,142.362,694,estimates,1953
0_4,331.818,694,estimates,1953
0_14,833.028,694,estimates,1953
0_17,960.537,694,estimates,1953
0_19,1040.727,694,estimates,1953
0_24,1225.586,694,estimates,1953
3_4,124.379,694,estimates,1953
3_5,182.082,694,estimates,1953
3_6,237.388,694,estimates,1953
4_5,118.234,694,estimates,1953
4_6,173.54,694,estimates,1953
5_14,501.21,694,estimates,1953
5_10,317.2,694,estimates,1953
5_11,364.936,694,estimates,1953
6_9,210.474,694,estimates,1953
6_10,259.497,694,estimates,1953
6_11,307.233,694,estimates,1953
6_12,353.694,694,estimates,1953
7_10,204.191,694,estimates,1953
7_12,298.388,694,estimates,1953
11_16,270.024,694,estimates,1953
11_17,311.519,694,estimates,1953
11_18,352.065,694,estimates,1953
12_14,136.274,694,estimates,1953
12_16,222.288,694,estimates,1953
12_17,263.783,694,estimates,1953
12_18,304.329,694,estimates,1953
13_17,217.322,694,estimates,1953
13_18,257.868,694,estimates,1953
13_19,297.512,694,estimates,1953
15_17,127.509,694,estimates,1953
18_23,229.827,694,estimates,1953
15_24,392.558,694,estimates,1953
15_49,1028.406,694,estimates,1953
