agebroad,population,country,variant,year
0_1,200.626,332,estimates,1950
0_4,477.404,332,estimates,1950
0_14,1276.226,332,estimates,1950
0_17,1477.096,332,estimates,1950
0_19,1600.047,332,estimates,1950
0_24,1875.412,332,estimates,1950
3_4,181.73,332,estimates,1950
3_5,269.108,332,estimates,1950
3_6,354.531,332,estimates,1950
4_5,176.974,332,estimates,1950
4_6,262.397,332,estimates,1950
5_14,798.822,332,estimates,1950
5_10,498.338,332,estimates,1950
5_11,576.344,332,estimates,1950
6_9,331.754,332,estimates,1950
6_10,410.96,332,estimates,1950
6_11,488.966,332,estimates,1950
6_12,565.414,332,estimates,1950
7_10,325.537,332,estimates,1950
7_12,479.991,332,estimates,1950
11_16,436.732,332,estimates,1950
11_17,501.354,332,estimates,1950
11_18,563.832,332,estimates,1950
12_14,222.478,332,estimates,1950
12_16,358.726,332,estimates,1950
12_17,423.348,332,estimates,1950
12_18,485.826,332,estimates,1950
13_17,346.9,332,estimates,1950
13_18,409.378,332,estimates,1950
13_19,469.851,332,estimates,1950
15_17,200.87,332,estimates,1950
18_23,346.097,332,estimates,1950
15_24,599.186,332,estimates,1950
15_49,1578.1,332,estimates,1950
15_59,1765.429,332,estimates,1950
15_64,1826.377,332,estimates,1950
20_64,1502.556,332,estimates,1950
20_69,1547.232,332,estimates,1950
25_49,978.914,332,estimates,1950
25_64,1227.191,332,estimates,1950
25_69,1271.867,332,estimates,1950
15plus,1945.057,332,estimates,1950
16plus,1875.738,332,estimates,1950
17plus,1808.809,332,estimates,1950
18plus,1744.187,332,estimates,1950
20plus,1621.236,332,estimates,1950
21plus,1562.753,332,estimates,1950
25plus,1345.871,332,estimates,1950
50plus,366.957,332,estimates,1950
60plus,179.628,332,estimates,1950
65plus,118.68,332,estimates,1950
70plus,74.004,332,estimates,1950
75plus,39.29,332,estimates,1950
80plus,16.621,332,estimates,1950
85plus,5.533,332,estimates,1950
90plus,1.382,332,estimates,1950
total,3221.283,332,estimates,1950
0_1,212.209,332,estimates,1951
0_4,491.039,332,estimates,1951
0_14,1299.715,332,estimates,1951
0_17,1505.213,332,estimates,1951
0_19,1630.525,332,estimates,1951
0_24,1910.113,332,estimates,1951
3_4,182.871,332,estimates,1951
3_5,270.764,332,estimates,1951
3_6,356.845,332,estimates,1951
4_5,177.999,332,estimates,1951
4_6,264.08,332,estimates,1951
5_14,808.676,332,estimates,1951
5_10,503.546,332,estimates,1951
5_11,582.152,332,estimates,1951
6_9,335.598,332,estimates,1951
6_10,415.653,332,estimates,1951
6_11,494.259,332,estimates,1951
6_12,571.585,332,estimates,1951
7_10,329.572,332,estimates,1951
7_12,485.504,332,estimates,1951
11_16,444.572,332,estimates,1951
11_17,510.628,332,estimates,1951
11_18,574.352,332,estimates,1951
12_14,226.524,332,estimates,1951
12_16,365.966,332,estimates,1951
12_17,432.022,332,estimates,1951
12_18,495.746,332,estimates,1951
13_17,354.696,332,estimates,1951
13_18,418.42,332,estimates,1951
13_19,480.008,332,estimates,1951
15_17,205.498,332,estimates,1951
18_23,352.285,332,estimates,1951
15_24,610.398,332,estimates,1951
15_49,1600.313,332,estimates,1951
15_59,1795.075,332,estimates,1951
15_64,1856.64,332,estimates,1951
20_64,1525.83,332,estimates,1951
20_69,1570.807,332,estimates,1951
25_49,989.915,332,estimates,1951
25_64,1246.242,332,estimates,1951
25_69,1291.219,332,estimates,1951
15plus,1975.651,332,estimates,1951
16plus,1904.701,332,estimates,1951
17plus,1836.209,332,estimates,1951
18plus,1770.153,332,estimates,1951
20plus,1644.841,332,estimates,1951
21plus,1585.228,332,estimates,1951
25plus,1365.253,332,estimates,1951
50plus,375.338,332,estimates,1951
60plus,180.576,332,estimates,1951
65plus,119.011,332,estimates,1951
70plus,74.034,332,estimates,1951
75plus,40.057,332,estimates,1951
80plus,17.396,332,estimates,1951
85plus,5.928,332,estimates,1951
90plus,1.518,332,estimates,1951
total,3275.366,332,estimates,1951
0_1,230.637,332,estimates,1952
0_4,511.638,332,estimates,1952
0_14,1326.702,332,estimates,1952
0_17,1536.988,332,estimates,1952
0_19,1664.846,332,estimates,1952
0_24,1948.913,332,estimates,1952
3_4,183.792,332,estimates,1952
3_5,271.768,332,estimates,1952
3_6,357.857,332,estimates,1952
4_5,178.353,332,estimates,1952
4_6,264.442,332,estimates,1952
5_14,815.064,332,estimates,1952
5_10,506.304,332,estimates,1952
5_11,585.742,332,estimates,1952
6_9,337.149,332,estimates,1952
6_10,418.328,332,estimates,1952
6_11,497.766,332,estimates,1952
6_12,575.677,332,estimates,1952
7_10,332.239,332,estimates,1952
7_12,489.588,332,estimates,1952
11_16,451.461,332,estimates,1952
11_17,519.046,332,estimates,1952
11_18,584.152,332,estimates,1952
12_14,229.322,332,estimates,1952
12_16,372.023,332,estimates,1952
12_17,439.608,332,estimates,1952
12_18,504.714,332,estimates,1952
13_17,361.697,332,estimates,1952
13_18,426.803,332,estimates,1952
13_19,489.555,332,estimates,1952
15_17,210.286,332,estimates,1952
18_23,358.763,332,estimates,1952
15_24,622.211,332,estimates,1952
15_49,1621.185,332,estimates,1952
15_59,1823.899,332,estimates,1952
15_64,1885.825,332,estimates,1952
20_64,1547.681,332,estimates,1952
20_69,1593.421,332,estimates,1952
25_49,998.974,332,estimates,1952
25_64,1263.614,332,estimates,1952
25_69,1309.354,332,estimates,1952
15plus,2004.878,332,estimates,1952
16plus,1932.248,332,estimates,1952
17plus,1862.177,332,estimates,1952
18plus,1794.592,332,estimates,1952
20plus,1666.734,332,estimates,1952
21plus,1606.107,332,estimates,1952
25plus,1382.667,332,estimates,1952
50plus,383.693,332,estimates,1952
60plus,180.979,332,estimates,1952
65plus,119.053,332,estimates,1952
70plus,73.313,332,estimates,1952
75plus,40.231,332,estimates,1952
80plus,17.783,332,estimates,1952
85plus,6.126,332,estimates,1952
90plus,1.614,332,estimates,1952
total,3331.58,332,estimates,1952
0_1,241.739,332,estimates,1953
0_4,531.682,332,estimates,1953
0_14,1351.89,332,estimates,1953
0_17,1567.219,332,estimates,1953
0_19,1698.273,332,estimates,1953
0_24,1987.79,332,estimates,1953
3_4,185.837,332,estimates,1953
3_5,273.981,332,estimates,1953
3_6,359.976,332,estimates,1953
4_5,179.174,332,estimates,1953
4_6,265.169,332,estimates,1953
5_14,820.208,332,estimates,1953
5_10,507.189,332,estimates,1953
5_11,588.002,332,estimates,1953
6_9,336.816,332,estimates,1953
6_10,419.045,332,estimates,1953
6_11,499.858,332,estimates,1953
6_12,578.81,332,estimates,1953
7_10,333.05,332,estimates,1953
7_12,492.815,332,estimates,1953
11_16,459.039,332,estimates,1953
11_17,528.348,332,estimates,1953
11_18,595.138,332,estimates,1953
12_14,232.206,332,estimates,1953
12_16,378.226,332,estimates,1953
12_17,447.535,332,estimates,1953
12_18,514.325,332,estimates,1953
13_17,368.583,332,estimates,1953
13_18,435.373,332,estimates,1953
13_19,499.637,332,estimates,1953
15_17,215.329,332,estimates,1953
18_23,366.503,332,estimates,1953
15_24,635.9,332,estimates,1953
15_49,1645.166,332,estimates,1953
15_59,1856.558,332,estimates,1953
15_64,1919.095,332,estimates,1953
20_64,1572.712,332,estimates,1953
20_69,1619.58,332,estimates,1953
25_49,1009.266,332,estimates,1953
25_64,1283.195,332,estimates,1953
25_69,1330.063,332,estimates,1953
15plus,2038.16,332,estimates,1953
16plus,1964.019,332,estimates,1953
17plus,1892.14,332,estimates,1953
18plus,1822.831,332,estimates,1953
20plus,1691.777,332,estimates,1953
21plus,1629.893,332,estimates,1953
25plus,1402.26,332,estimates,1953
50plus,392.994,332,estimates,1953
60plus,181.602,332,estimates,1953
65plus,119.065,332,estimates,1953
70plus,72.197,332,estimates,1953
75plus,39.843,332,estimates,1953
80plus,17.728,332,estimates,1953
85plus,6.091,332,estimates,1953
90plus,1.637,332,estimates,1953
total,3390.05,332,estimates,1953
0_1,250.274,332,estimates,1954
0_4,549.2,332,estimates,1954
0_14,1374.277,332,estimates,1954
0_17,1594.591,332,estimates,1954
0_19,1729.436,332,estimates,1954
0_24,2025.615,332,estimates,1954
3_4,191.437,332,estimates,1954
3_5,280.285,332,estimates,1954
3_6,366.391,332,estimates,1954
4_5,181.465,332,estimates,1954
4_6,267.571,332,estimates,1954
5_14,825.077,332,estimates,1954
5_10,506.865,332,estimates,1954
5_11,588.853,332,estimates,1954
6_9,335.631,332,estimates,1954
6_10,418.017,332,estimates,1954
6_11,500.005,332,estimates,1954
6_12,580.633,332,estimates,1954
