agebroad,population,country,variant,year
"Region, subregion, country or area *",Guam,316,estimates,1950
0_1,3.564,316,estimates,1950
0_4,7.601,316,estimates,1950
0_14,16.175,316,estimates,1950
0_17,19.883,316,estimates,1950
0_19,23.349,316,estimates,1950
0_24,34.736,316,estimates,1950
3_4,2.534,316,estimates,1950
3_5,3.6,316,estimates,1950
3_6,4.559,316,estimates,1950
4_5,2.26,316,estimates,1950
4_6,3.219,316,estimates,1950
5_14,8.574,316,estimates,1950
5_10,5.217,316,estimates,1950
5_11,5.956,316,estimates,1950
6_9,3.406,316,estimates,1950
6_10,4.151,316,estimates,1950
6_11,4.89,316,estimates,1950
6_12,5.664,316,estimates,1950
7_10,3.192,316,estimates,1950
7_12,4.705,316,estimates,1950
11_16,5.685,316,estimates,1950
11_17,7.065,316,estimates,1950
11_18,8.671,316,estimates,1950
12_14,2.618,316,estimates,1950
12_16,4.946,316,estimates,1950
12_17,6.326,316,estimates,1950
12_18,7.932,316,estimates,1950
13_17,5.552,316,estimates,1950
13_18,7.158,316,estimates,1950
13_19,9.018,316,estimates,1950
15_17,3.708,316,estimates,1950
18_23,12.758,316,estimates,1950
15_24,18.561,316,estimates,1950
15_49,40.158,316,estimates,1950
15_59,42.19,316,estimates,1950
15_64,42.674,316,estimates,1950
20_64,35.5,316,estimates,1950
20_69,35.848,316,estimates,1950
25_49,21.597,316,estimates,1950
25_64,24.113,316,estimates,1950
25_69,24.461,316,estimates,1950
15plus,43.476,316,estimates,1950
16plus,42.368,316,estimates,1950
17plus,41.148,316,estimates,1950
18plus,39.768,316,estimates,1950
20plus,36.302,316,estimates,1950
21plus,34.2,316,estimates,1950
25plus,24.915,316,estimates,1950
50plus,3.318,316,estimates,1950
60plus,1.286,316,estimates,1950
65plus,0.802,316,estimates,1950
70plus,0.454,316,estimates,1950
75plus,0.249,316,estimates,1950
80plus,0.09,316,estimates,1950
85plus,0.026,316,estimates,1950
90plus,0.005,316,estimates,1950
total,59.651,316,estimates,1950
"Region, subregion, country or area *",Guam,316,estimates,1951
