agebroad,population,country,variant,year
0_1,101.186,554,estimates,1950
0_4,232,554,estimates,1950
0_14,554.999,554,estimates,1950
0_17,634.75,554,estimates,1950
0_19,688,554,estimates,1950
0_24,827.999,554,estimates,1950
3_4,84.654,554,estimates,1950
3_5,123.6,554,estimates,1950
3_6,160.576,554,estimates,1950
4_5,80.072,554,estimates,1950
4_6,117.048,554,estimates,1950
5_14,322.999,554,estimates,1950
5_10,208.03,554,estimates,1950
5_11,238.041,554,estimates,1950
6_9,138.054,554,estimates,1950
6_10,169.084,554,estimates,1950
6_11,199.095,554,estimates,1950
6_12,228.202,554,estimates,1950
7_10,132.108,554,estimates,1950
7_12,191.226,554,estimates,1950
11_16,168.446,554,estimates,1950
11_17,194.72,554,estimates,1950
11_18,221.146,554,estimates,1950
12_14,84.958,554,estimates,1950
12_16,138.435,554,estimates,1950
12_17,164.709,554,estimates,1950
12_18,191.135,554,estimates,1950
13_17,135.602,554,estimates,1950
13_18,162.028,554,estimates,1950
13_19,188.852,554,estimates,1950
15_17,79.751,554,estimates,1950
18_23,164.766,554,estimates,1950
15_24,273,554,estimates,1950
15_49,925.001,554,estimates,1950
15_59,1103,554,estimates,1950
15_64,1181.999,554,estimates,1950
20_64,1048.998,554,estimates,1950
20_69,1117.999,554,estimates,1950
25_49,652.001,554,estimates,1950
25_64,908.999,554,estimates,1950
25_69,978,554,estimates,1950
15plus,1353.001,554,estimates,1950
16plus,1326.014,554,estimates,1950
17plus,1299.524,554,estimates,1950
18plus,1273.25,554,estimates,1950
20plus,1220,554,estimates,1950
21plus,1192.749,554,estimates,1950
25plus,1080.001,554,estimates,1950
50plus,428,554,estimates,1950
60plus,250.001,554,estimates,1950
65plus,171.002,554,estimates,1950
70plus,102.001,554,estimates,1950
75plus,50,554,estimates,1950
80plus,21.002,554,estimates,1950
85plus,8.486,554,estimates,1950
90plus,2.402,554,estimates,1950
total,1908,554,estimates,1950
0_1,100.424,554,estimates,1951
0_4,239.044,554,estimates,1951
0_14,576.696,554,estimates,1951
0_17,657.951,554,estimates,1951
0_19,710.943,554,estimates,1951
0_24,851.403,554,estimates,1951
3_4,89.835,554,estimates,1951
3_5,131.183,554,estimates,1951
3_6,170.349,554,estimates,1951
4_5,85.025,554,estimates,1951
4_6,124.191,554,estimates,1951
5_14,337.652,554,estimates,1951
5_10,218.982,554,estimates,1951
5_11,250.104,554,estimates,1951
6_9,145.294,554,estimates,1951
6_10,177.634,554,estimates,1951
6_11,208.756,554,estimates,1951
6_12,238.828,554,estimates,1951
7_10,138.468,554,estimates,1951
7_12,199.662,554,estimates,1951
11_16,173.358,554,estimates,1951
11_17,199.925,554,estimates,1951
11_18,226.309,554,estimates,1951
12_14,87.548,554,estimates,1951
12_16,142.236,554,estimates,1951
12_17,168.803,554,estimates,1951
12_18,195.187,554,estimates,1951
13_17,138.731,554,estimates,1951
13_18,165.115,554,estimates,1951
13_19,191.723,554,estimates,1951
15_17,81.255,554,estimates,1951
18_23,164.563,554,estimates,1951
15_24,274.707,554,estimates,1951
15_49,937.236,554,estimates,1951
15_59,1117.447,554,estimates,1951
15_64,1195.598,554,estimates,1951
20_64,1061.351,554,estimates,1951
20_69,1130.535,554,estimates,1951
25_49,662.529,554,estimates,1951
25_64,920.891,554,estimates,1951
25_69,990.075,554,estimates,1951
15plus,1371.235,554,estimates,1951
16plus,1343.607,554,estimates,1951
17plus,1316.547,554,estimates,1951
18plus,1289.98,554,estimates,1951
20plus,1236.988,554,estimates,1951
21plus,1209.888,554,estimates,1951
25plus,1096.528,554,estimates,1951
50plus,433.999,554,estimates,1951
60plus,253.788,554,estimates,1951
65plus,175.637,554,estimates,1951
70plus,106.453,554,estimates,1951
75plus,53.321,554,estimates,1951
80plus,22.236,554,estimates,1951
85plus,8.755,554,estimates,1951
90plus,2.665,554,estimates,1951
total,1947.931,554,estimates,1951
0_1,94.687,554,estimates,1952
0_4,240.944,554,estimates,1952
0_14,596.633,554,estimates,1952
0_17,680.172,554,estimates,1952
0_19,733.534,554,estimates,1952
0_24,874.086,554,estimates,1952
3_4,95.094,554,estimates,1952
3_5,139.104,554,estimates,1952
3_6,180.848,554,estimates,1952
4_5,90.361,554,estimates,1952
4_6,132.105,554,estimates,1952
5_14,355.689,554,estimates,1952
5_10,232.193,554,estimates,1952
5_11,264.771,554,estimates,1952
6_9,154.252,554,estimates,1952
6_10,188.183,554,estimates,1952
6_11,220.761,554,estimates,1952
6_12,252.105,554,estimates,1952
7_10,146.439,554,estimates,1952
7_12,210.361,554,estimates,1952
11_16,179.789,554,estimates,1952
11_17,207.035,554,estimates,1952
11_18,233.792,554,estimates,1952
12_14,90.918,554,estimates,1952
12_16,147.211,554,estimates,1952
