agebroad,population,country,variant,year
"Region, subregion, country or area *",Viet Nam,704,estimates,1950
0_1,1360.955,704,estimates,1950
0_4,3088.166,704,estimates,1950
0_14,7916.39,704,estimates,1950
0_17,9449.64,704,estimates,1950
0_19,10442.931,704,estimates,1950
0_24,12631.808,704,estimates,1950
3_4,1116.681,704,estimates,1950
3_5,1635.455,704,estimates,1950
3_6,2135.389,704,estimates,1950
4_5,1061.91,704,estimates,1950
4_6,1561.844,704,estimates,1950
5_14,4828.224,704,estimates,1950
5_10,2921.353,704,estimates,1950
5_11,3388.941,704,estimates,1950
6_9,1933.978,704,estimates,1950
6_10,2402.579,704,estimates,1950
6_11,2870.167,704,estimates,1950
6_12,3340.956,704,estimates,1950
7_10,1902.645,704,estimates,1950
7_12,2841.022,704,estimates,1950
11_16,2921.909,704,estimates,1950
11_17,3440.121,704,estimates,1950
11_18,3947.14,704,estimates,1950
12_14,1439.283,704,estimates,1950
12_16,2454.321,704,estimates,1950
12_17,2972.533,704,estimates,1950
12_18,3479.552,704,estimates,1950
13_17,2501.744,704,estimates,1950
13_18,3008.763,704,estimates,1950
13_19,3495.035,704,estimates,1950
15_17,1533.25,704,estimates,1950
18_23,2758.714,704,estimates,1950
15_24,4715.418,704,estimates,1950
15_49,13139.19,704,estimates,1950
15_59,15166.652,704,estimates,1950
15_64,15857.025,704,estimates,1950
20_64,13330.484,704,estimates,1950
20_69,13813.239,704,estimates,1950
25_49,8423.772,704,estimates,1950
25_64,11141.607,704,estimates,1950
25_69,11624.362,704,estimates,1950
15plus,16893.516,704,estimates,1950
16plus,16392.731,704,estimates,1950
17plus,15878.478,704,estimates,1950
18plus,15360.266,704,estimates,1950
20plus,14366.975,704,estimates,1950
21plus,13900.289,704,estimates,1950
25plus,12178.098,704,estimates,1950
50plus,3754.326,704,estimates,1950
60plus,1726.864,704,estimates,1950
65plus,1036.491,704,estimates,1950
70plus,553.736,704,estimates,1950
75plus,245.326,704,estimates,1950
80plus,84.201,704,estimates,1950
85plus,31.033,704,estimates,1950
90plus,8.497,704,estimates,1950
total,24809.906,704,estimates,1950
"Region, subregion, country or area *",Viet Nam,704,estimates,1951
0_1,1531.075,704,estimates,1951
0_4,3347.495,704,estimates,1951
0_14,8200.284,704,estimates,1951
0_17,9700.216,704,estimates,1951
0_19,10722.535,704,estimates,1951
0_24,12966.949,704,estimates,1951
3_4,1169.495,704,estimates,1951
3_5,1706.453,704,estimates,1951
3_6,2220.21,704,estimates,1951
4_5,1103.483,704,estimates,1951
4_6,1617.24,704,estimates,1951
5_14,4852.789,704,estimates,1951
5_10,2974.625,704,estimates,1951
5_11,3441.162,704,estimates,1951
6_9,1968.529,704,estimates,1951
6_10,2437.667,704,estimates,1951
6_11,2904.204,704,estimates,1951
6_12,3369.809,704,estimates,1951
7_10,1923.91,704,estimates,1951
7_12,2856.052,704,estimates,1951
11_16,2865.346,704,estimates,1951
11_17,3378.096,704,estimates,1951
11_18,3894.838,704,estimates,1951
12_14,1411.627,704,estimates,1951
12_16,2398.809,704,estimates,1951
12_17,2911.559,704,estimates,1951
12_18,3428.301,704,estimates,1951
13_17,2445.954,704,estimates,1951
13_18,2962.696,704,estimates,1951
13_19,3468.273,704,estimates,1951
15_17,1499.932,704,estimates,1951
18_23,2844.68,704,estimates,1951
15_24,4766.665,704,estimates,1951
15_49,13281.179,704,estimates,1951
15_59,15372.377,704,estimates,1951
15_64,16082.703,704,estimates,1951
20_64,13560.452,704,estimates,1951
20_69,14058.05,704,estimates,1951
25_49,8514.514,704,estimates,1951
25_64,11316.038,704,estimates,1951
25_69,11813.636,704,estimates,1951
15plus,17164.169,704,estimates,1951
16plus,16676.224,704,estimates,1951
17plus,16176.987,704,estimates,1951
18plus,15664.237,704,estimates,1951
20plus,14641.918,704,estimates,1951
21plus,14157.068,704,estimates,1951
25plus,12397.504,704,estimates,1951
50plus,3882.99,704,estimates,1951
60plus,1791.792,704,estimates,1951
65plus,1081.466,704,estimates,1951
70plus,583.868,704,estimates,1951
75plus,264.919,704,estimates,1951
80plus,93.049,704,estimates,1951
85plus,32.039,704,estimates,1951
90plus,9.549,704,estimates,1951
total,25364.453,704,estimates,1951
