agebroad,population,country,variant,year
"Region, subregion, country or area *",United Kingdom,826,estimates,1950
0_1,1878.055,826,estimates,1950
0_4,4370.646,826,estimates,1950
0_14,11365.537,826,estimates,1950
0_17,13272.771,826,estimates,1950
0_19,14557.398,826,estimates,1950
0_24,18001.606,826,estimates,1950
3_4,1624.633,826,estimates,1950
3_5,2392.089,826,estimates,1950
3_6,3135.96,826,estimates,1950
4_5,1563.109,826,estimates,1950
4_6,2306.98,826,estimates,1950
5_14,6994.891,826,estimates,1950
5_10,4325.961,826,estimates,1950
5_11,5006.829,826,estimates,1950
6_9,2872.278,826,estimates,1950
6_10,3558.505,826,estimates,1950
6_11,4239.373,826,estimates,1950
6_12,4913.398,826,estimates,1950
7_10,2814.634,826,estimates,1950
7_12,4169.527,826,estimates,1950
11_16,3944.437,826,estimates,1950
11_17,4576.164,826,estimates,1950
11_18,5213.13,826,estimates,1950
12_14,1988.062,826,estimates,1950
12_16,3263.569,826,estimates,1950
12_17,3895.296,826,estimates,1950
12_18,4532.262,826,estimates,1950
13_17,3221.271,826,estimates,1950
13_18,3858.237,826,estimates,1950
13_19,4505.898,826,estimates,1950
15_17,1907.234,826,estimates,1950
18_23,3997.155,826,estimates,1950
15_24,6636.069,826,estimates,1950
15_49,25397.647,826,estimates,1950
15_59,31327.214,826,estimates,1950
15_64,33767.602,826,estimates,1950
20_64,30575.741,826,estimates,1950
20_69,32651.133,826,estimates,1950
25_49,18761.578,826,estimates,1950
25_64,27131.533,826,estimates,1950
25_69,29206.925,826,estimates,1950
15plus,39250.477,826,estimates,1950
16plus,38608.933,826,estimates,1950
17plus,37974.97,826,estimates,1950
18plus,37343.243,826,estimates,1950
20plus,36058.616,826,estimates,1950
21plus,35400.593,826,estimates,1950
25plus,32614.408,826,estimates,1950
50plus,13852.83,826,estimates,1950
60plus,7923.263,826,estimates,1950
65plus,5482.875,826,estimates,1950
70plus,3407.483,826,estimates,1950
75plus,1792.202,826,estimates,1950
80plus,751.072,826,estimates,1950
85plus,230.771,826,estimates,1950
90plus,46.746,826,estimates,1950
total,50616.014,826,estimates,1950
"Region, subregion, country or area *",United Kingdom,826,estimates,1951
0_1,1722.026,826,estimates,1951
0_4,4322.304,826,estimates,1951
0_14,11437.044,826,estimates,1951
0_17,13359.146,826,estimates,1951
0_19,14628.163,826,estimates,1951
0_24,17981.353,826,estimates,1951
3_4,1696.33,826,estimates,1951
3_5,2494.894,826,estimates,1951
3_6,3264.103,826,estimates,1951
4_5,1629.153,826,estimates,1951
4_6,2398.362,826,estimates,1951
5_14,7114.74,826,estimates,1951
5_10,4425.588,826,estimates,1951
5_11,5108.464,826,estimates,1951
6_9,2934.872,826,estimates,1951
6_10,3627.024,826,estimates,1951
6_11,4309.9,826,estimates,1951
6_12,4986.733,826,estimates,1951
7_10,2857.815,826,estimates,1951
7_12,4217.524,826,estimates,1951
11_16,3977.695,826,estimates,1951
11_17,4611.254,826,estimates,1951
11_18,5243.18,826,estimates,1951
12_14,2006.276,826,estimates,1951
12_16,3294.819,826,estimates,1951
12_17,3928.378,826,estimates,1951
12_18,4560.304,826,estimates,1951
13_17,3251.545,826,estimates,1951
13_18,3883.471,826,estimates,1951
13_19,4520.562,826,estimates,1951
15_17,1922.102,826,estimates,1951
18_23,3919.627,826,estimates,1951
15_24,6544.309,826,estimates,1951
15_49,25198.554,826,estimates,1951
15_59,31190.573,826,estimates,1951
15_64,33628.835,826,estimates,1951
20_64,30437.716,826,estimates,1951
20_69,32509.367,826,estimates,1951
25_49,18654.245,826,estimates,1951
25_64,27084.526,826,estimates,1951
25_69,29156.177,826,estimates,1951
15plus,39184.372,826,estimates,1951
16plus,38535.953,826,estimates,1951
17plus,37895.829,826,estimates,1951
18plus,37262.27,826,estimates,1951
20plus,35993.253,826,estimates,1951
21plus,35345.995,826,estimates,1951
25plus,32640.063,826,estimates,1951
50plus,13985.818,826,estimates,1951
60plus,7993.799,826,estimates,1951
65plus,5555.537,826,estimates,1951
70plus,3483.886,826,estimates,1951
75plus,1863.561,826,estimates,1951
80plus,799.958,826,estimates,1951
85plus,256.46,826,estimates,1951
90plus,55.201,826,estimates,1951
total,50621.416,826,estimates,1951
"Region, subregion, country or area *",United Kingdom,826,estimates,1952
0_1,1406.891,826,estimates,1952
0_4,4101.743,826,estimates,1952
0_14,11397.713,826,estimates,1952
0_17,13346.525,826,estimates,1952
0_19,14617.025,826,estimates,1952
0_24,17913.906,826,estimates,1952
3_4,1765.619,826,estimates,1952
3_5,2601.242,826,estimates,1952
3_6,3406.01,826,estimates,1952
4_5,1702.72,826,estimates,1952
4_6,2507.488,826,estimates,1952
5_14,7295.97,826,estimates,1952
5_10,4578.093,826,estimates,1952
5_11,5269.675,826,estimates,1952
6_9,3040.554,826,estimates,1952
6_10,3742.47,826,estimates,1952
6_11,4434.052,826,estimates,1952
