agebroad,population,country,variant,year
0_1,4.898,84,estimates,1950
0_4,10.858,84,estimates,1950
0_14,26.58,84,estimates,1950
0_17,30.765,84,estimates,1950
0_19,33.452,84,estimates,1950
0_24,39.816,84,estimates,1950
3_4,3.823,84,estimates,1950
3_5,5.569,84,estimates,1950
3_6,7.238,84,estimates,1950
4_5,3.593,84,estimates,1950
4_6,5.262,84,estimates,1950
5_14,15.722,84,estimates,1950
5_10,9.686,84,estimates,1950
5_11,11.225,84,estimates,1950
6_9,6.404,84,estimates,1950
6_10,7.94,84,estimates,1950
6_11,9.479,84,estimates,1950
6_12,11.011,84,estimates,1950
7_10,6.271,84,estimates,1950
7_12,9.342,84,estimates,1950
11_16,8.856,84,estimates,1950
11_17,10.221,84,estimates,1950
11_18,11.57,84,estimates,1950
12_14,4.497,84,estimates,1950
12_16,7.317,84,estimates,1950
12_17,8.682,84,estimates,1950
12_18,10.031,84,estimates,1950
13_17,7.15,84,estimates,1950
13_18,8.499,84,estimates,1950
13_19,9.837,84,estimates,1950
15_17,4.185,84,estimates,1950
18_23,7.862,84,estimates,1950
15_24,13.236,84,estimates,1950
15_49,33.634,84,estimates,1950
15_59,38.221,84,estimates,1950
15_64,39.835,84,estimates,1950
20_64,32.963,84,estimates,1950
20_69,34.128,84,estimates,1950
25_49,20.398,84,estimates,1950
25_64,26.599,84,estimates,1950
25_69,27.764,84,estimates,1950
15plus,42.339,84,estimates,1950
16plus,40.912,84,estimates,1950
17plus,39.519,84,estimates,1950
18plus,38.154,84,estimates,1950
20plus,35.467,84,estimates,1950
21plus,34.142,84,estimates,1950
25plus,29.103,84,estimates,1950
50plus,8.705,84,estimates,1950
60plus,4.118,84,estimates,1950
65plus,2.504,84,estimates,1950
70plus,1.339,84,estimates,1950
75plus,0.65,84,estimates,1950
80plus,0.25,84,estimates,1950
85plus,0.092,84,estimates,1950
90plus,0.024,84,estimates,1950
total,68.919,84,estimates,1950
0_1,5.676,84,estimates,1951
0_4,12.076,84,estimates,1951
0_14,28.164,84,estimates,1951
0_17,32.415,84,estimates,1951
0_19,35.097,84,estimates,1951
0_24,41.514,84,estimates,1951
3_4,4.088,84,estimates,1951
3_5,5.928,84,estimates,1951
3_6,7.67,84,estimates,1951
4_5,3.806,84,estimates,1951
4_6,5.548,84,estimates,1951
5_14,16.088,84,estimates,1951
5_10,9.988,84,estimates,1951
5_11,11.524,84,estimates,1951
6_9,6.599,84,estimates,1951
6_10,8.148,84,estimates,1951
6_11,9.684,84,estimates,1951
6_12,11.221,84,estimates,1951
7_10,6.406,84,estimates,1951
7_12,9.479,84,estimates,1951
11_16,8.971,84,estimates,1951
11_17,10.351,84,estimates,1951
11_18,11.701,84,estimates,1951
12_14,4.564,84,estimates,1951
12_16,7.435,84,estimates,1951
12_17,8.815,84,estimates,1951
12_18,10.165,84,estimates,1951
13_17,7.278,84,estimates,1951
13_18,8.628,84,estimates,1951
13_19,9.96,84,estimates,1951
15_17,4.251,84,estimates,1951
18_23,7.873,84,estimates,1951
15_24,13.35,84,estimates,1951
15_49,34.101,84,estimates,1951
15_59,38.782,84,estimates,1951
15_64,40.445,84,estimates,1951
20_64,33.512,84,estimates,1951
20_69,34.723,84,estimates,1951
25_49,20.751,84,estimates,1951
25_64,27.095,84,estimates,1951
25_69,28.306,84,estimates,1951
15plus,43.077,84,estimates,1951
16plus,41.623,84,estimates,1951
17plus,40.206,84,estimates,1951
18plus,38.826,84,estimates,1951
20plus,36.144,84,estimates,1951
21plus,34.824,84,estimates,1951
25plus,29.727,84,estimates,1951
50plus,8.976,84,estimates,1951
60plus,4.295,84,estimates,1951
65plus,2.632,84,estimates,1951
70plus,1.421,84,estimates,1951
75plus,0.69,84,estimates,1951
80plus,0.272,84,estimates,1951
85plus,0.096,84,estimates,1951
90plus,0.026,84,estimates,1951
total,71.241,84,estimates,1951
0_1,6.62,84,estimates,1952
0_4,13.484,84,estimates,1952
0_14,29.896,84,estimates,1952
0_17,34.21,84,estimates,1952
0_19,36.892,84,estimates,1952
0_24,43.274,84,estimates,1952
3_4,4.367,84,estimates,1952
3_5,6.308,84,estimates,1952
3_6,8.128,84,estimates,1952
4_5,4.032,84,estimates,1952
4_6,5.852,84,estimates,1952
5_14,16.412,84,estimates,1952
5_10,10.31,84,estimates,1952
5_11,11.848,84,estimates,1952
6_9,6.804,84,estimates,1952
6_10,8.369,84,estimates,1952
6_11,9.907,84,estimates,1952
6_12,11.432,84,estimates,1952
7_10,6.549,84,estimates,1952
7_12,9.612,84,estimates,1952
11_16,9.02,84,estimates,1952
11_17,10.416,84,estimates,1952
11_18,11.773,84,estimates,1952
12_14,4.564,84,estimates,1952
12_16,7.482,84,estimates,1952
12_17,8.878,84,estimates,1952
12_18,10.235,84,estimates,1952
13_17,7.353,84,estimates,1952
13_18,8.71,84,estimates,1952
13_19,10.035,84,estimates,1952
15_17,4.314,84,estimates,1952
18_23,7.824,84,estimates,1952
15_24,13.378,84,estimates,1952
15_49,34.346,84,estimates,1952
15_59,39.086,84,estimates,1952
15_64,40.791,84,estimates,1952
20_64,33.795,84,estimates,1952
20_69,35.041,84,estimates,1952
25_49,20.968,84,estimates,1952
25_64,27.413,84,estimates,1952
25_69,28.659,84,estimates,1952
15plus,43.531,84,estimates,1952
16plus,42.049,84,estimates,1952
17plus,40.613,84,estimates,1952
18plus,39.217,84,estimates,1952
20plus,36.535,84,estimates,1952
21plus,35.229,84,estimates,1952
25plus,30.153,84,estimates,1952
50plus,9.185,84,estimates,1952
60plus,4.445,84,estimates,1952
65plus,2.74,84,estimates,1952
70plus,1.494,84,estimates,1952
75plus,0.718,84,estimates,1952
80plus,0.29,84,estimates,1952
85plus,0.097,84,estimates,1952
90plus,0.029,84,estimates,1952
total,73.427,84,estimates,1952
0_1,7.108,84,estimates,1953
0_4,14.737,84,estimates,1953
0_14,31.566,84,estimates,1953
0_17,35.949,84,estimates,1953
0_19,38.659,84,estimates,1953
0_24,44.99,84,estimates,1953
3_4,4.692,84,estimates,1953
3_5,6.753,84,estimates,1953
