agebroad,population,country,variant,year
0_1,1.883,634,estimates,1950
0_4,4.321,634,estimates,1950
0_14,10.565,634,estimates,1950
0_17,12.102,634,estimates,1950
0_19,13.056,634,estimates,1950
0_24,15.202,634,estimates,1950
3_4,1.58,634,estimates,1950
3_5,2.313,634,estimates,1950
3_6,3.013,634,estimates,1950
4_5,1.502,634,estimates,1950
4_6,2.202,634,estimates,1950
5_14,6.244,634,estimates,1950
5_10,3.983,634,estimates,1950
5_11,4.572,634,estimates,1950
6_9,2.644,634,estimates,1950
6_10,3.25,634,estimates,1950
6_11,3.839,634,estimates,1950
6_12,4.413,634,estimates,1950
7_10,2.55,634,estimates,1950
7_12,3.713,634,estimates,1950
11_16,3.299,634,estimates,1950
11_17,3.798,634,estimates,1950
11_18,4.282,634,estimates,1950
12_14,1.672,634,estimates,1950
12_16,2.71,634,estimates,1950
12_17,3.209,634,estimates,1950
12_18,3.693,634,estimates,1950
13_17,2.635,634,estimates,1950
13_18,3.119,634,estimates,1950
13_19,3.589,634,estimates,1950
15_17,1.537,634,estimates,1950
18_23,2.697,634,estimates,1950
15_24,4.637,634,estimates,1950
15_49,11.479,634,estimates,1950
15_59,13.023,634,estimates,1950
15_64,13.578,634,estimates,1950
20_64,11.087,634,estimates,1950
20_69,11.492,634,estimates,1950
25_49,6.842,634,estimates,1950
25_64,8.941,634,estimates,1950
25_69,9.346,634,estimates,1950
15plus,14.438,634,estimates,1950
16plus,13.912,634,estimates,1950
17plus,13.4,634,estimates,1950
18plus,12.901,634,estimates,1950
20plus,11.947,634,estimates,1950
21plus,11.491,634,estimates,1950
25plus,9.801,634,estimates,1950
50plus,2.959,634,estimates,1950
60plus,1.415,634,estimates,1950
65plus,0.86,634,estimates,1950
70plus,0.455,634,estimates,1950
75plus,0.196,634,estimates,1950
80plus,0.063,634,estimates,1950
85plus,0.022,634,estimates,1950
90plus,0.005,634,estimates,1950
total,25.003,634,estimates,1950
0_1,2.169,634,estimates,1951
0_4,4.819,634,estimates,1951
0_14,11.606,634,estimates,1951
0_17,13.311,634,estimates,1951
0_19,14.383,634,estimates,1951
0_24,16.807,634,estimates,1951
3_4,1.715,634,estimates,1951
3_5,2.508,634,estimates,1951
3_6,3.266,634,estimates,1951
4_5,1.627,634,estimates,1951
4_6,2.385,634,estimates,1951
5_14,6.787,634,estimates,1951
5_10,4.316,634,estimates,1951
5_11,4.956,634,estimates,1951
6_9,2.866,634,estimates,1951
6_10,3.523,634,estimates,1951
6_11,4.163,634,estimates,1951
6_12,4.788,634,estimates,1951
7_10,2.765,634,estimates,1951
7_12,4.03,634,estimates,1951
11_16,3.62,634,estimates,1951
11_17,4.176,634,estimates,1951
11_18,4.719,634,estimates,1951
12_14,1.831,634,estimates,1951
12_16,2.98,634,estimates,1951
12_17,3.536,634,estimates,1951
12_18,4.079,634,estimates,1951
13_17,2.911,634,estimates,1951
13_18,3.454,634,estimates,1951
13_19,3.983,634,estimates,1951
15_17,1.705,634,estimates,1951
18_23,3.04,634,estimates,1951
15_24,5.201,634,estimates,1951
15_49,12.748,634,estimates,1951
15_59,14.378,634,estimates,1951
15_64,14.966,634,estimates,1951
20_64,12.189,634,estimates,1951
20_69,12.619,634,estimates,1951
25_49,7.547,634,estimates,1951
25_64,9.765,634,estimates,1951
25_69,10.195,634,estimates,1951
15plus,15.891,634,estimates,1951
16plus,15.31,634,estimates,1951
17plus,14.742,634,estimates,1951
18plus,14.186,634,estimates,1951
20plus,13.114,634,estimates,1951
21plus,12.6,634,estimates,1951
25plus,10.69,634,estimates,1951
50plus,3.143,634,estimates,1951
60plus,1.513,634,estimates,1951
65plus,0.925,634,estimates,1951
70plus,0.495,634,estimates,1951
75plus,0.219,634,estimates,1951
80plus,0.072,634,estimates,1951
85plus,0.023,634,estimates,1951
90plus,0.006,634,estimates,1951
total,27.497,634,estimates,1951
0_1,2.533,634,estimates,1952
0_4,5.383,634,estimates,1952
0_14,12.625,634,estimates,1952
0_17,14.47,634,estimates,1952
0_19,15.644,634,estimates,1952
0_24,18.329,634,estimates,1952
3_4,1.84,634,estimates,1952
3_5,2.687,634,estimates,1952
3_6,3.494,634,estimates,1952
4_5,1.74,634,estimates,1952
4_6,2.547,634,estimates,1952
5_14,7.242,634,estimates,1952
5_10,4.601,634,estimates,1952
5_11,5.283,634,estimates,1952
6_9,3.052,634,estimates,1952
6_10,3.754,634,estimates,1952
6_11,4.436,634,estimates,1952
6_12,5.102,634,estimates,1952
7_10,2.947,634,estimates,1952
7_12,4.295,634,estimates,1952
11_16,3.883,634,estimates,1952
11_17,4.486,634,estimates,1952
11_18,5.079,634,estimates,1952
12_14,1.959,634,estimates,1952
12_16,3.201,634,estimates,1952
12_17,3.804,634,estimates,1952
12_18,4.397,634,estimates,1952
13_17,3.138,634,estimates,1952
13_18,3.731,634,estimates,1952
13_19,4.312,634,estimates,1952
15_17,1.845,634,estimates,1952
18_23,3.352,634,estimates,1952
15_24,5.704,634,estimates,1952
15_49,13.949,634,estimates,1952
15_59,15.655,634,estimates,1952
15_64,16.269,634,estimates,1952
20_64,13.25,634,estimates,1952
20_69,13.699,634,estimates,1952
25_49,8.245,634,estimates,1952
25_64,10.565,634,estimates,1952
25_69,11.014,634,estimates,1952
15plus,17.248,634,estimates,1952
16plus,16.621,634,estimates,1952
17plus,16.006,634,estimates,1952
18plus,15.403,634,estimates,1952
20plus,14.229,634,estimates,1952
21plus,13.662,634,estimates,1952
25plus,11.544,634,estimates,1952
50plus,3.299,634,estimates,1952
60plus,1.593,634,estimates,1952
65plus,0.979,634,estimates,1952
70plus,0.53,634,estimates,1952
75plus,0.24,634,estimates,1952
80plus,0.083,634,estimates,1952
85plus,0.025,634,estimates,1952
90plus,0.008,634,estimates,1952
total,29.873,634,estimates,1952
0_1,2.739,634,estimates,1953
0_4,5.879,634,estimates,1953
0_14,13.517,634,estimates,1953
0_17,15.48,634,estimates,1953
0_19,16.74,634,estimates,1953
0_24,19.67,634,estimates,1953
3_4,1.967,634,estimates,1953
3_5,2.865,634,estimates,1953
3_6,3.718,634,estimates,1953
4_5,1.85,634,estimates,1953
4_6,2.703,634,estimates,1953
5_14,7.638,634,estimates,1953
5_10,4.852,634,estimates,1953
5_11,5.572,634,estimates,1953
6_9,3.214,634,estimates,1953
6_10,3.954,634,estimates,1953
6_11,4.674,634,estimates,1953
6_12,5.376,634,estimates,1953
7_10,3.101,634,estimates,1953
7_12,4.523,634,estimates,1953
11_16,4.105,634,estimates,1953
11_17,4.749,634,estimates,1953
11_18,5.383,634,estimates,1953
12_14,2.066,634,estimates,1953
12_16,3.385,634,estimates,1953
12_17,4.029,634,estimates,1953
12_18,4.663,634,estimates,1953
13_17,3.327,634,estimates,1953
13_18,3.961,634,estimates,1953
13_19,4.587,634,estimates,1953
15_17,1.963,634,estimates,1953
18_23,3.634,634,estimates,1953
15_24,6.153,634,estimates,1953
15_49,15.103,634,estimates,1953
15_59,16.882,634,estimates,1953
15_64,17.519,634,estimates,1953
20_64,14.296,634,estimates,1953
20_69,14.763,634,estimates,1953
25_49,8.95,634,estimates,1953
25_64,11.366,634,estimates,1953
25_69,11.833,634,estimates,1953
15plus,18.543,634,estimates,1953
16plus,17.878,634,estimates,1953
17plus,17.224,634,estimates,1953
18plus,16.58,634,estimates,1953
20plus,15.32,634,estimates,1953
21plus,14.705,634,estimates,1953
25plus,12.39,634,estimates,1953
50plus,3.44,634,estimates,1953
60plus,1.661,634,estimates,1953
65plus,1.024,634,estimates,1953
70plus,0.557,634,estimates,1953
75plus,0.255,634,estimates,1953
80plus,0.09,634,estimates,1953
85plus,0.024,634,estimates,1953
90plus,0.008,634,estimates,1953
total,32.06,634,estimates,1953
0_1,2.877,634,estimates,1954
0_4,6.254,634,estimates,1954
0_14,14.254,634,estimates,1954
0_17,16.315,634,estimates,1954
0_19,17.647,634,estimates,1954
0_24,20.8,634,estimates,1954
3_4,2.142,634,estimates,1954
3_5,3.094,634,estimates,1954
3_6,3.993,634,estimates,1954
4_5,1.968,634,estimates,1954
4_6,2.867,634,estimates,1954
5_14,8,634,estimates,1954
5_10,5.088,634,estimates,1954
5_11,5.841,634,estimates,1954
6_9,3.365,634,estimates,1954
6_10,4.136,634,estimates,1954
6_11,4.889,634,estimates,1954
6_12,5.624,634,estimates,1954
7_10,3.237,634,estimates,1954
7_12,4.725,634,estimates,1954
11_16,4.295,634,estimates,1954
11_17,4.973,634,estimates,1954
11_18,5.643,634,estimates,1954
12_14,2.159,634,estimates,1954
12_16,3.542,634,estimates,1954
12_17,4.22,634,estimates,1954
12_18,4.89,634,estimates,1954
13_17,3.485,634,estimates,1954
13_18,4.155,634,estimates,1954
13_19,4.817,634,estimates,1954
15_17,2.061,634,estimates,1954
18_23,3.883,634,estimates,1954
15_24,6.546,634,estimates,1954
15_49,16.215,634,estimates,1954
15_59,18.062,634,estimates,1954
15_64,18.722,634,estimates,1954
20_64,15.329,634,estimates,1954
20_69,15.814,634,estimates,1954
25_49,9.669,634,estimates,1954
25_64,12.176,634,estimates,1954
25_69,12.661,634,estimates,1954
15plus,19.788,634,estimates,1954
16plus,19.092,634,estimates,1954
17plus,18.405,634,estimates,1954
18plus,17.727,634,estimates,1954
20plus,16.395,634,estimates,1954
21plus,15.74,634,estimates,1954
25plus,13.242,634,estimates,1954
50plus,3.573,634,estimates,1954
60plus,1.726,634,estimates,1954
65plus,1.066,634,estimates,1954
70plus,0.581,634,estimates,1954
75plus,0.267,634,estimates,1954
80plus,0.096,634,estimates,1954
85plus,0.024,634,estimates,1954
90plus,0.007,634,estimates,1954
total,34.042,634,estimates,1954
0_1,2.96,634,estimates,1955
0_4,6.515,634,estimates,1955
0_14,14.862,634,estimates,1955
0_17,17,634,estimates,1955
0_19,18.391,634,estimates,1955
0_24,21.738,634,estimates,1955
3_4,2.269,634,estimates,1955
3_5,3.282,634,estimates,1955
3_6,4.231,634,estimates,1955
4_5,2.102,634,estimates,1955
4_6,3.051,634,estimates,1955
5_14,8.347,634,estimates,1955
5_10,5.327,634,estimates,1955
5_11,6.105,634,estimates,1955
6_9,3.519,634,estimates,1955
6_10,4.314,634,estimates,1955
6_11,5.092,634,estimates,1955
6_12,5.855,634,estimates,1955
7_10,3.365,634,estimates,1955
7_12,4.906,634,estimates,1955
11_16,4.453,634,estimates,1955
