agebroad,population,country,variant,year
0_1,37.981,480,estimates,1950
0_4,89.054,480,estimates,1950
0_14,222.726,480,estimates,1950
0_17,254.613,480,estimates,1950
0_19,274.097,480,estimates,1950
0_24,317.133,480,estimates,1950
3_4,33.319,480,estimates,1950
3_5,48.985,480,estimates,1950
3_6,64.05,480,estimates,1950
4_5,31.978,480,estimates,1950
4_6,47.043,480,estimates,1950
5_14,133.672,480,estimates,1950
5_10,85.737,480,estimates,1950
5_11,98.339,480,estimates,1950
6_9,57.04,480,estimates,1950
6_10,70.071,480,estimates,1950
6_11,82.673,480,estimates,1950
6_12,94.859,480,estimates,1950
7_10,55.006,480,estimates,1950
7_12,79.794,480,estimates,1950
11_16,69.552,480,estimates,1950
11_17,79.822,480,estimates,1950
11_18,89.738,480,estimates,1950
12_14,35.333,480,estimates,1950
12_16,56.95,480,estimates,1950
12_17,67.22,480,estimates,1950
12_18,77.136,480,estimates,1950
13_17,55.034,480,estimates,1950
13_18,64.95,480,estimates,1950
13_19,74.518,480,estimates,1950
15_17,31.887,480,estimates,1950
18_23,54.511,480,estimates,1950
15_24,94.407,480,estimates,1950
15_49,222.707,480,estimates,1950
15_59,247.351,480,estimates,1950
15_64,255.887,480,estimates,1950
20_64,204.516,480,estimates,1950
20_69,210.808,480,estimates,1950
25_49,128.3,480,estimates,1950
25_64,161.48,480,estimates,1950
25_69,167.772,480,estimates,1950
15plus,270.529,480,estimates,1950
16plus,259.539,480,estimates,1950
17plus,248.912,480,estimates,1950
18plus,238.642,480,estimates,1950
20plus,219.158,480,estimates,1950
21plus,209.926,480,estimates,1950
25plus,176.122,480,estimates,1950
50plus,47.822,480,estimates,1950
60plus,23.178,480,estimates,1950
65plus,14.642,480,estimates,1950
70plus,8.35,480,estimates,1950
75plus,4.129,480,estimates,1950
80plus,1.659,480,estimates,1950
85plus,0.539,480,estimates,1950
90plus,0.129,480,estimates,1950
total,493.255,480,estimates,1950
0_1,38.834,480,estimates,1951
0_4,91.565,480,estimates,1951
0_14,229.206,480,estimates,1951
0_17,261.843,480,estimates,1951
0_19,281.818,480,estimates,1951
0_24,326.058,480,estimates,1951
3_4,34.395,480,estimates,1951
3_5,50.566,480,estimates,1951
3_6,66.122,480,estimates,1951
4_5,33.009,480,estimates,1951
4_6,48.565,480,estimates,1951
5_14,137.641,480,estimates,1951
5_10,88.503,480,estimates,1951
5_11,101.44,480,estimates,1951
6_9,58.919,480,estimates,1951
6_10,72.332,480,estimates,1951
6_11,85.269,480,estimates,1951
6_12,97.759,480,estimates,1951
7_10,56.776,480,estimates,1951
7_12,82.203,480,estimates,1951
11_16,71.263,480,estimates,1951
11_17,81.775,480,estimates,1951
11_18,91.935,480,estimates,1951
12_14,36.201,480,estimates,1951
12_16,58.326,480,estimates,1951
12_17,68.838,480,estimates,1951
12_18,78.998,480,estimates,1951
13_17,56.348,480,estimates,1951
13_18,66.508,480,estimates,1951
13_19,76.323,480,estimates,1951
15_17,32.637,480,estimates,1951
18_23,55.977,480,estimates,1951
15_24,96.852,480,estimates,1951
15_49,228.688,480,estimates,1951
15_59,253.79,480,estimates,1951
15_64,262.405,480,estimates,1951
20_64,209.793,480,estimates,1951
20_69,216.129,480,estimates,1951
25_49,131.836,480,estimates,1951
25_64,165.553,480,estimates,1951
25_69,171.889,480,estimates,1951
15plus,277.227,480,estimates,1951
16plus,265.975,480,estimates,1951
17plus,255.102,480,estimates,1951
18plus,244.59,480,estimates,1951
20plus,224.615,480,estimates,1951
21plus,215.138,480,estimates,1951
25plus,180.375,480,estimates,1951
50plus,48.539,480,estimates,1951
60plus,23.437,480,estimates,1951
65plus,14.822,480,estimates,1951
70plus,8.486,480,estimates,1951
75plus,4.234,480,estimates,1951
80plus,1.742,480,estimates,1951
85plus,0.574,480,estimates,1951
90plus,0.141,480,estimates,1951
total,506.433,480,estimates,1951
0_1,40.21,480,estimates,1952
0_4,94.697,480,estimates,1952
0_14,236.715,480,estimates,1952
0_17,270.172,480,estimates,1952
0_19,290.649,480,estimates,1952
0_24,336.131,480,estimates,1952
3_4,35.524,480,estimates,1952
3_5,52.216,480,estimates,1952
3_6,68.27,480,estimates,1952
4_5,34.077,480,estimates,1952
4_6,50.131,480,estimates,1952
5_14,142.018,480,estimates,1952
5_10,91.452,480,estimates,1952
5_11,104.807,480,estimates,1952
6_9,60.876,480,estimates,1952
6_10,74.76,480,estimates,1952
