agebroad,population,country,variant,year
"Region, subregion, country or area *",Malaysia,458,estimates,1950
0_1,470.692,458,estimates,1950
0_4,1019.701,458,estimates,1950
0_14,2498.801,458,estimates,1950
0_17,2859.018,458,estimates,1950
0_19,3078.302,458,estimates,1950
0_24,3595.002,458,estimates,1950
3_4,349.928,458,estimates,1950
3_5,508.741,458,estimates,1950
3_6,661.126,458,estimates,1950
4_5,327.163,458,estimates,1950
4_6,479.548,458,estimates,1950
5_14,1479.1,458,estimates,1950
5_10,899.085,458,estimates,1950
5_11,1049.168,458,estimates,1950
6_9,593.287,458,estimates,1950
6_10,740.272,458,estimates,1950
6_11,890.355,458,estimates,1950
6_12,1040.395,458,estimates,1950
7_10,587.887,458,estimates,1950
7_12,888.01,458,estimates,1950
11_16,826.966,458,estimates,1950
11_17,940.232,458,estimates,1950
11_18,1050.42,458,estimates,1950
12_14,429.932,458,estimates,1950
12_16,676.883,458,estimates,1950
12_17,790.149,458,estimates,1950
12_18,900.337,458,estimates,1950
13_17,640.109,458,estimates,1950
13_18,750.297,458,estimates,1950
13_19,859.393,458,estimates,1950
15_17,360.217,458,estimates,1950
18_23,638.862,458,estimates,1950
15_24,1096.201,458,estimates,1950
15_49,2830.903,458,estimates,1950
15_59,3163.604,458,estimates,1950
15_64,3302.204,458,estimates,1950
20_64,2722.703,458,estimates,1950
20_69,2831.703,458,estimates,1950
25_49,1734.702,458,estimates,1950
25_64,2206.003,458,estimates,1950
25_69,2315.003,458,estimates,1950
15plus,3611.114,458,estimates,1950
16plus,3483.631,458,estimates,1950
17plus,3364.163,458,estimates,1950
18plus,3250.897,458,estimates,1950
20plus,3031.613,458,estimates,1950
21plus,2923.981,458,estimates,1950
25plus,2514.913,458,estimates,1950
50plus,780.211,458,estimates,1950
60plus,447.51,458,estimates,1950
65plus,308.91,458,estimates,1950
70plus,199.91,458,estimates,1950
75plus,102.009,458,estimates,1950
80plus,38.708,458,estimates,1950
85plus,12.75,458,estimates,1950
90plus,3.032,458,estimates,1950
total,6109.915,458,estimates,1950
"Region, subregion, country or area *",Malaysia,458,estimates,1951
0_1,489.686,458,estimates,1951
0_4,1089.456,458,estimates,1951
0_14,2592.898,458,estimates,1951
0_17,2972.846,458,estimates,1951
0_19,3194.604,458,estimates,1951
0_24,3719.075,458,estimates,1951
3_4,380.688,458,estimates,1951
3_5,549.761,458,estimates,1951
3_6,708.778,458,estimates,1951
4_5,351.148,458,estimates,1951
4_6,510.165,458,estimates,1951
5_14,1503.442,458,estimates,1951
5_10,915.285,458,estimates,1951
5_11,1061.323,458,estimates,1951
6_9,601.524,458,estimates,1951
6_10,746.212,458,estimates,1951
6_11,892.25,458,estimates,1951
6_12,1041.474,458,estimates,1951
7_10,587.195,458,estimates,1951
7_12,882.457,458,estimates,1951
11_16,849.471,458,estimates,1951
11_17,968.105,458,estimates,1951
11_18,1080.524,458,estimates,1951
12_14,442.119,458,estimates,1951
12_16,703.433,458,estimates,1951
12_17,822.067,458,estimates,1951
12_18,934.486,458,estimates,1951
13_17,672.843,458,estimates,1951
13_18,785.262,458,estimates,1951
13_19,894.601,458,estimates,1951
15_17,379.948,458,estimates,1951
18_23,645.908,458,estimates,1951
15_24,1126.177,458,estimates,1951
15_49,2896.146,458,estimates,1951
15_59,3235.837,458,estimates,1951
15_64,3369.218,458,estimates,1951
20_64,2767.512,458,estimates,1951
20_69,2875.883,458,estimates,1951
25_49,1769.969,458,estimates,1951
25_64,2243.041,458,estimates,1951
25_69,2351.412,458,estimates,1951
15plus,3678.588,458,estimates,1951
16plus,3543.941,458,estimates,1951
17plus,3417.274,458,estimates,1951
18plus,3298.64,458,estimates,1951
20plus,3076.882,458,estimates,1951
21plus,2968.628,458,estimates,1951
25plus,2552.411,458,estimates,1951
50plus,782.442,458,estimates,1951
60plus,442.751,458,estimates,1951
65plus,309.37,458,estimates,1951
70plus,200.999,458,estimates,1951
75plus,105.921,458,estimates,1951
80plus,41.477,458,estimates,1951
85plus,13.441,458,estimates,1951
90plus,3.365,458,estimates,1951
total,6271.486,458,estimates,1951
"Region, subregion, country or area *",Malaysia,458,estimates,1952
0_1,489.048,458,estimates,1952
0_4,1144.57,458,estimates,1952
0_14,2684.147,458,estimates,1952
0_17,3088.022,458,estimates,1952
0_19,3318.144,458,estimates,1952
0_24,3849.138,458,estimates,1952
3_4,416.217,458,estimates,1952
3_5,599.378,458,estimates,1952
3_6,769.72,458,estimates,1952
4_5,381.948,458,estimates,1952
4_6,552.29,458,estimates,1952
5_14,1539.577,458,estimates,1952
5_10,952.304,458,estimates,1952
5_11,1096.242,458,estimates,1952
6_9,625.892,458,estimates,1952
6_10,769.143,458,estimates,1952
6_11,913.081,458,estimates,1952
6_12,1058.645,458,estimates,1952
7_10,598.801,458,estimates,1952
7_12,888.303,458,estimates,1952
11_16,864.888,458,estimates,1952
11_17,991.148,458,estimates,1952
11_18,1109.333,458,estimates,1952
12_14,443.335,458,estimates,1952
12_16,720.95,458,estimates,1952
12_17,847.21,458,estimates,1952
12_18,965.395,458,estimates,1952
13_17,701.646,458,estimates,1952
13_18,819.831,458,estimates,1952
13_19,931.768,458,estimates,1952
15_17,403.875,458,estimates,1952
18_23,658.042,458,estimates,1952
15_24,1164.991,458,estimates,1952
15_49,2979.987,458,estimates,1952
15_59,3328.967,458,estimates,1952
15_64,3455.743,458,estimates,1952
20_64,2821.746,458,estimates,1952
20_69,2931.36,458,estimates,1952
25_49,1814.996,458,estimates,1952
25_64,2290.752,458,estimates,1952
25_69,2400.366,458,estimates,1952
15plus,3765.936,458,estimates,1952
16plus,3622.602,458,estimates,1952
17plus,3488.321,458,estimates,1952
18plus,3362.061,458,estimates,1952
20plus,3131.939,458,estimates,1952
21plus,3023.094,458,estimates,1952
25plus,2600.945,458,estimates,1952
50plus,785.949,458,estimates,1952
60plus,436.969,458,estimates,1952
65plus,310.193,458,estimates,1952
70plus,200.579,458,estimates,1952
75plus,109.262,458,estimates,1952
80plus,43.559,458,estimates,1952
85plus,13.715,458,estimates,1952
90plus,3.639,458,estimates,1952
total,6450.083,458,estimates,1952
"Region, subregion, country or area *",Malaysia,458,estimates,1953
0_1,509.004,458,estimates,1953
0_4,1197.655,458,estimates,1953
0_14,2784.312,458,estimates,1953
0_17,3209.577,458,estimates,1953
0_19,3453.013,458,estimates,1953
0_24,3990.06,458,estimates,1953
3_4,450.212,458,estimates,1953
3_5,649.05,458,estimates,1953
3_6,833.186,458,estimates,1953
4_5,414.479,458,estimates,1953
4_6,598.615,458,estimates,1953
5_14,1586.657,458,estimates,1953
5_10,1008.422,458,estimates,1953
5_11,1150.184,458,estimates,1953
6_9,666.075,458,estimates,1953
6_10,809.584,458,estimates,1953
6_11,951.346,458,estimates,1953
6_12,1094.443,458,estimates,1953
7_10,625.448,458,estimates,1953
7_12,910.307,458,estimates,1953
11_16,869.67,458,estimates,1953
11_17,1003.5,458,estimates,1953
11_18,1129.275,458,estimates,1953
12_14,436.473,458,estimates,1953
12_16,727.908,458,estimates,1953
12_17,861.738,458,estimates,1953
12_18,987.513,458,estimates,1953
13_17,718.641,458,estimates,1953
13_18,844.416,458,estimates,1953
13_19,962.077,458,estimates,1953
15_17,425.265,458,estimates,1953
18_23,676.033,458,estimates,1953
15_24,1205.748,458,estimates,1953
15_49,3066.477,458,estimates,1953
15_59,3425.82,458,estimates,1953
15_64,3546.434,458,estimates,1953
20_64,2877.733,458,estimates,1953
20_69,2988.57,458,estimates,1953
25_49,1860.729,458,estimates,1953
25_64,2340.686,458,estimates,1953
25_69,2451.523,458,estimates,1953
15plus,3855.729,458,estimates,1953
16plus,3707.217,458,estimates,1953
17plus,3564.294,458,estimates,1953
18plus,3430.464,458,estimates,1953
20plus,3187.028,458,estimates,1953
21plus,3075.644,458,estimates,1953
25plus,2649.981,458,estimates,1953
50plus,789.252,458,estimates,1953
60plus,429.909,458,estimates,1953
65plus,309.295,458,estimates,1953
70plus,198.458,458,estimates,1953
75plus,111.28,458,estimates,1953
80plus,44.466,458,estimates,1953
85plus,13.564,458,estimates,1953
90plus,3.696,458,estimates,1953
total,6640.041,458,estimates,1953
"Region, subregion, country or area *",Malaysia,458,estimates,1954
0_1,528.708,458,estimates,1954
0_4,1246.982,458,estimates,1954
0_14,2895.644,458,estimates,1954
0_17,3333.86,458,estimates,1954
0_19,3592.348,458,estimates,1954
0_24,4139.459,458,estimates,1954
3_4,468.339,458,estimates,1954
3_5,682.039,458,estimates,1954
3_6,880.79,458,estimates,1954
4_5,443.371,458,estimates,1954
4_6,642.122,458,estimates,1954
5_14,1648.662,458,estimates,1954
5_10,1080.155,458,estimates,1954
5_11,1222.002,458,estimates,1954
6_9,717.151,458,estimates,1954
6_10,866.455,458,estimates,1954
6_11,1008.302,458,estimates,1954
6_12,1148.475,458,estimates,1954
7_10,667.704,458,estimates,1954
7_12,949.724,458,estimates,1954
11_16,864.311,458,estimates,1954
11_17,1006.723,458,estimates,1954
11_18,1140.009,458,estimates,1954
12_14,426.66,458,estimates,1954
12_16,722.464,458,estimates,1954
12_17,864.876,458,estimates,1954
12_18,998.162,458,estimates,1954
13_17,724.703,458,estimates,1954
13_18,857.989,458,estimates,1954
13_19,983.191,458,estimates,1954
15_17,438.216,458,estimates,1954
18_23,700.506,458,estimates,1954
15_24,1243.815,458,estimates,1954
15_49,3147.101,458,estimates,1954
15_59,3518.366,458,estimates,1954
15_64,3636.034,458,estimates,1954
20_64,2939.33,458,estimates,1954
20_69,3049.703,458,estimates,1954
25_49,1903.286,458,estimates,1954
25_64,2392.219,458,estimates,1954
25_69,2502.592,458,estimates,1954
15plus,3941.714,458,estimates,1954
16plus,3793.909,458,estimates,1954
17plus,3645.91,458,estimates,1954
18plus,3503.498,458,estimates,1954
20plus,3245.01,458,estimates,1954
21plus,3127.955,458,estimates,1954
25plus,2697.899,458,estimates,1954
50plus,794.613,458,estimates,1954
60plus,423.348,458,estimates,1954
65plus,305.68,458,estimates,1954
70plus,195.307,458,estimates,1954
75plus,111.398,458,estimates,1954
80plus,44.151,458,estimates,1954
85plus,12.97,458,estimates,1954
90plus,3.355,458,estimates,1954
total,6837.358,458,estimates,1954
"Region, subregion, country or area *",Malaysia,458,estimates,1955
0_1,545.655,458,estimates,1955
0_4,1292.065,458,estimates,1955
0_14,3016.613,458,estimates,1955
0_17,3455.004,458,estimates,1955
0_19,3729.652,458,estimates,1955
0_24,4293.802,458,estimates,1955
3_4,486.537,458,estimates,1955
3_5,711.313,458,estimates,1955
3_6,923.076,458,estimates,1955
4_5,462.138,458,estimates,1955
4_6,673.901,458,estimates,1955
5_14,1724.548,458,estimates,1955
5_10,1156.02,458,estimates,1955
5_11,1304.554,458,estimates,1955
6_9,769.87,458,estimates,1955
6_10,931.244,458,estimates,1955
6_11,1079.778,458,estimates,1955
6_12,1219.967,458,estimates,1955
7_10,719.481,458,estimates,1955
7_12,1008.204,458,estimates,1955
11_16,859.431,458,estimates,1955
11_17,1006.919,458,estimates,1955
11_18,1148.823,458,estimates,1955
12_14,419.994,458,estimates,1955
12_16,710.897,458,estimates,1955
12_17,858.385,458,estimates,1955
12_18,1000.289,458,estimates,1955
13_17,718.196,458,estimates,1955
13_18,860.1,458,estimates,1955
13_19,992.844,458,estimates,1955
15_17,438.391,458,estimates,1955
18_23,732.864,458,estimates,1955
15_24,1277.189,458,estimates,1955
15_49,3219.207,458,estimates,1955
15_59,3604.591,458,estimates,1955
15_64,3723.692,458,estimates,1955
20_64,3010.653,458,estimates,1955
20_69,3118.62,458,estimates,1955
25_49,1942.018,458,estimates,1955
25_64,2446.503,458,estimates,1955
25_69,2554.47,458,estimates,1955
15plus,4023.106,458,estimates,1955
16plus,3879.439,458,estimates,1955
17plus,3732.203,458,estimates,1955
18plus,3584.715,458,estimates,1955
20plus,3310.067,458,estimates,1955
21plus,3185.436,458,estimates,1955
25plus,2745.917,458,estimates,1955
50plus,803.899,458,estimates,1955
60plus,418.515,458,estimates,1955
65plus,299.414,458,estimates,1955
70plus,191.447,458,estimates,1955
75plus,109.395,458,estimates,1955
80plus,42.782,458,estimates,1955
85plus,11.688,458,estimates,1955
90plus,2.461,458,estimates,1955
total,7039.719,458,estimates,1955
"Region, subregion, country or area *",Malaysia,458,estimates,1956
0_1,558.085,458,estimates,1956
0_4,1331.689,458,estimates,1956
0_14,3143.264,458,estimates,1956
0_17,3573.524,458,estimates,1956
0_19,3861.471,458,estimates,1956
0_24,4449.104,458,estimates,1956
3_4,505.781,458,estimates,1956
3_5,741.486,458,estimates,1956
3_6,964.777,458,estimates,1956
4_5,483.191,458,estimates,1956
4_6,706.482,458,estimates,1956
5_14,1811.575,458,estimates,1956
5_10,1225.162,458,estimates,1956
5_11,1385.837,458,estimates,1956
6_9,816.639,458,estimates,1956
6_10,989.457,458,estimates,1956
6_11,1150.132,458,estimates,1956
6_12,1298.094,458,estimates,1956
7_10,766.166,458,estimates,1956
7_12,1074.803,458,estimates,1956
11_16,870.118,458,estimates,1956
11_17,1016.673,458,estimates,1956
11_18,1163.438,458,estimates,1956
12_14,425.738,458,estimates,1956
12_16,709.443,458,estimates,1956
12_17,855.998,458,estimates,1956
12_18,1002.763,458,estimates,1956
13_17,708.036,458,estimates,1956
13_18,854.801,458,estimates,1956
13_19,995.983,458,estimates,1956
15_17,430.26,458,estimates,1956
18_23,769.217,458,estimates,1956
15_24,1305.84,458,estimates,1956
15_49,3282.409,458,estimates,1956
15_59,3682.935,458,estimates,1956
15_64,3806.408,458,estimates,1956
20_64,3088.201,458,estimates,1956
20_69,3193.146,458,estimates,1956
25_49,1976.569,458,estimates,1956
25_64,2500.568,458,estimates,1956
25_69,2605.513,458,estimates,1956
15plus,4103.274,458,estimates,1956
16plus,3962.619,458,estimates,1956
17plus,3819.569,458,estimates,1956
18plus,3673.014,458,estimates,1956
20plus,3385.067,458,estimates,1956
21plus,3253.017,458,estimates,1956
25plus,2797.434,458,estimates,1956
50plus,820.865,458,estimates,1956
60plus,420.339,458,estimates,1956
65plus,296.866,458,estimates,1956
70plus,191.921,458,estimates,1956
75plus,110.823,458,estimates,1956
80plus,46.436,458,estimates,1956
85plus,13.165,458,estimates,1956
90plus,2.744,458,estimates,1956
total,7246.538,458,estimates,1956
"Region, subregion, country or area *",Malaysia,458,estimates,1957
0_1,568.629,458,estimates,1957
0_4,1367.028,458,estimates,1957
0_14,3278.116,458,estimates,1957
0_17,3698.312,458,estimates,1957
0_19,3990.291,458,estimates,1957
0_24,4609.474,458,estimates,1957
3_4,523.364,458,estimates,1957
3_5,769.214,458,estimates,1957
3_6,1003.313,458,estimates,1957
4_5,502.622,458,estimates,1957
4_6,736.721,458,estimates,1957
5_14,1911.088,458,estimates,1957
5_10,1292.363,458,estimates,1957
5_11,1464.431,458,estimates,1957
6_9,862.262,458,estimates,1957
6_10,1046.513,458,estimates,1957
6_11,1218.581,458,estimates,1957
6_12,1378.591,458,estimates,1957
7_10,812.414,458,estimates,1957
7_12,1144.492,458,estimates,1957
11_16,896.458,458,estimates,1957
11_17,1038.921,458,estimates,1957
11_18,1184.826,458,estimates,1957
12_14,446.657,458,estimates,1957
12_16,724.39,458,estimates,1957
12_17,866.853,458,estimates,1957
12_18,1012.758,458,estimates,1957
13_17,706.843,458,estimates,1957
13_18,852.748,458,estimates,1957
13_19,998.822,458,estimates,1957
15_17,420.196,458,estimates,1957
18_23,802.313,458,estimates,1957
15_24,1331.358,458,estimates,1957
15_49,3339.115,458,estimates,1957
15_59,3757.002,458,estimates,1957
15_64,3888.248,458,estimates,1957
20_64,3176.073,458,estimates,1957
20_69,3276.959,458,estimates,1957
25_49,2007.757,458,estimates,1957
25_64,2556.89,458,estimates,1957
25_69,2657.776,458,estimates,1957
15plus,4180.782,458,estimates,1957
16plus,4043.172,458,estimates,1957
17plus,3903.049,458,estimates,1957
18plus,3760.586,458,estimates,1957
20plus,3468.607,458,estimates,1957
21plus,3328.116,458,estimates,1957
25plus,2849.424,458,estimates,1957
50plus,841.667,458,estimates,1957
60plus,423.78,458,estimates,1957
65plus,292.534,458,estimates,1957
70plus,191.648,458,estimates,1957
75plus,110.288,458,estimates,1957
80plus,49.26,458,estimates,1957
85plus,14.185,458,estimates,1957
90plus,2.969,458,estimates,1957
total,7458.898,458,estimates,1957
"Region, subregion, country or area *",Malaysia,458,estimates,1958
0_1,578.2,458,estimates,1958
0_4,1400.144,458,estimates,1958
0_14,3418.617,458,estimates,1958
0_17,3834.262,458,estimates,1958
0_19,4121.505,458,estimates,1958
0_24,4774.831,458,estimates,1958
3_4,539.88,458,estimates,1958
3_5,795.228,458,estimates,1958
3_6,1039.536,458,estimates,1958
4_5,520.812,458,estimates,1958
4_6,765.12,458,estimates,1958
5_14,2018.473,458,estimates,1958
5_10,1357.191,458,estimates,1958
5_11,1540.742,458,estimates,1958
6_9,905.788,458,estimates,1958
6_10,1101.843,458,estimates,1958
6_11,1285.394,458,estimates,1958
6_12,1456.779,458,estimates,1958
7_10,857.535,458,estimates,1958
7_12,1212.471,458,estimates,1958
11_16,937.282,458,estimates,1958
11_17,1076.927,458,estimates,1958
11_18,1218.858,458,estimates,1958
12_14,477.731,458,estimates,1958
12_16,753.731,458,estimates,1958
12_17,893.376,458,estimates,1958
12_18,1035.307,458,estimates,1958
13_17,721.991,458,estimates,1958
13_18,863.922,458,estimates,1958
13_19,1009.234,458,estimates,1958
15_17,415.645,458,estimates,1958
18_23,826.007,458,estimates,1958
15_24,1356.214,458,estimates,1958
15_49,3395.816,458,estimates,1958
15_59,3832.616,458,estimates,1958
15_64,3973.151,458,estimates,1958
20_64,3270.263,458,estimates,1958
20_69,3367.588,458,estimates,1958
25_49,2039.602,458,estimates,1958
25_64,2616.937,458,estimates,1958
25_69,2714.262,458,estimates,1958
15plus,4260.653,458,estimates,1958
16plus,4121.842,458,estimates,1958
