agebroad,population,country,variant,year
"Region, subregion, country or area *",Mayotte,175,estimates,1950
0_1,0.85,175,estimates,1950
0_4,1.994,175,estimates,1950
0_14,4.78,175,estimates,1950
0_17,5.428,175,estimates,1950
0_19,5.823,175,estimates,1950
0_24,6.69,175,estimates,1950
3_4,0.745,175,estimates,1950
3_5,1.091,175,estimates,1950
3_6,1.42,175,estimates,1950
4_5,0.71,175,estimates,1950
4_6,1.039,175,estimates,1950
5_14,2.786,175,estimates,1950
5_10,1.834,175,estimates,1950
5_11,2.087,175,estimates,1950
6_9,1.221,175,estimates,1950
6_10,1.488,175,estimates,1950
6_11,1.741,175,estimates,1950
6_12,1.982,175,estimates,1950
7_10,1.159,175,estimates,1950
7_12,1.653,175,estimates,1950
11_16,1.389,175,estimates,1950
11_17,1.6,175,estimates,1950
11_18,1.802,175,estimates,1950
12_14,0.699,175,estimates,1950
12_16,1.136,175,estimates,1950
12_17,1.347,175,estimates,1950
12_18,1.549,175,estimates,1950
13_17,1.106,175,estimates,1950
13_18,1.308,175,estimates,1950
13_19,1.501,175,estimates,1950
15_17,0.648,175,estimates,1950
18_23,1.092,175,estimates,1950
15_24,1.91,175,estimates,1950
15_49,6.46,175,estimates,1950
15_59,8.16,175,estimates,1950
15_64,8.759,175,estimates,1950
20_64,7.716,175,estimates,1950
20_69,8.117,175,estimates,1950
25_49,4.55,175,estimates,1950
25_64,6.849,175,estimates,1950
25_69,7.25,175,estimates,1950
15plus,10.361,175,estimates,1950
16plus,10.14,175,estimates,1950
17plus,9.924,175,estimates,1950
18plus,9.713,175,estimates,1950
20plus,9.318,175,estimates,1950
21plus,9.134,175,estimates,1950
25plus,8.451,175,estimates,1950
50plus,3.901,175,estimates,1950
60plus,2.201,175,estimates,1950
65plus,1.602,175,estimates,1950
70plus,1.201,175,estimates,1950
75plus,1.001,175,estimates,1950
80plus,0.899,175,estimates,1950
85plus,0.244,175,estimates,1950
90plus,0.033,175,estimates,1950
total,15.141,175,estimates,1950
"Region, subregion, country or area *",Mayotte,175,estimates,1951
0_1,0.953,175,estimates,1951
0_4,2.172,175,estimates,1951
0_14,5.216,175,estimates,1951
0_17,5.909,175,estimates,1951
0_19,6.338,175,estimates,1951
0_24,7.261,175,estimates,1951
3_4,0.795,175,estimates,1951
3_5,1.167,175,estimates,1951
3_6,1.524,175,estimates,1951
4_5,0.761,175,estimates,1951
4_6,1.118,175,estimates,1951
5_14,3.044,175,estimates,1951
5_10,2.004,175,estimates,1951
5_11,2.284,175,estimates,1951
6_9,1.337,175,estimates,1951
6_10,1.632,175,estimates,1951
6_11,1.912,175,estimates,1951
6_12,2.177,175,estimates,1951
7_10,1.275,175,estimates,1951
7_12,1.82,175,estimates,1951
11_16,1.508,175,estimates,1951
11_17,1.733,175,estimates,1951
11_18,1.952,175,estimates,1951
12_14,0.76,175,estimates,1951
12_16,1.228,175,estimates,1951
12_17,1.453,175,estimates,1951
12_18,1.672,175,estimates,1951
13_17,1.188,175,estimates,1951
13_18,1.407,175,estimates,1951
13_19,1.617,175,estimates,1951
15_17,0.693,175,estimates,1951
18_23,1.178,175,estimates,1951
15_24,2.045,175,estimates,1951
15_49,6.626,175,estimates,1951
15_59,8.35,175,estimates,1951
15_64,8.976,175,estimates,1951
20_64,7.854,175,estimates,1951
20_69,8.276,175,estimates,1951
25_49,4.581,175,estimates,1951
25_64,6.931,175,estimates,1951
25_69,7.353,175,estimates,1951
15plus,10.512,175,estimates,1951
16plus,10.275,175,estimates,1951
17plus,10.044,175,estimates,1951
18plus,9.819,175,estimates,1951
20plus,9.39,175,estimates,1951
21plus,9.19,175,estimates,1951
25plus,8.467,175,estimates,1951
50plus,3.886,175,estimates,1951
60plus,2.162,175,estimates,1951
65plus,1.536,175,estimates,1951
70plus,1.114,175,estimates,1951
75plus,0.888,175,estimates,1951
80plus,0.832,175,estimates,1951
85plus,0.303,175,estimates,1951
90plus,0.04,175,estimates,1951
total,15.728,175,estimates,1951
"Region, subregion, country or area *",Mayotte,175,estimates,1952
0_1,1.107,175,estimates,1952
0_4,2.407,175,estimates,1952
0_14,5.723,175,estimates,1952
0_17,6.467,175,estimates,1952
0_19,6.93,175,estimates,1952
0_24,7.927,175,estimates,1952
3_4,0.847,175,estimates,1952
3_5,1.244,175,estimates,1952
3_6,1.626,175,estimates,1952
4_5,0.811,175,estimates,1952
4_6,1.193,175,estimates,1952
5_14,3.316,175,estimates,1952
5_10,2.171,175,estimates,1952
5_11,2.48,175,estimates,1952
6_9,1.448,175,estimates,1952
6_10,1.774,175,estimates,1952
6_11,2.083,175,estimates,1952
6_12,2.376,175,estimates,1952
7_10,1.392,175,estimates,1952
7_12,1.994,175,estimates,1952
11_16,1.648,175,estimates,1952
11_17,1.889,175,estimates,1952
11_18,2.124,175,estimates,1952
12_14,0.836,175,estimates,1952
12_16,1.339,175,estimates,1952
12_17,1.58,175,estimates,1952
12_18,1.815,175,estimates,1952
13_17,1.287,175,estimates,1952
13_18,1.522,175,estimates,1952
13_19,1.75,175,estimates,1952
15_17,0.744,175,estimates,1952
18_23,1.278,175,estimates,1952
15_24,2.204,175,estimates,1952
15_49,6.832,175,estimates,1952
15_59,8.585,175,estimates,1952
15_64,9.235,175,estimates,1952
20_64,8.028,175,estimates,1952
20_69,8.472,175,estimates,1952
25_49,4.628,175,estimates,1952
25_64,7.031,175,estimates,1952
25_69,7.475,175,estimates,1952
15plus,10.72,175,estimates,1952
16plus,10.465,175,estimates,1952
17plus,10.217,175,estimates,1952
18plus,9.976,175,estimates,1952
20plus,9.513,175,estimates,1952
21plus,9.294,175,estimates,1952
25plus,8.516,175,estimates,1952
50plus,3.888,175,estimates,1952
60plus,2.135,175,estimates,1952
65plus,1.485,175,estimates,1952
70plus,1.041,175,estimates,1952
75plus,0.792,175,estimates,1952
80plus,0.73,175,estimates,1952
85plus,0.362,175,estimates,1952
90plus,0.048,175,estimates,1952
total,16.443,175,estimates,1952
"Region, subregion, country or area *",Mayotte,175,estimates,1953
