agebroad,population,country,variant,year
"Region, subregion, country or area *",Paraguay,600,estimates,1950
0_1,113.54,600,estimates,1950
0_4,269.256,600,estimates,1950
0_14,692.504,600,estimates,1950
0_17,785.142,600,estimates,1950
0_19,841.414,600,estimates,1950
0_24,974.471,600,estimates,1950
3_4,102.036,600,estimates,1950
3_5,150.657,600,estimates,1950
3_6,197.814,600,estimates,1950
4_5,98.8,600,estimates,1950
4_6,145.957,600,estimates,1950
5_14,423.248,600,estimates,1950
5_10,270.852,600,estimates,1950
5_11,311.571,600,estimates,1950
6_9,180.406,600,estimates,1950
6_10,222.231,600,estimates,1950
6_11,262.95,600,estimates,1950
6_12,302.236,600,estimates,1950
7_10,175.074,600,estimates,1950
7_12,255.079,600,estimates,1950
11_16,216.001,600,estimates,1950
11_17,245.034,600,estimates,1950
11_18,273.284,600,estimates,1950
12_14,111.677,600,estimates,1950
12_16,175.282,600,estimates,1950
12_17,204.315,600,estimates,1950
12_18,232.565,600,estimates,1950
13_17,165.029,600,estimates,1950
13_18,193.279,600,estimates,1950
13_19,221.301,600,estimates,1950
15_17,92.638,600,estimates,1950
18_23,164.641,600,estimates,1950
15_24,281.967,600,estimates,1950
15_49,645.604,600,estimates,1950
15_59,714.265,600,estimates,1950
15_64,738.023,600,estimates,1950
20_64,589.113,600,estimates,1950
20_69,606.878,600,estimates,1950
25_49,363.637,600,estimates,1950
25_64,456.056,600,estimates,1950
25_69,473.821,600,estimates,1950
15plus,780.749,600,estimates,1950
16plus,747.838,600,estimates,1950
17plus,717.144,600,estimates,1950
18plus,688.111,600,estimates,1950
20plus,631.839,600,estimates,1950
21plus,604.104,600,estimates,1950
25plus,498.782,600,estimates,1950
50plus,135.145,600,estimates,1950
60plus,66.484,600,estimates,1950
65plus,42.726,600,estimates,1950
70plus,24.961,600,estimates,1950
75plus,12.572,600,estimates,1950
80plus,5.052,600,estimates,1950
85plus,1.538,600,estimates,1950
90plus,0.338,600,estimates,1950
total,1473.253,600,estimates,1950
"Region, subregion, country or area *",Paraguay,600,estimates,1951
0_1,118.971,600,estimates,1951
0_4,279.583,600,estimates,1951
0_14,711.27,600,estimates,1951
0_17,807.351,600,estimates,1951
0_19,863.094,600,estimates,1951
0_24,996.121,600,estimates,1951
3_4,105.107,600,estimates,1951
3_5,154.984,600,estimates,1951
3_6,203.223,600,estimates,1951
4_5,101.496,600,estimates,1951
4_6,149.735,600,estimates,1951
5_14,431.687,600,estimates,1951
5_10,276.11,600,estimates,1951
5_11,317.128,600,estimates,1951
6_9,183.883,600,estimates,1951
6_10,226.233,600,estimates,1951
6_11,267.251,600,estimates,1951
6_12,307.08,600,estimates,1951
7_10,177.994,600,estimates,1951
7_12,258.841,600,estimates,1951
