agebroad,population,country,variant,year
0_1,235.293,682,estimates,1950
0_4,537.36,682,estimates,1950
0_14,1311.31,682,estimates,1950
0_17,1502.3,682,estimates,1950
0_19,1620.617,682,estimates,1950
0_24,1886.221,682,estimates,1950
3_4,195.468,682,estimates,1950
3_5,285.848,682,estimates,1950
3_6,372.205,682,estimates,1950
4_5,185.424,682,estimates,1950
4_6,271.781,682,estimates,1950
5_14,773.95,682,estimates,1950
5_10,492.081,682,estimates,1950
5_11,565.464,682,estimates,1950
6_9,326.524,682,estimates,1950
6_10,401.701,682,estimates,1950
6_11,475.084,682,estimates,1950
6_12,546.655,682,estimates,1950
7_10,315.344,682,estimates,1950
7_12,460.298,682,estimates,1950
11_16,410.978,682,estimates,1950
11_17,472.859,682,estimates,1950
11_18,532.927,682,estimates,1950
12_14,208.486,682,estimates,1950
12_16,337.595,682,estimates,1950
12_17,399.476,682,estimates,1950
12_18,459.544,682,estimates,1950
13_17,327.905,682,estimates,1950
13_18,387.973,682,estimates,1950
13_19,446.222,682,estimates,1950
15_17,190.99,682,estimates,1950
18_23,334.142,682,estimates,1950
15_24,574.911,682,estimates,1950
15_49,1436.08,682,estimates,1950
15_59,1635.032,682,estimates,1950
15_64,1705.817,682,estimates,1950
20_64,1396.51,682,estimates,1950
20_69,1447.281,682,estimates,1950
25_49,861.169,682,estimates,1950
25_64,1130.906,682,estimates,1950
25_69,1181.677,682,estimates,1950
15plus,1810.025,682,estimates,1950
16plus,1744.577,682,estimates,1950
17plus,1680.916,682,estimates,1950
18plus,1619.035,682,estimates,1950
20plus,1500.718,682,estimates,1950
21plus,1444.225,682,estimates,1950
25plus,1235.114,682,estimates,1950
50plus,373.945,682,estimates,1950
60plus,174.993,682,estimates,1950
65plus,104.208,682,estimates,1950
70plus,53.437,682,estimates,1950
75plus,21.856,682,estimates,1950
80plus,6.339,682,estimates,1950
85plus,1.933,682,estimates,1950
90plus,0.394,682,estimates,1950
total,3121.335,682,estimates,1950
0_1,239.31,682,estimates,1951
0_4,553.762,682,estimates,1951
0_14,1349.742,682,estimates,1951
0_17,1544.798,682,estimates,1951
0_19,1665.757,682,estimates,1951
0_24,1937.43,682,estimates,1951
3_4,203.465,682,estimates,1951
3_5,297.379,682,estimates,1951
3_6,386.93,682,estimates,1951
4_5,192.812,682,estimates,1951
4_6,282.363,682,estimates,1951
5_14,795.98,682,estimates,1951
5_10,508.142,682,estimates,1951
5_11,582.938,682,estimates,1951
6_9,337.239,682,estimates,1951
6_10,414.228,682,estimates,1951
6_11,489.024,682,estimates,1951
6_12,561.961,682,estimates,1951
7_10,324.677,682,estimates,1951
7_12,472.41,682,estimates,1951
11_16,419.719,682,estimates,1951
11_17,482.894,682,estimates,1951
11_18,544.28,682,estimates,1951
12_14,213.042,682,estimates,1951
12_16,344.923,682,estimates,1951
12_17,408.098,682,estimates,1951
12_18,469.484,682,estimates,1951
13_17,335.161,682,estimates,1951
13_18,396.547,682,estimates,1951
13_19,456.12,682,estimates,1951
15_17,195.056,682,estimates,1951
18_23,341.665,682,estimates,1951
15_24,587.688,682,estimates,1951
15_49,1465.697,682,estimates,1951
15_59,1668.161,682,estimates,1951
15_64,1740.404,682,estimates,1951
20_64,1424.389,682,estimates,1951
20_69,1476.463,682,estimates,1951
25_49,878.009,682,estimates,1951
25_64,1152.716,682,estimates,1951
25_69,1204.79,682,estimates,1951
15plus,1848.809,682,estimates,1951
16plus,1781.901,682,estimates,1951
17plus,1716.928,682,estimates,1951
18plus,1653.753,682,estimates,1951
20plus,1532.794,682,estimates,1951
21plus,1475.035,682,estimates,1951
25plus,1261.121,682,estimates,1951
50plus,383.112,682,estimates,1951
60plus,180.648,682,estimates,1951
65plus,108.405,682,estimates,1951
70plus,56.331,682,estimates,1951
75plus,23.645,682,estimates,1951
80plus,7.16,682,estimates,1951
85plus,2.008,682,estimates,1951
90plus,0.468,682,estimates,1951
total,3198.551,682,estimates,1951
0_1,239.1,682,estimates,1952
0_4,565.924,682,estimates,1952
0_14,1387.946,682,estimates,1952
0_17,1588.097,682,estimates,1952
0_19,1712.105,682,estimates,1952
0_24,1990.914,682,estimates,1952
3_4,211.608,682,estimates,1952
3_5,309.32,682,estimates,1952
3_6,402.428,682,estimates,1952
4_5,200.608,682,estimates,1952
4_6,293.716,682,estimates,1952
5_14,822.022,682,estimates,1952
5_10,526.9,682,estimates,1952
5_11,603.79,682,estimates,1952
6_9,349.784,682,estimates,1952
6_10,429.188,682,estimates,1952
6_11,506.078,682,estimates,1952
6_12,580.75,682,estimates,1952
7_10,336.08,682,estimates,1952
7_12,487.642,682,estimates,1952
11_16,430.551,682,estimates,1952
11_17,495.273,682,estimates,1952
11_18,558.178,682,estimates,1952
12_14,218.232,682,estimates,1952
12_16,353.661,682,estimates,1952
12_17,418.383,682,estimates,1952
12_18,481.288,682,estimates,1952
13_17,343.711,682,estimates,1952
13_18,406.616,682,estimates,1952
13_19,467.719,682,estimates,1952
15_17,200.151,682,estimates,1952
18_23,350.481,682,estimates,1952
15_24,602.968,682,estimates,1952
15_49,1501.585,682,estimates,1952
15_59,1708.484,682,estimates,1952
15_64,1782.545,682,estimates,1952
20_64,1458.386,682,estimates,1952
20_69,1512.017,682,estimates,1952
25_49,898.617,682,estimates,1952
25_64,1179.577,682,estimates,1952
25_69,1233.208,682,estimates,1952
15plus,1895.354,682,estimates,1952
16plus,1826.586,682,estimates,1952
17plus,1759.925,682,estimates,1952
18plus,1695.203,682,estimates,1952
20plus,1571.195,682,estimates,1952
21plus,1511.912,682,estimates,1952
25plus,1292.386,682,estimates,1952
50plus,393.769,682,estimates,1952
60plus,186.87,682,estimates,1952
65plus,112.809,682,estimates,1952
70plus,59.178,682,estimates,1952
75plus,25.271,682,estimates,1952
80plus,7.915,682,estimates,1952
85plus,2.014,682,estimates,1952
90plus,0.543,682,estimates,1952
total,3283.3,682,estimates,1952
0_1,244.723,682,estimates,1953
0_4,578.016,682,estimates,1953
0_14,1427.575,682,estimates,1953
0_17,1633.231,682,estimates,1953
0_19,1760.442,682,estimates,1953
0_24,2046.797,682,estimates,1953
3_4,218.824,682,estimates,1953
3_5,320.132,682,estimates,1953
3_6,416.739,682,estimates,1953
4_5,207.833,682,estimates,1953
4_6,304.44,682,estimates,1953
5_14,849.559,682,estimates,1953
5_10,546.144,682,estimates,1953
5_11,625.492,682,estimates,1953
6_9,362.733,682,estimates,1953
6_10,444.836,682,estimates,1953
6_11,524.184,682,estimates,1953
6_12,601.038,682,estimates,1953
7_10,348.229,682,estimates,1953
7_12,504.431,682,estimates,1953
11_16,442.601,682,estimates,1953
11_17,509.071,682,estimates,1953
11_18,573.595,682,estimates,1953
12_14,224.067,682,estimates,1953
12_16,363.253,682,estimates,1953
12_17,429.723,682,estimates,1953
12_18,494.247,682,estimates,1953
13_17,352.869,682,estimates,1953
13_18,417.393,682,estimates,1953
13_19,480.08,682,estimates,1953
15_17,205.656,682,estimates,1953
18_23,359.806,682,estimates,1953
15_24,619.222,682,estimates,1953
15_49,1540.035,682,estimates,1953
15_59,1751.774,682,estimates,1953
15_64,1827.848,682,estimates,1953
20_64,1494.981,682,estimates,1953
20_69,1550.321,682,estimates,1953
25_49,920.813,682,estimates,1953
25_64,1208.626,682,estimates,1953
25_69,1263.966,682,estimates,1953
15plus,1945.042,682,estimates,1953
16plus,1874.417,682,estimates,1953
17plus,1805.856,682,estimates,1953
18plus,1739.386,682,estimates,1953
20plus,1612.175,682,estimates,1953
21plus,1551.306,682,estimates,1953
25plus,1325.82,682,estimates,1953
50plus,405.007,682,estimates,1953
60plus,193.268,682,estimates,1953
65plus,117.194,682,estimates,1953
70plus,61.854,682,estimates,1953
75plus,26.647,682,estimates,1953
80plus,8.493,682,estimates,1953
85plus,1.988,682,estimates,1953
90plus,0.578,682,estimates,1953
total,3372.617,682,estimates,1953
0_1,251.826,682,estimates,1954
0_4,591.81,682,estimates,1954
0_14,1468.543,682,estimates,1954
0_17,1679.758,682,estimates,1954
0_19,1810.341,682,estimates,1954
0_24,2104.387,682,estimates,1954
3_4,222.162,682,estimates,1954
3_5,326.477,682,estimates,1954
3_6,426.177,682,estimates,1954
4_5,213.673,682,estimates,1954
4_6,313.373,682,estimates,1954
5_14,876.733,682,estimates,1954
5_10,564.148,682,estimates,1954
5_11,646.113,682,estimates,1954
6_9,374.932,682,estimates,1954
6_10,459.833,682,estimates,1954
6_11,541.798,682,estimates,1954
6_12,621.076,682,estimates,1954
7_10,360.133,682,estimates,1954
7_12,521.376,682,estimates,1954
11_16,455.458,682,estimates,1954
11_17,523.8,682,estimates,1954
11_18,590.068,682,estimates,1954
12_14,230.62,682,estimates,1954
12_16,373.493,682,estimates,1954
12_17,441.835,682,estimates,1954
12_18,508.103,682,estimates,1954
13_17,362.557,682,estimates,1954
13_18,428.825,682,estimates,1954
13_19,493.14,682,estimates,1954
15_17,211.215,682,estimates,1954
18_23,369.424,682,estimates,1954
15_24,635.844,682,estimates,1954
15_49,1579.548,682,estimates,1954
15_59,1796.313,682,estimates,1954
15_64,1874.528,682,estimates,1954
20_64,1532.73,682,estimates,1954
20_69,1589.891,682,estimates,1954
25_49,943.704,682,estimates,1954
25_64,1238.684,682,estimates,1954
25_69,1295.845,682,estimates,1954
15plus,1996.009,682,estimates,1954
16plus,1923.554,682,estimates,1954
17plus,1853.136,682,estimates,1954
18plus,1784.794,682,estimates,1954
20plus,1654.211,682,estimates,1954
