agebroad,population,country,variant,year
0_1,180.202,716,estimates,1950
0_4,441.553,716,estimates,1950
0_14,1153.004,716,estimates,1950
0_17,1323.81,716,estimates,1950
0_19,1430.732,716,estimates,1950
0_24,1675.411,716,estimates,1950
3_4,172.598,716,estimates,1950
3_5,255.749,716,estimates,1950
3_6,336.443,716,estimates,1950
4_5,168.506,716,estimates,1950
4_6,249.2,716,estimates,1950
5_14,711.451,716,estimates,1950
5_10,459.123,716,estimates,1950
5_11,525.618,716,estimates,1950
6_9,306.454,716,estimates,1950
6_10,375.972,716,estimates,1950
6_11,442.467,716,estimates,1950
6_12,506.314,716,estimates,1950
7_10,295.278,716,estimates,1950
7_12,425.62,716,estimates,1950
11_16,367.737,716,estimates,1950
11_17,423.134,716,estimates,1950
11_18,477.208,716,estimates,1950
12_14,185.833,716,estimates,1950
12_16,301.242,716,estimates,1950
12_17,356.639,716,estimates,1950
12_18,410.713,716,estimates,1950
13_17,292.792,716,estimates,1950
13_18,346.866,716,estimates,1950
13_19,399.714,716,estimates,1950
15_17,170.806,716,estimates,1950
18_23,306.336,716,estimates,1950
15_24,522.407,716,estimates,1950
15_49,1284.045,716,estimates,1950
15_59,1447.164,716,estimates,1950
15_64,1504.883,716,estimates,1950
20_64,1227.155,716,estimates,1950
20_69,1268.562,716,estimates,1950
25_49,761.638,716,estimates,1950
25_64,982.476,716,estimates,1950
25_69,1023.883,716,estimates,1950
15plus,1593.848,716,estimates,1950
16plus,1535.323,716,estimates,1950
17plus,1478.439,716,estimates,1950
18plus,1423.042,716,estimates,1950
20plus,1316.12,716,estimates,1950
21plus,1264.406,716,estimates,1950
25plus,1071.441,716,estimates,1950
50plus,309.803,716,estimates,1950
60plus,146.684,716,estimates,1950
65plus,88.965,716,estimates,1950
70plus,47.558,716,estimates,1950
75plus,20.957,716,estimates,1950
80plus,6.778,716,estimates,1950
85plus,2.102,716,estimates,1950
90plus,0.441,716,estimates,1950
total,2746.852,716,estimates,1950
0_1,202.958,716,estimates,1951
0_4,464.218,716,estimates,1951
0_14,1196.469,716,estimates,1951
0_17,1371.291,716,estimates,1951
0_19,1480.174,716,estimates,1951
0_24,1730.879,716,estimates,1951
3_4,172.551,716,estimates,1951
3_5,256.237,716,estimates,1951
3_6,338.149,716,estimates,1951
4_5,169.127,716,estimates,1951
4_6,251.039,716,estimates,1951
5_14,732.251,716,estimates,1951
5_10,471.504,716,estimates,1951
5_11,540.809,716,estimates,1951
6_9,315.519,716,estimates,1951
6_10,387.818,716,estimates,1951
6_11,457.123,716,estimates,1951
6_12,523.393,716,estimates,1951
7_10,305.906,716,estimates,1951
7_12,441.481,716,estimates,1951
11_16,378.958,716,estimates,1951
11_17,435.569,716,estimates,1951
11_18,490.677,716,estimates,1951
12_14,191.442,716,estimates,1951
12_16,309.653,716,estimates,1951
12_17,366.264,716,estimates,1951
12_18,421.372,716,estimates,1951
13_17,299.994,716,estimates,1951
13_18,355.102,716,estimates,1951
13_19,408.877,716,estimates,1951
15_17,174.822,716,estimates,1951
18_23,312.388,716,estimates,1951
15_24,534.41,716,estimates,1951
15_49,1314.873,716,estimates,1951
15_59,1481.271,716,estimates,1951
15_64,1540.503,716,estimates,1951
20_64,1256.798,716,estimates,1951
20_69,1299.444,716,estimates,1951
25_49,780.463,716,estimates,1951
25_64,1006.093,716,estimates,1951
25_69,1048.739,716,estimates,1951
15plus,1633.281,716,estimates,1951
16plus,1573.342,716,estimates,1951
17plus,1515.07,716,estimates,1951
18plus,1458.459,716,estimates,1951
20plus,1349.576,716,estimates,1951
21plus,1297.03,716,estimates,1951
25plus,1098.871,716,estimates,1951
50plus,318.408,716,estimates,1951
60plus,152.01,716,estimates,1951
65plus,92.778,716,estimates,1951
70plus,50.132,716,estimates,1951
75plus,22.604,716,estimates,1951
80plus,7.592,716,estimates,1951
85plus,2.234,716,estimates,1951
90plus,0.521,716,estimates,1951
total,2829.75,716,estimates,1951
0_1,244.288,716,estimates,1952
0_4,506.1,716,estimates,1952
0_14,1252.347,716,estimates,1952
0_17,1430.441,716,estimates,1952
0_19,1541.013,716,estimates,1952
0_24,1795.405,716,estimates,1952
3_4,172.153,716,estimates,1952
3_5,255.35,716,estimates,1952
3_6,336.934,716,estimates,1952
4_5,168.213,716,estimates,1952
4_6,249.797,716,estimates,1952
5_14,746.247,716,estimates,1952
5_10,477.002,716,estimates,1952
5_11,548.782,716,estimates,1952
6_9,318.765,716,estimates,1952
6_10,393.805,716,estimates,1952
6_11,465.585,716,estimates,1952
6_12,534.314,716,estimates,1952
7_10,312.221,716,estimates,1952
7_12,452.73,716,estimates,1952
11_16,389.626,716,estimates,1952
11_17,447.339,716,estimates,1952
11_18,503.381,716,estimates,1952
12_14,197.465,716,estimates,1952
12_16,317.846,716,estimates,1952
12_17,375.559,716,estimates,1952
12_18,431.601,716,estimates,1952
13_17,306.83,716,estimates,1952
13_18,362.872,716,estimates,1952
13_19,417.402,716,estimates,1952
15_17,178.094,716,estimates,1952
18_23,316.424,716,estimates,1952
15_24,543.058,716,estimates,1952
15_49,1339.568,716,estimates,1952
15_59,1508.524,716,estimates,1952
15_64,1569.036,716,estimates,1952
20_64,1280.37,716,estimates,1952
20_69,1324.109,716,estimates,1952
25_49,796.51,716,estimates,1952
25_64,1025.978,716,estimates,1952
25_69,1069.717,716,estimates,1952
15plus,1665.021,716,estimates,1952
16plus,1604.023,716,estimates,1952
17plus,1544.64,716,estimates,1952
18plus,1486.927,716,estimates,1952
20plus,1376.355,716,estimates,1952
21plus,1323.159,716,estimates,1952
25plus,1121.963,716,estimates,1952
50plus,325.453,716,estimates,1952
60plus,156.497,716,estimates,1952
65plus,95.985,716,estimates,1952
70plus,52.246,716,estimates,1952
75plus,23.934,716,estimates,1952
80plus,8.311,716,estimates,1952
85plus,2.277,716,estimates,1952
90plus,0.592,716,estimates,1952
total,2917.368,716,estimates,1952
0_1,265.806,716,estimates,1953
0_4,548.371,716,estimates,1953
0_14,1307.045,716,estimates,1953
0_17,1489.209,716,estimates,1953
0_19,1602.107,716,estimates,1953
0_24,1860.22,716,estimates,1953
3_4,175.048,716,estimates,1953
3_5,258.18,716,estimates,1953
3_6,339.341,716,estimates,1953
4_5,168.908,716,estimates,1953
4_6,250.069,716,estimates,1953
5_14,758.674,716,estimates,1953
5_10,478.744,716,estimates,1953
5_11,553.645,716,estimates,1953
6_9,318.151,716,estimates,1953
6_10,395.612,716,estimates,1953
6_11,470.513,716,estimates,1953
6_12,541.944,716,estimates,1953
7_10,314.451,716,estimates,1953
7_12,460.783,716,estimates,1953
11_16,403.125,716,estimates,1953
11_17,462.094,716,estimates,1953
11_18,519.386,716,estimates,1953
12_14,205.029,716,estimates,1953
12_16,328.224,716,estimates,1953
12_17,387.193,716,estimates,1953
12_18,444.485,716,estimates,1953
13_17,315.762,716,estimates,1953
13_18,373.054,716,estimates,1953
13_19,428.66,716,estimates,1953
15_17,182.164,716,estimates,1953
18_23,321.613,716,estimates,1953
15_24,553.175,716,estimates,1953
15_49,1368.552,716,estimates,1953
15_59,1540.58,716,estimates,1953
15_64,1602.563,716,estimates,1953
20_64,1307.501,716,estimates,1953
20_69,1352.519,716,estimates,1953
25_49,815.377,716,estimates,1953
25_64,1049.388,716,estimates,1953
25_69,1094.406,716,estimates,1953
15plus,1701.88,716,estimates,1953
16plus,1639.264,716,estimates,1953
17plus,1578.685,716,estimates,1953
18plus,1519.716,716,estimates,1953
20plus,1406.818,716,estimates,1953
21plus,1352.736,716,estimates,1953
25plus,1148.705,716,estimates,1953
50plus,333.328,716,estimates,1953
60plus,161.3,716,estimates,1953
65plus,99.317,716,estimates,1953
70plus,54.299,716,estimates,1953
75plus,25.102,716,estimates,1953
80plus,8.92,716,estimates,1953
85plus,2.284,716,estimates,1953
90plus,0.627,716,estimates,1953
total,3008.925,716,estimates,1953
0_1,281.306,716,estimates,1954
0_4,584.647,716,estimates,1954
0_14,1356.382,716,estimates,1954
0_17,1544.343,716,estimates,1954
0_19,1660.225,716,estimates,1954
0_24,1923.34,716,estimates,1954
3_4,189.71,716,estimates,1954
3_5,274.463,716,estimates,1954
3_6,356.039,716,estimates,1954
4_5,173.989,716,estimates,1954
4_6,255.565,716,estimates,1954
5_14,771.735,716,estimates,1954
5_10,479.591,716,estimates,1954
5_11,557.146,716,estimates,1954
6_9,316.741,716,estimates,1954
6_10,394.838,716,estimates,1954
6_11,472.393,716,estimates,1954
6_12,547.449,716,estimates,1954
7_10,313.262,716,estimates,1954
7_12,465.873,716,estimates,1954
11_16,419.708,716,estimates,1954
11_17,480.105,716,estimates,1954
11_18,538.891,716,estimates,1954
12_14,214.589,716,estimates,1954
12_16,342.153,716,estimates,1954
12_17,402.55,716,estimates,1954
12_18,461.336,716,estimates,1954
13_17,327.494,716,estimates,1954
13_18,386.28,716,estimates,1954
13_19,443.376,716,estimates,1954
15_17,187.961,716,estimates,1954
18_23,328.881,716,estimates,1954
15_24,566.958,716,estimates,1954
15_49,1404.948,716,estimates,1954
15_59,1580.813,716,estimates,1954
15_64,1644.54,716,estimates,1954
20_64,1340.697,716,estimates,1954
20_69,1387.262,716,estimates,1954
25_49,837.99,716,estimates,1954
25_64,1077.582,716,estimates,1954
25_69,1124.147,716,estimates,1954
15plus,1747.517,716,estimates,1954
16plus,1682.394,716,estimates,1954
17plus,1619.953,716,estimates,1954
18plus,1559.556,716,estimates,1954
20plus,1443.674,716,estimates,1954
21plus,1388.285,716,estimates,1954
25plus,1180.559,716,estimates,1954
50plus,342.569,716,estimates,1954
60plus,166.704,716,estimates,1954
