agebroad,population,country,variant,year
0_1,189.236,686,estimates,1950
0_4,427.812,686,estimates,1950
0_14,1039.743,686,estimates,1950
0_17,1193.812,686,estimates,1950
0_19,1289.939,686,estimates,1950
0_24,1508.089,686,estimates,1950
3_4,153.91,686,estimates,1950
3_5,224.692,686,estimates,1950
3_6,292.245,686,estimates,1950
4_5,145.437,686,estimates,1950
4_6,212.99,686,estimates,1950
5_14,611.931,686,estimates,1950
5_10,386.258,686,estimates,1950
5_11,444.682,686,estimates,1950
6_9,256.011,686,estimates,1950
6_10,315.476,686,estimates,1950
6_11,373.9,686,estimates,1950
6_12,431.186,686,estimates,1950
7_10,247.923,686,estimates,1950
7_12,363.633,686,estimates,1950
11_16,329.713,686,estimates,1950
11_17,379.742,686,estimates,1950
11_18,428.457,686,estimates,1950
12_14,167.249,686,estimates,1950
12_16,271.289,686,estimates,1950
12_17,321.318,686,estimates,1950
12_18,370.033,686,estimates,1950
13_17,264.032,686,estimates,1950
13_18,312.747,686,estimates,1950
13_19,360.159,686,estimates,1950
15_17,154.069,686,estimates,1950
18_23,273.197,686,estimates,1950
15_24,468.346,686,estimates,1950
15_49,1167.438,686,estimates,1950
15_59,1310.442,686,estimates,1950
15_64,1361.515,686,estimates,1950
20_64,1111.319,686,estimates,1950
20_69,1150.28,686,estimates,1950
25_49,699.092,686,estimates,1950
25_64,893.169,686,estimates,1950
25_69,932.13,686,estimates,1950
15plus,1446.892,686,estimates,1950
16plus,1394.202,686,estimates,1950
17plus,1342.852,686,estimates,1950
18plus,1292.823,686,estimates,1950
20plus,1196.696,686,estimates,1950
21plus,1150.556,686,estimates,1950
25plus,978.546,686,estimates,1950
50plus,279.454,686,estimates,1950
60plus,136.45,686,estimates,1950
65plus,85.377,686,estimates,1950
70plus,46.416,686,estimates,1950
75plus,20.544,686,estimates,1950
80plus,6.754,686,estimates,1950
85plus,1.136,686,estimates,1950
90plus,0.102,686,estimates,1950
total,2486.635,686,estimates,1950
0_1,201.629,686,estimates,1951
0_4,448.11,686,estimates,1951
0_14,1073.214,686,estimates,1951
0_17,1230.064,686,estimates,1951
0_19,1327.918,686,estimates,1951
0_24,1550.396,686,estimates,1951
3_4,158.803,686,estimates,1951
3_5,231.62,686,estimates,1951
3_6,301.039,686,estimates,1951
4_5,149.758,686,estimates,1951
4_6,219.177,686,estimates,1951
5_14,625.104,686,estimates,1951
5_10,396.016,686,estimates,1951
5_11,455.052,686,estimates,1951
6_9,262.729,686,estimates,1951
6_10,323.199,686,estimates,1951
6_11,382.235,686,estimates,1951
6_12,440.186,686,estimates,1951
7_10,253.78,686,estimates,1951
7_12,370.767,686,estimates,1951
11_16,335.036,686,estimates,1951
11_17,385.938,686,estimates,1951
11_18,435.517,686,estimates,1951
12_14,170.052,686,estimates,1951
12_16,276,686,estimates,1951
12_17,326.902,686,estimates,1951
12_18,376.481,686,estimates,1951
13_17,268.951,686,estimates,1951
13_18,318.53,686,estimates,1951
13_19,366.805,686,estimates,1951
15_17,156.85,686,estimates,1951
18_23,278.338,686,estimates,1951
15_24,477.182,686,estimates,1951
15_49,1190.496,686,estimates,1951
15_59,1335.782,686,estimates,1951
15_64,1386.566,686,estimates,1951
20_64,1131.862,686,estimates,1951
20_69,1170.428,686,estimates,1951
25_49,713.314,686,estimates,1951
25_64,909.384,686,estimates,1951
25_69,947.95,686,estimates,1951
15plus,1471.946,686,estimates,1951
16plus,1418.247,686,estimates,1951
17plus,1365.998,686,estimates,1951
18plus,1315.096,686,estimates,1951
20plus,1217.242,686,estimates,1951
21plus,1170.254,686,estimates,1951
25plus,994.764,686,estimates,1951
50plus,281.45,686,estimates,1951
60plus,136.164,686,estimates,1951
65plus,85.38,686,estimates,1951
70plus,46.814,686,estimates,1951
75plus,21.146,686,estimates,1951
80plus,7.289,686,estimates,1951
85plus,1.452,686,estimates,1951
90plus,0.122,686,estimates,1951
total,2545.16,686,estimates,1951
0_1,216.737,686,estimates,1952
0_4,470.95,686,estimates,1952
0_14,1108.57,686,estimates,1952
0_17,1268.46,686,estimates,1952
0_19,1368.048,686,estimates,1952
0_24,1594.751,686,estimates,1952
3_4,163.474,686,estimates,1952
3_5,238.114,686,estimates,1952
3_6,309.104,686,estimates,1952
4_5,153.713,686,estimates,1952
4_6,224.703,686,estimates,1952
5_14,637.62,686,estimates,1952
5_10,405.196,686,estimates,1952
5_11,465.254,686,estimates,1952
6_9,268.671,686,estimates,1952
6_10,330.556,686,estimates,1952
6_11,390.614,686,estimates,1952
6_12,449.223,686,estimates,1952
7_10,259.566,686,estimates,1952
7_12,378.233,686,estimates,1952
11_16,340.503,686,estimates,1952
11_17,392.314,686,estimates,1952
11_18,442.77,686,estimates,1952
12_14,172.366,686,estimates,1952
12_16,280.445,686,estimates,1952
12_17,332.256,686,estimates,1952
12_18,382.712,686,estimates,1952
13_17,273.647,686,estimates,1952
13_18,324.103,686,estimates,1952
13_19,373.235,686,estimates,1952
15_17,159.89,686,estimates,1952
18_23,283.415,686,estimates,1952
15_24,486.181,686,estimates,1952
15_49,1214.348,686,estimates,1952
15_59,1362.372,686,estimates,1952
15_64,1413.005,686,estimates,1952
20_64,1153.527,686,estimates,1952
20_69,1191.749,686,estimates,1952
25_49,728.167,686,estimates,1952
25_64,926.824,686,estimates,1952
25_69,965.046,686,estimates,1952
15plus,1497.845,686,estimates,1952
16plus,1443.015,686,estimates,1952
17plus,1389.766,686,estimates,1952
18plus,1337.955,686,estimates,1952
20plus,1238.367,686,estimates,1952
21plus,1190.53,686,estimates,1952
25plus,1011.664,686,estimates,1952
