agebroad,population,country,variant,year
"Region, subregion, country or area *",Saint Vincent and the Grenadines,670,estimates,1950
0_1,5.858,670,estimates,1950
0_4,13.637,670,estimates,1950
0_14,33.063,670,estimates,1950
0_17,36.936,670,estimates,1950
0_19,39.194,670,estimates,1950
0_24,44.268,670,estimates,1950
3_4,5.062,670,estimates,1950
3_5,7.424,670,estimates,1950
3_6,9.684,670,estimates,1950
4_5,4.834,670,estimates,1950
4_6,7.094,670,estimates,1950
5_14,19.426,670,estimates,1950
5_10,12.733,670,estimates,1950
5_11,14.555,670,estimates,1950
6_9,8.474,670,estimates,1950
6_10,10.371,670,estimates,1950
6_11,12.193,670,estimates,1950
6_12,13.928,670,estimates,1950
7_10,8.111,670,estimates,1950
7_12,11.668,670,estimates,1950
11_16,9.372,670,estimates,1950
11_17,10.566,670,estimates,1950
11_18,11.709,670,estimates,1950
12_14,4.871,670,estimates,1950
12_16,7.55,670,estimates,1950
12_17,8.744,670,estimates,1950
12_18,9.887,670,estimates,1950
13_17,7.009,670,estimates,1950
13_18,8.152,670,estimates,1950
13_19,9.267,670,estimates,1950
15_17,3.873,670,estimates,1950
18_23,6.423,670,estimates,1950
15_24,11.205,670,estimates,1950
15_49,26.174,670,estimates,1950
15_59,29.888,670,estimates,1950
15_64,31.344,670,estimates,1950
20_64,25.213,670,estimates,1950
20_69,26.123,670,estimates,1950
25_49,14.969,670,estimates,1950
25_64,20.139,670,estimates,1950
25_69,21.049,670,estimates,1950
15plus,33.935,670,estimates,1950
16plus,32.539,670,estimates,1950
17plus,31.256,670,estimates,1950
18plus,30.062,670,estimates,1950
20plus,27.804,670,estimates,1950
21plus,26.716,670,estimates,1950
25plus,22.73,670,estimates,1950
50plus,7.761,670,estimates,1950
60plus,4.047,670,estimates,1950
65plus,2.591,670,estimates,1950
70plus,1.681,670,estimates,1950
75plus,0.874,670,estimates,1950
80plus,0.344,670,estimates,1950
85plus,0.109,670,estimates,1950
90plus,0.024,670,estimates,1950
