agebroad,population,country,variant,year
0_1,88.787,440,estimates,1950
0_4,222.34,440,estimates,1950
0_14,701.441,440,estimates,1950
0_17,848.623,440,estimates,1950
0_19,946.036,440,estimates,1950
0_24,1180.146,440,estimates,1950
3_4,89.275,440,estimates,1950
3_5,134.556,440,estimates,1950
3_6,180.402,440,estimates,1950
4_5,90.091,440,estimates,1950
4_6,135.937,440,estimates,1950
5_14,479.101,440,estimates,1950
5_10,280.989,440,estimates,1950
5_11,330.143,440,estimates,1950
6_9,187.247,440,estimates,1950
6_10,235.708,440,estimates,1950
6_11,284.862,440,estimates,1950
6_12,334.48,440,estimates,1950
7_10,189.862,440,estimates,1950
7_12,288.634,440,estimates,1950
11_16,296.54,440,estimates,1950
11_17,345.294,440,estimates,1950
11_18,393.996,440,estimates,1950
12_14,148.958,440,estimates,1950
12_16,247.386,440,estimates,1950
12_17,296.14,440,estimates,1950
12_18,344.842,440,estimates,1950
13_17,246.522,440,estimates,1950
13_18,295.224,440,estimates,1950
13_19,343.935,440,estimates,1950
15_17,147.182,440,estimates,1950
18_23,287.545,440,estimates,1950
15_24,478.705,440,estimates,1950
15_49,1285.778,440,estimates,1950
15_59,1524.735,440,estimates,1950
15_64,1624.134,440,estimates,1950
20_64,1379.539,440,estimates,1950
20_69,1464.401,440,estimates,1950
25_49,807.073,440,estimates,1950
25_64,1145.429,440,estimates,1950
25_69,1230.291,440,estimates,1950
15plus,1865.962,440,estimates,1950
16plus,1816.563,440,estimates,1950
17plus,1767.534,440,estimates,1950
18plus,1718.78,440,estimates,1950
20plus,1621.367,440,estimates,1950
21plus,1572.846,440,estimates,1950
25plus,1387.257,440,estimates,1950
50plus,580.184,440,estimates,1950
60plus,341.227,440,estimates,1950
65plus,241.828,440,estimates,1950
70plus,156.966,440,estimates,1950
75plus,88.523,440,estimates,1950
80plus,39.269,440,estimates,1950
85plus,13.709,440,estimates,1950
90plus,3.223,440,estimates,1950
total,2567.403,440,estimates,1950
0_1,94.283,440,estimates,1951
0_4,225.771,440,estimates,1951
0_14,695.732,440,estimates,1951
0_17,842.399,440,estimates,1951
0_19,938.918,440,estimates,1951
0_24,1175.427,440,estimates,1951
3_4,87.639,440,estimates,1951
3_5,131.88,440,estimates,1951
3_6,176.641,440,estimates,1951
4_5,88.133,440,estimates,1951
4_6,132.894,440,estimates,1951
5_14,469.961,440,estimates,1951
5_10,274.712,440,estimates,1951
5_11,322.755,440,estimates,1951
6_9,183.078,440,estimates,1951
6_10,230.471,440,estimates,1951
6_11,278.514,440,estimates,1951
6_12,327.242,440,estimates,1951
7_10,185.71,440,estimates,1951
7_12,282.481,440,estimates,1951
11_16,293.349,440,estimates,1951
11_17,341.916,440,estimates,1951
11_18,390.203,440,estimates,1951
12_14,147.206,440,estimates,1951
12_16,245.306,440,estimates,1951
12_17,293.873,440,estimates,1951
12_18,342.16,440,estimates,1951
13_17,245.145,440,estimates,1951
13_18,293.432,440,estimates,1951
13_19,341.664,440,estimates,1951
15_17,146.667,440,estimates,1951
18_23,287.524,440,estimates,1951
15_24,479.695,440,estimates,1951
15_49,1291.314,440,estimates,1951
15_59,1533.713,440,estimates,1951
15_64,1632.253,440,estimates,1951
20_64,1389.067,440,estimates,1951
20_69,1473.266,440,estimates,1951
25_49,811.619,440,estimates,1951
25_64,1152.558,440,estimates,1951
25_69,1236.757,440,estimates,1951
15plus,1873.879,440,estimates,1951
16plus,1824.723,440,estimates,1951
17plus,1775.779,440,estimates,1951
18plus,1727.212,440,estimates,1951
20plus,1630.693,440,estimates,1951
21plus,1582.453,440,estimates,1951
25plus,1394.184,440,estimates,1951
50plus,582.565,440,estimates,1951
60plus,340.166,440,estimates,1951
65plus,241.626,440,estimates,1951
70plus,157.427,440,estimates,1951
75plus,89.724,440,estimates,1951
80plus,41.933,440,estimates,1951
85plus,15.183,440,estimates,1951
90plus,3.789,440,estimates,1951
total,2569.611,440,estimates,1951
0_1,104.497,440,estimates,1952
0_4,235.196,440,estimates,1952
0_14,695.584,440,estimates,1952
0_17,841.729,440,estimates,1952
0_19,937.719,440,estimates,1952
0_24,1174.763,440,estimates,1952
3_4,86.691,440,estimates,1952
3_5,130.04,440,estimates,1952
3_6,173.741,440,estimates,1952
4_5,86.594,440,estimates,1952
4_6,130.295,440,estimates,1952
5_14,460.388,440,estimates,1952
5_10,268.592,440,estimates,1952
5_11,315.616,440,estimates,1952
6_9,178.794,440,estimates,1952
6_10,225.243,440,estimates,1952
