country,variant,freq,year,mortality15to60per1000aliveat15
620,estimates,5yearly,1950,203.473426188407
620,estimates,5yearly,1955,179.622397374442
620,estimates,5yearly,1960,164.219387846028
620,estimates,5yearly,1965,165.009332759099
620,estimates,5yearly,1970,154.908429801835
620,estimates,5yearly,1975,150.438436215474
620,estimates,5yearly,1980,138.854414241811
620,estimates,5yearly,1985,127.579109961914
620,estimates,5yearly,1990,123.97140919956
620,estimates,5yearly,1995,116.671514397457
620,estimates,5yearly,2000,104.012325878646
620,estimates,5yearly,2005,90.7203918634701
620,estimates,5yearly,2010,80.7585857367775
620,medium_variant,5yearly,2015,71.1456829030482
620,medium_variant,5yearly,2020,63.5356782037931
620,medium_variant,5yearly,2025,57.1536910566028
620,medium_variant,5yearly,2030,52.0645043857203
620,medium_variant,5yearly,2035,47.67131903915
620,medium_variant,5yearly,2040,43.695158916787
620,medium_variant,5yearly,2045,39.9755112865208
620,medium_variant,5yearly,2050,36.5692731992553
620,medium_variant,5yearly,2055,33.3340068821334
620,medium_variant,5yearly,2060,30.2473975711499
620,medium_variant,5yearly,2065,27.3590816493275
620,medium_variant,5yearly,2070,24.6276806550352
620,medium_variant,5yearly,2075,22.053347701839
620,medium_variant,5yearly,2080,19.6237070876956
620,medium_variant,5yearly,2085,17.3638776166768
620,medium_variant,5yearly,2090,15.3666054241062
620,medium_variant,5yearly,2095,13.4934985210223
620,estimates,5yearly,Regi,Portugal
620,medium_variant,5yearly,Regi,Portugal
