country,variant,freq,year,mortality15to60per1000aliveat15
800,estimates,5yearly,1950,454.376785934827
800,estimates,5yearly,1955,425.316926520899
800,estimates,5yearly,1960,395.027516373564
800,estimates,5yearly,1965,368.210742931615
800,estimates,5yearly,1970,357.606408591626
800,estimates,5yearly,1975,356.06752830535
800,estimates,5yearly,1980,366.620491082911
800,estimates,5yearly,1985,443.120018982988
800,estimates,5yearly,1990,552.59393268538
800,estimates,5yearly,1995,584.925053539531
800,estimates,5yearly,2000,505.646591350535
800,estimates,5yearly,2005,396.845131129781
800,estimates,5yearly,2010,325.237397836255
800,medium_variant,5yearly,2015,301.559692111046
800,medium_variant,5yearly,2020,285.601922238729
800,medium_variant,5yearly,2025,262.906726800037
800,medium_variant,5yearly,2030,238.159236225412
800,medium_variant,5yearly,2035,214.527646977388
800,medium_variant,5yearly,2040,192.828281468917
800,medium_variant,5yearly,2045,172.659138089241
800,medium_variant,5yearly,2050,156.908509737115
800,medium_variant,5yearly,2055,145.398307916792
800,medium_variant,5yearly,2060,134.83994995949
800,medium_variant,5yearly,2065,125.110288992273
800,medium_variant,5yearly,2070,116.145948033889
800,medium_variant,5yearly,2075,108.070204872661
800,medium_variant,5yearly,2080,101.649484580537
800,medium_variant,5yearly,2085,95.8300341063758
800,medium_variant,5yearly,2090,90.332812356207
800,medium_variant,5yearly,2095,85.4016353807303
