country,variant,freq,year,mortality15to60per1000aliveat15
860,estimates,5yearly,1950,268.949803367861
860,estimates,5yearly,1955,247.250520935916
860,estimates,5yearly,1960,227.655228592685
860,estimates,5yearly,1965,207.063916173661
860,estimates,5yearly,1970,195.223629640611
860,estimates,5yearly,1975,189.103585950129
860,estimates,5yearly,1980,184.686823588627
860,estimates,5yearly,1985,179.962978103566
860,estimates,5yearly,1990,198.48642036832
860,estimates,5yearly,1995,197.441847648145
860,estimates,5yearly,2000,189.113790208715
860,estimates,5yearly,2005,173.017525831871
860,estimates,5yearly,2010,144.442341951998
860,medium_variant,5yearly,2015,139.18399151334
860,medium_variant,5yearly,2020,134.087469583759
860,medium_variant,5yearly,2025,129.790050768861
860,medium_variant,5yearly,2030,125.212939249341
860,medium_variant,5yearly,2035,120.377539213134
860,medium_variant,5yearly,2040,115.279481902982
860,medium_variant,5yearly,2045,110.087099443044
860,medium_variant,5yearly,2050,104.65427812502
860,medium_variant,5yearly,2055,99.0115488896182
860,medium_variant,5yearly,2060,93.3216425814039
860,medium_variant,5yearly,2065,87.1390920085077
860,medium_variant,5yearly,2070,81.1703449998967
860,medium_variant,5yearly,2075,75.1345215711955
860,medium_variant,5yearly,2080,69.1581386327647
860,medium_variant,5yearly,2085,63.5732708735779
860,medium_variant,5yearly,2090,58.1571979056045
860,medium_variant,5yearly,2095,53.2425046425956
860,estimates,5yearly,Regi,Uzbekistan
860,medium_variant,5yearly,Regi,Uzbekistan
