country,variant,freq,year,mortality15to60per1000aliveat15
562,estimates,5yearly,1950,515.986987221997
562,estimates,5yearly,1955,508.325293088059
562,estimates,5yearly,1960,497.179534237957
562,estimates,5yearly,1965,487.180660190615
562,estimates,5yearly,1970,469.584807181824
562,estimates,5yearly,1975,435.693019191585
562,estimates,5yearly,1980,385.131988375886
562,estimates,5yearly,1985,326.661412220959
562,estimates,5yearly,1990,298.852705626151
562,estimates,5yearly,1995,294.643676305119
562,estimates,5yearly,2000,289.552128705947
562,estimates,5yearly,2005,277.311795781538
562,estimates,5yearly,2010,262.462915164142
562,medium_variant,5yearly,2015,241.977538602673
562,medium_variant,5yearly,2020,223.565302507171
562,medium_variant,5yearly,2025,206.912648231554
562,medium_variant,5yearly,2030,192.467542245728
562,medium_variant,5yearly,2035,181.197289326255
562,medium_variant,5yearly,2040,171.100004214353
562,medium_variant,5yearly,2045,162.466795963671
562,medium_variant,5yearly,2050,154.659663215108
562,medium_variant,5yearly,2055,147.683887460482
562,medium_variant,5yearly,2060,140.959486255104
562,medium_variant,5yearly,2065,134.488564905606
562,medium_variant,5yearly,2070,129.009358602565
562,medium_variant,5yearly,2075,123.628418180687
562,medium_variant,5yearly,2080,118.289042063742
562,medium_variant,5yearly,2085,113.07974428171
562,medium_variant,5yearly,2090,107.959347644533
562,medium_variant,5yearly,2095,102.820243467153
