country,variant,freq,year,mortality15to60per1000aliveat15
706,estimates,5yearly,1950,523.873384752474
706,estimates,5yearly,1955,500.288707159175
706,estimates,5yearly,1960,477.414367873833
706,estimates,5yearly,1965,454.477267764358
706,estimates,5yearly,1970,432.678279318523
706,estimates,5yearly,1975,413.116252397314
706,estimates,5yearly,1980,395.934741533421
706,estimates,5yearly,1985,388.360782239209
706,estimates,5yearly,1990,407.267177077591
706,estimates,5yearly,1995,365.289500155943
706,estimates,5yearly,2000,351.769149999402
706,estimates,5yearly,2005,334.962306750147
706,estimates,5yearly,2010,321.414701024663
706,medium_variant,5yearly,2015,300.082283537711
706,medium_variant,5yearly,2020,278.989704521034
706,medium_variant,5yearly,2025,259.628171703026
706,medium_variant,5yearly,2030,242.366212551841
706,medium_variant,5yearly,2035,226.917209429838
706,medium_variant,5yearly,2040,213.055967830811
706,medium_variant,5yearly,2045,200.68872136245
706,medium_variant,5yearly,2050,190.168339823514
706,medium_variant,5yearly,2055,180.353730726582
706,medium_variant,5yearly,2060,170.819059502607
706,medium_variant,5yearly,2065,161.803143581244
706,medium_variant,5yearly,2070,152.735660644382
706,medium_variant,5yearly,2075,144.539022104334
706,medium_variant,5yearly,2080,136.506643238786
706,medium_variant,5yearly,2085,128.503619417067
706,medium_variant,5yearly,2090,120.846330258146
706,medium_variant,5yearly,2095,112.883676965867
706,estimates,5yearly,Regi,Somalia
706,medium_variant,5yearly,Regi,Somalia
