country,variant,freq,year,mortality15to60per1000aliveat15
840,estimates,5yearly,1950,198.299215624369
840,estimates,5yearly,1955,184.513407271576
840,estimates,5yearly,1960,180.478816542919
840,estimates,5yearly,1965,183.837471475173
840,estimates,5yearly,1970,175.644457347692
840,estimates,5yearly,1975,154.346571512085
840,estimates,5yearly,1980,140.699895810306
840,estimates,5yearly,1985,134.986247455419
840,estimates,5yearly,1990,130.036131963075
840,estimates,5yearly,1995,117.983780972198
840,estimates,5yearly,2000,113.281974733909
840,estimates,5yearly,2005,108.914185428858
840,estimates,5yearly,2010,105.306050194824
840,medium_variant,5yearly,2015,99.5095388826663
840,medium_variant,5yearly,2020,93.5486919011256
840,medium_variant,5yearly,2025,87.5894162639116
840,medium_variant,5yearly,2030,81.7174369664517
840,medium_variant,5yearly,2035,75.9099141489776
840,medium_variant,5yearly,2040,70.3464804868411
840,medium_variant,5yearly,2045,65.1173958860924
840,medium_variant,5yearly,2050,60.4987824262443
840,medium_variant,5yearly,2055,56.293937547803
840,medium_variant,5yearly,2060,52.5295283298696
840,medium_variant,5yearly,2065,48.8563910857427
840,medium_variant,5yearly,2070,45.4827513423437
840,medium_variant,5yearly,2075,42.133787823691
840,medium_variant,5yearly,2080,38.925214143134
840,medium_variant,5yearly,2085,35.8691450469166
840,medium_variant,5yearly,2090,32.8177613655259
840,medium_variant,5yearly,2095,30.001717034291
