country,variant,freq,year,mortality15to60per1000aliveat15
152,estimates,5yearly,1950,309.698667140301
152,estimates,5yearly,1955,291.069225267256
152,estimates,5yearly,1960,275.493958327022
152,estimates,5yearly,1965,260.916534389612
152,estimates,5yearly,1970,234.336176330177
152,estimates,5yearly,1975,203.793367329605
152,estimates,5yearly,1980,175.546254577982
152,estimates,5yearly,1985,149.294116181554
152,estimates,5yearly,1990,127.763406955845
152,estimates,5yearly,1995,114.930181976636
152,estimates,5yearly,2000,105.01150146871
152,estimates,5yearly,2005,99.0825984701098
152,estimates,5yearly,2010,93.7699992445718
152,medium_variant,5yearly,2015,85.9431065275239
152,medium_variant,5yearly,2020,77.7590979287081
152,medium_variant,5yearly,2025,70.0898437680147
152,medium_variant,5yearly,2030,63.2371569626073
152,medium_variant,5yearly,2035,57.148398540916
152,medium_variant,5yearly,2040,51.9639827143138
152,medium_variant,5yearly,2045,47.5995570774788
152,medium_variant,5yearly,2050,43.6652192460809
152,medium_variant,5yearly,2055,40.087453293102
152,medium_variant,5yearly,2060,36.8047300430738
152,medium_variant,5yearly,2065,33.7915719687537
152,medium_variant,5yearly,2070,30.9410916442788
152,medium_variant,5yearly,2075,28.2757562353115
152,medium_variant,5yearly,2080,25.816394272407
152,medium_variant,5yearly,2085,23.4598401148065
152,medium_variant,5yearly,2090,21.2613305889341
152,medium_variant,5yearly,2095,19.2456376838834
