country,variant,freq,year,mortality15to60per1000aliveat15
776,estimates,5yearly,1950,336.887822213651
776,estimates,5yearly,1955,308.902619180447
776,estimates,5yearly,1960,280.906528931537
776,estimates,5yearly,1965,254.727062907902
776,estimates,5yearly,1970,230.516888402297
776,estimates,5yearly,1975,212.432320164371
776,estimates,5yearly,1980,193.991891633977
776,estimates,5yearly,1985,178.014642069853
776,estimates,5yearly,1990,170.150173572696
776,estimates,5yearly,1995,162.278946057156
776,estimates,5yearly,2000,154.021077905615
776,estimates,5yearly,2005,146.219520159217
776,estimates,5yearly,2010,138.538574659058
776,medium_variant,5yearly,2015,130.291655365851
776,medium_variant,5yearly,2020,122.199751156684
776,medium_variant,5yearly,2025,114.34245141535
776,medium_variant,5yearly,2030,106.862275233553
776,medium_variant,5yearly,2035,100.058864556007
776,medium_variant,5yearly,2040,93.7448638991716
776,medium_variant,5yearly,2045,87.4716344358321
776,medium_variant,5yearly,2050,81.2413734215638
776,medium_variant,5yearly,2055,75.0399153068963
776,medium_variant,5yearly,2060,68.9838114155084
776,medium_variant,5yearly,2065,63.3315943017568
776,medium_variant,5yearly,2070,58.1629901116626
776,medium_variant,5yearly,2075,53.3761875665484
776,medium_variant,5yearly,2080,48.9960019268081
776,medium_variant,5yearly,2085,45.1182389370031
776,medium_variant,5yearly,2090,41.5584326549985
776,medium_variant,5yearly,2095,38.5159745016438
