country,variant,freq,year,mortality15to60per1000aliveat15
188,estimates,5yearly,1950,271.873258699954
188,estimates,5yearly,1955,242.210305970124
188,estimates,5yearly,1960,198.22847656167
188,estimates,5yearly,1965,173.851851403465
188,estimates,5yearly,1970,157.72116424512
188,estimates,5yearly,1975,146.269559017132
188,estimates,5yearly,1980,122.561464998163
188,estimates,5yearly,1985,110.867902232134
188,estimates,5yearly,1990,106.209557172008
188,estimates,5yearly,1995,101.630361393582
188,estimates,5yearly,2000,97.9242722517056
188,estimates,5yearly,2005,94.965594147919
188,estimates,5yearly,2010,90.6647624890252
188,medium_variant,5yearly,2015,82.7567445487702
188,medium_variant,5yearly,2020,75.0975294363364
188,medium_variant,5yearly,2025,68.1049708944199
188,medium_variant,5yearly,2030,61.6607453400098
188,medium_variant,5yearly,2035,55.8615543938356
188,medium_variant,5yearly,2040,50.9502906862435
188,medium_variant,5yearly,2045,46.7942907836375
188,medium_variant,5yearly,2050,42.9895812332757
188,medium_variant,5yearly,2055,39.5009854550495
188,medium_variant,5yearly,2060,36.3521122119934
188,medium_variant,5yearly,2065,33.3723047676383
188,medium_variant,5yearly,2070,30.5700625675954
188,medium_variant,5yearly,2075,27.9798665813563
188,medium_variant,5yearly,2080,25.5275191442319
188,medium_variant,5yearly,2085,23.2335639167838
188,medium_variant,5yearly,2090,21.0838222222793
188,medium_variant,5yearly,2095,19.0809617784258
188,estimates,5yearly,Regi,Costa Rica
188,medium_variant,5yearly,Regi,Costa Rica
