country,variant,freq,year,mortality15to60per1000aliveat15
68,estimates,5yearly,1950,416.798398830553
68,estimates,5yearly,1955,405.529515620893
68,estimates,5yearly,1960,394.607864175662
68,estimates,5yearly,1965,384.225472065482
68,estimates,5yearly,1970,373.648108550344
68,estimates,5yearly,1975,354.830067780637
68,estimates,5yearly,1980,328.676237670526
68,estimates,5yearly,1985,302.751211700491
68,estimates,5yearly,1990,277.605688035751
68,estimates,5yearly,1995,253.802216374341
68,estimates,5yearly,2000,231.960767346931
68,estimates,5yearly,2005,212.711242683091
68,estimates,5yearly,2010,193.173469664116
68,medium_variant,5yearly,2015,179.480331007957
68,medium_variant,5yearly,2020,166.825466793585
68,medium_variant,5yearly,2025,156.545372264017
68,medium_variant,5yearly,2030,146.737936306653
68,medium_variant,5yearly,2035,137.408511714528
68,medium_variant,5yearly,2040,128.469371347946
68,medium_variant,5yearly,2045,119.71135542866
68,medium_variant,5yearly,2050,110.646468444268
68,medium_variant,5yearly,2055,101.961280061014
68,medium_variant,5yearly,2060,93.6430675029949
68,medium_variant,5yearly,2065,85.717642748634
68,medium_variant,5yearly,2070,78.0578509221779
68,medium_variant,5yearly,2075,70.9617553615552
68,medium_variant,5yearly,2080,64.4565189907896
68,medium_variant,5yearly,2085,58.4652653497584
68,medium_variant,5yearly,2090,53.2023760957216
68,medium_variant,5yearly,2095,48.421742713983
