country,variant,freq,year,mortality15to60per1000aliveat15
96,estimates,5yearly,1950,279.761681848858
96,estimates,5yearly,1955,253.906573406342
96,estimates,5yearly,1960,231.653975231786
96,estimates,5yearly,1965,209.722764142598
96,estimates,5yearly,1970,189.662968359108
96,estimates,5yearly,1975,172.115161734547
96,estimates,5yearly,1980,156.092294623269
96,estimates,5yearly,1985,140.427208170462
96,estimates,5yearly,1990,127.082033866745
96,estimates,5yearly,1995,114.5415824542
96,estimates,5yearly,2000,102.699720545605
96,estimates,5yearly,2005,92.590234386243
96,estimates,5yearly,2010,92.622227128921
96,medium_variant,5yearly,2015,86.13549169582
96,medium_variant,5yearly,2020,79.994612889961
96,medium_variant,5yearly,2025,74.4834466339812
96,medium_variant,5yearly,2030,69.2895131456879
96,medium_variant,5yearly,2035,64.2861345262
96,medium_variant,5yearly,2040,59.4141250939469
96,medium_variant,5yearly,2045,54.9137761512709
96,medium_variant,5yearly,2050,50.636411548875
96,medium_variant,5yearly,2055,46.7003788997005
96,medium_variant,5yearly,2060,43.1412506226307
96,medium_variant,5yearly,2065,40.0562840666323
96,medium_variant,5yearly,2070,37.3211918127468
96,medium_variant,5yearly,2075,34.9554786129418
96,medium_variant,5yearly,2080,32.778773278207
96,medium_variant,5yearly,2085,30.7273047254802
96,medium_variant,5yearly,2090,28.7641979250142
96,medium_variant,5yearly,2095,26.8544144693609
96,estimates,5yearly,Regi,Brunei Darussalam
96,medium_variant,5yearly,Regi,Brunei Darussalam
