country,variant,freq,year,mortality15to60per1000aliveat15
76,estimates,5yearly,1950,350.937911506634
76,estimates,5yearly,1955,324.746708136109
76,estimates,5yearly,1960,291.25675458498
76,estimates,5yearly,1965,260.032546785046
76,estimates,5yearly,1970,238.824857356575
76,estimates,5yearly,1975,239.655611334349
76,estimates,5yearly,1980,238.279198686771
76,estimates,5yearly,1985,232.972719657856
76,estimates,5yearly,1990,220.644709234068
76,estimates,5yearly,1995,200.410921389956
76,estimates,5yearly,2000,178.306186163768
76,estimates,5yearly,2005,162.27295457269
76,estimates,5yearly,2010,150.43100042095
76,medium_variant,5yearly,2015,140.648016798104
76,medium_variant,5yearly,2020,129.543409738591
76,medium_variant,5yearly,2025,119.025850426329
76,medium_variant,5yearly,2030,108.291395138836
76,medium_variant,5yearly,2035,98.074942023738
76,medium_variant,5yearly,2040,88.5172151382774
76,medium_variant,5yearly,2045,79.4594138063405
76,medium_variant,5yearly,2050,71.6443868066371
76,medium_variant,5yearly,2055,64.9990282591349
76,medium_variant,5yearly,2060,59.1930431400892
76,medium_variant,5yearly,2065,53.9856789547916
76,medium_variant,5yearly,2070,49.2447392185775
76,medium_variant,5yearly,2075,44.7795314569162
76,medium_variant,5yearly,2080,40.7532511883713
76,medium_variant,5yearly,2085,37.0816388996276
76,medium_variant,5yearly,2090,33.6453783453613
76,medium_variant,5yearly,2095,30.4312307501328
76,estimates,5yearly,Regi,Brazil
76,medium_variant,5yearly,Regi,Brazil
