country,variant,freq,year,mortality15to60per1000aliveat15
308,estimates,5yearly,1950,251.613425844373
308,estimates,5yearly,1955,241.107266882675
308,estimates,5yearly,1960,231.668094168266
308,estimates,5yearly,1965,223.265628059673
308,estimates,5yearly,1970,215.626834405017
308,estimates,5yearly,1975,208.835361988002
308,estimates,5yearly,1980,202.492038304478
308,estimates,5yearly,1985,197.377573612073
308,estimates,5yearly,1990,193.025641978222
308,estimates,5yearly,1995,187.471555378326
308,estimates,5yearly,2000,174.643540937341
308,estimates,5yearly,2005,162.136270839641
308,estimates,5yearly,2010,146.030481006182
308,medium_variant,5yearly,2015,139.796377457976
308,medium_variant,5yearly,2020,133.264053432536
308,medium_variant,5yearly,2025,126.479133586833
308,medium_variant,5yearly,2030,118.87771296723
308,medium_variant,5yearly,2035,111.374395720593
308,medium_variant,5yearly,2040,104.210091642708
308,medium_variant,5yearly,2045,96.8926231425774
308,medium_variant,5yearly,2050,90.0218779750891
308,medium_variant,5yearly,2055,83.226505115339
308,medium_variant,5yearly,2060,76.3745443067742
308,medium_variant,5yearly,2065,69.914116420455
308,medium_variant,5yearly,2070,63.7644054255183
308,medium_variant,5yearly,2075,58.1323658718264
308,medium_variant,5yearly,2080,52.8544088260419
308,medium_variant,5yearly,2085,47.9146706623062
308,medium_variant,5yearly,2090,43.6652419813338
308,medium_variant,5yearly,2095,39.8284638161621
