country,variant,freq,year,mortality15to60per1000aliveat15
752,estimates,5yearly,1950,133.394461030229
752,estimates,5yearly,1955,120.630248882774
752,estimates,5yearly,1960,114.673770544349
752,estimates,5yearly,1965,113.944709082743
752,estimates,5yearly,1970,113.686955022413
752,estimates,5yearly,1975,112.816822112541
752,estimates,5yearly,1980,102.185601266321
752,estimates,5yearly,1985,95.0792697277822
752,estimates,5yearly,1990,85.5320293220985
752,estimates,5yearly,1995,74.9360546843836
752,estimates,5yearly,2000,68.8363854747705
752,estimates,5yearly,2005,62.2683571066837
752,estimates,5yearly,2010,56.0919935882167
752,medium_variant,5yearly,2015,51.9352008642581
752,medium_variant,5yearly,2020,46.9370968355122
752,medium_variant,5yearly,2025,42.4588157321024
752,medium_variant,5yearly,2030,38.8765217625168
752,medium_variant,5yearly,2035,35.6932870069938
752,medium_variant,5yearly,2040,32.8431136714964
752,medium_variant,5yearly,2045,30.0848726036618
752,medium_variant,5yearly,2050,27.623641885132
752,medium_variant,5yearly,2055,25.2621797130912
752,medium_variant,5yearly,2060,22.9858190199106
752,medium_variant,5yearly,2065,20.8740863681114
752,medium_variant,5yearly,2070,18.9146463149167
752,medium_variant,5yearly,2075,17.0488066421886
752,medium_variant,5yearly,2080,15.2113637250283
752,medium_variant,5yearly,2085,13.5798547635767
752,medium_variant,5yearly,2090,12.0091940297646
752,medium_variant,5yearly,2095,10.5759830564455
752,estimates,5yearly,Regi,Sweden
752,medium_variant,5yearly,Regi,Sweden
