country,variant,freq,year,mortality15to60per1000aliveat15
408,estimates,5yearly,1950,630.034419320067
408,estimates,5yearly,1955,414.876663234985
408,estimates,5yearly,1960,387.388472378908
408,estimates,5yearly,1965,316.06794308758
408,estimates,5yearly,1970,252.87519417423
408,estimates,5yearly,1975,206.50574988558
408,estimates,5yearly,1980,179.746603900867
408,estimates,5yearly,1985,161.465522047368
408,estimates,5yearly,1990,116.372327194586
408,estimates,5yearly,1995,202.363085227667
408,estimates,5yearly,2000,169.999503153113
408,estimates,5yearly,2005,163.778680001583
408,estimates,5yearly,2010,140.923449369882
408,medium_variant,5yearly,2015,130.889573720094
408,medium_variant,5yearly,2020,121.752441487754
408,medium_variant,5yearly,2025,113.810177937957
408,medium_variant,5yearly,2030,106.51712620996
408,medium_variant,5yearly,2035,99.6359851170308
408,medium_variant,5yearly,2040,93.00332795664
408,medium_variant,5yearly,2045,86.7965503469201
408,medium_variant,5yearly,2050,80.5728041934891
408,medium_variant,5yearly,2055,74.3867591965928
408,medium_variant,5yearly,2060,68.7516156909924
408,medium_variant,5yearly,2065,63.2819848952071
408,medium_variant,5yearly,2070,58.3048690529366
408,medium_variant,5yearly,2075,53.8488835967446
408,medium_variant,5yearly,2080,49.7750457463166
408,medium_variant,5yearly,2085,46.2120375006292
408,medium_variant,5yearly,2090,43.0640074293178
408,medium_variant,5yearly,2095,40.2503725184586
