country,variant,freq,year,mortality15to60per1000aliveat15
748,estimates,5yearly,1950,469.491785209674
748,estimates,5yearly,1955,445.174293636795
748,estimates,5yearly,1960,426.509846262433
748,estimates,5yearly,1965,407.593219931336
748,estimates,5yearly,1970,376.806236047952
748,estimates,5yearly,1975,345.136252100073
748,estimates,5yearly,1980,306.832489103333
748,estimates,5yearly,1985,268.715466385373
748,estimates,5yearly,1990,289.719531158072
748,estimates,5yearly,1995,459.610362073704
748,estimates,5yearly,2000,622.21912573135
748,estimates,5yearly,2005,575.197818985686
748,estimates,5yearly,2010,454.091295818926
748,medium_variant,5yearly,2015,411.613565335218
748,medium_variant,5yearly,2020,401.039397674875
748,medium_variant,5yearly,2025,373.724944462551
748,medium_variant,5yearly,2030,336.512832336885
748,medium_variant,5yearly,2035,295.442961772273
748,medium_variant,5yearly,2040,258.233927643908
748,medium_variant,5yearly,2045,228.020036058769
748,medium_variant,5yearly,2050,204.275893886967
748,medium_variant,5yearly,2055,185.655652369074
748,medium_variant,5yearly,2060,168.646168545045
748,medium_variant,5yearly,2065,152.726402851317
748,medium_variant,5yearly,2070,138.687844871972
748,medium_variant,5yearly,2075,127.398806918955
748,medium_variant,5yearly,2080,117.145452726248
748,medium_variant,5yearly,2085,107.603489204129
748,medium_variant,5yearly,2090,98.5926694339681
748,medium_variant,5yearly,2095,90.147393246166
