country,variant,freq,year,mortality15to60per1000aliveat15
340,estimates,5yearly,1950,436.998238911811
340,estimates,5yearly,1955,405.051172294407
340,estimates,5yearly,1960,366.947860456182
340,estimates,5yearly,1965,337.363482359753
340,estimates,5yearly,1970,308.960878381306
340,estimates,5yearly,1975,282.113468687096
340,estimates,5yearly,1980,250.038920452508
340,estimates,5yearly,1985,217.287941478795
340,estimates,5yearly,1990,198.236326404119
340,estimates,5yearly,1995,177.842118621057
340,estimates,5yearly,2000,167.215927967923
340,estimates,5yearly,2005,158.476574422801
340,estimates,5yearly,2010,150.187766377625
340,medium_variant,5yearly,2015,143.511772410628
340,medium_variant,5yearly,2020,136.002599694013
340,medium_variant,5yearly,2025,128.634204678379
340,medium_variant,5yearly,2030,121.290895224141
340,medium_variant,5yearly,2035,113.95794479645
340,medium_variant,5yearly,2040,106.060085511814
340,medium_variant,5yearly,2045,98.2491145003466
340,medium_variant,5yearly,2050,90.7350683828138
340,medium_variant,5yearly,2055,83.4092321749875
340,medium_variant,5yearly,2060,76.2581339314898
340,medium_variant,5yearly,2065,69.6047044590872
340,medium_variant,5yearly,2070,63.440177238786
340,medium_variant,5yearly,2075,57.6697120818344
340,medium_variant,5yearly,2080,52.5131556942555
340,medium_variant,5yearly,2085,47.8809924786187
340,medium_variant,5yearly,2090,43.7368379728554
340,medium_variant,5yearly,2095,39.8968174215145
340,estimates,5yearly,Regi,Honduras
340,medium_variant,5yearly,Regi,Honduras
