country,variant,freq,year,mortality15to60per1000aliveat15
504,estimates,5yearly,1950,345.517686352805
504,estimates,5yearly,1955,333.584529000071
504,estimates,5yearly,1960,318.530885976886
504,estimates,5yearly,1965,303.274921486313
504,estimates,5yearly,1970,289.818821241422
504,estimates,5yearly,1975,272.975551891399
504,estimates,5yearly,1980,239.498773115943
504,estimates,5yearly,1985,207.693266344613
504,estimates,5yearly,1990,183.629434944698
504,estimates,5yearly,1995,170.34115787866
504,estimates,5yearly,2000,140.239127390644
504,estimates,5yearly,2005,95.463021002844
504,estimates,5yearly,2010,74.5690961799961
504,medium_variant,5yearly,2015,68.3582298870918
504,medium_variant,5yearly,2020,62.8784946912518
504,medium_variant,5yearly,2025,57.5049680181018
504,medium_variant,5yearly,2030,52.3836553398501
504,medium_variant,5yearly,2035,47.7535035989221
504,medium_variant,5yearly,2040,43.6714698822435
504,medium_variant,5yearly,2045,39.8118105811509
504,medium_variant,5yearly,2050,36.1901952280633
504,medium_variant,5yearly,2055,33.0291952335409
504,medium_variant,5yearly,2060,30.3494919373992
504,medium_variant,5yearly,2065,27.9689232217747
504,medium_variant,5yearly,2070,25.917982548933
504,medium_variant,5yearly,2075,24.0091293303221
504,medium_variant,5yearly,2080,22.1710370726708
504,medium_variant,5yearly,2085,20.5020285675502
504,medium_variant,5yearly,2090,18.9074471071152
504,medium_variant,5yearly,2095,17.57313095077
504,estimates,5yearly,Regi,Morocco
504,medium_variant,5yearly,Regi,Morocco
