country,variant,freq,year,mortality15to60per1000aliveat15
740,estimates,5yearly,1950,321.821585750839
740,estimates,5yearly,1955,288.516961521415
740,estimates,5yearly,1960,271.351248313103
740,estimates,5yearly,1965,249.46519401807
740,estimates,5yearly,1970,230.258549138224
740,estimates,5yearly,1975,217.270052784893
740,estimates,5yearly,1980,206.150242319449
740,estimates,5yearly,1985,201.999020293339
740,estimates,5yearly,1990,202.552414092166
740,estimates,5yearly,1995,208.964622542614
740,estimates,5yearly,2000,213.618183859169
740,estimates,5yearly,2005,188.959155332696
740,estimates,5yearly,2010,175.825189983991
740,medium_variant,5yearly,2015,168.820939635597
740,medium_variant,5yearly,2020,161.621764434307
740,medium_variant,5yearly,2025,154.178688138735
740,medium_variant,5yearly,2030,146.958168156526
740,medium_variant,5yearly,2035,139.798929178434
740,medium_variant,5yearly,2040,132.640942142887
740,medium_variant,5yearly,2045,125.590821614541
740,medium_variant,5yearly,2050,118.183222210451
740,medium_variant,5yearly,2055,110.984605314655
740,medium_variant,5yearly,2060,103.758435553704
740,medium_variant,5yearly,2065,96.0919467189005
740,medium_variant,5yearly,2070,88.8001606009043
740,medium_variant,5yearly,2075,81.5096346920799
740,medium_variant,5yearly,2080,74.6983068485719
740,medium_variant,5yearly,2085,68.2150908471323
740,medium_variant,5yearly,2090,61.9595271112079
740,medium_variant,5yearly,2095,56.3540456716324
