region,year,variant,gender,age1yearinterval,population
931,1950,estimates,female,0,2002.21
931,1950,estimates,male,0,2056.201
931,1950,estimates,female,1,1871.914
931,1950,estimates,male,1,1918.399
931,1950,estimates,female,2,1759.821
931,1950,estimates,male,2,1799.945
931,1950,estimates,female,3,1664.25
931,1950,estimates,male,3,1699.058
931,1950,estimates,female,4,1583.521
931,1950,estimates,male,4,1613.948
931,1950,estimates,female,5,1515.945
931,1950,estimates,male,5,1542.837
931,1950,estimates,female,6,1459.844
931,1950,estimates,male,6,1483.94
931,1950,estimates,female,7,1413.536
931,1950,estimates,male,7,1435.47
931,1950,estimates,female,8,1375.334
931,1950,estimates,male,8,1395.654
931,1950,estimates,female,9,1343.558
931,1950,estimates,male,9,1362.699
931,1950,estimates,female,10,1318.831
931,1950,estimates,male,10,1337.24
931,1950,estimates,female,11,1301.79
931,1950,estimates,male,11,1319.908
931,1950,estimates,female,12,1279.194
931,1950,estimates,male,12,1296.849
931,1950,estimates,female,13,1244.734
931,1950,estimates,male,13,1261.458
931,1950,estimates,female,14,1203.667
931,1950,estimates,male,14,1219.189
931,1950,estimates,female,15,1166.471
931,1950,estimates,male,15,1181.04
931,1950,estimates,female,16,1129.767
931,1950,estimates,male,16,1143.52
931,1950,estimates,female,17,1100.366
931,1950,estimates,male,17,1113.361
931,1950,estimates,female,18,1082.292
931,1950,estimates,male,18,1094.59
931,1950,estimates,female,19,1071.076
931,1950,estimates,male,19,1082.732
931,1950,estimates,female,20,1058.929
931,1950,estimates,male,20,1069.95
931,1950,estimates,female,21,1048.251
931,1950,estimates,male,21,1058.61
931,1950,estimates,female,22,1030.809
931,1950,estimates,male,22,1040.661
931,1950,estimates,female,23,1001.99
931,1950,estimates,male,23,1011.564
931,1950,estimates,female,24,966.042
931,1950,estimates,male,24,975.456
931,1950,estimates,female,25,932.063
931,1950,estimates,male,25,941.311
931,1950,estimates,female,26,898.53
931,1950,estimates,male,26,907.699
931,1950,estimates,female,27,866.654
931,1950,estimates,male,27,875.36
931,1950,estimates,female,28,838.048
931,1950,estimates,male,28,845.68
931,1950,estimates,female,29,812.047
931,1950,estimates,male,29,818.238
931,1950,estimates,female,30,785.756
931,1950,estimates,male,30,790.612
931,1950,estimates,female,31,759.027
931,1950,estimates,male,31,762.558
931,1950,estimates,female,32,736.827
931,1950,estimates,male,32,739.299
931,1950,estimates,female,33,721.108
931,1950,estimates,male,33,722.956
931,1950,estimates,female,34,709.555
931,1950,estimates,male,34,711.093
931,1950,estimates,female,35,698.016
931,1950,estimates,male,35,699.222
931,1950,estimates,female,36,687.464
931,1950,estimates,male,36,688.309
931,1950,estimates,female,37,674.519
931,1950,estimates,male,37,675.311
931,1950,estimates,female,38,657.121
931,1950,estimates,male,38,658.278
931,1950,estimates,female,39,636.835
931,1950,estimates,male,39,638.602
931,1950,estimates,female,40,617.611
931,1950,estimates,male,40,619.885
931,1950,estimates,female,41,599.04
931,1950,estimates,male,41,601.696
931,1950,estimates,female,42,579.503
931,1950,estimates,male,42,582.524
931,1950,estimates,female,43,558.709
931,1950,estimates,male,43,562.071
931,1950,estimates,female,44,537.383
931,1950,estimates,male,44,540.936
931,1950,estimates,female,45,516.086
931,1950,estimates,male,45,519.772
931,1950,estimates,female,46,494.163
931,1950,estimates,male,46,498.161
931,1950,estimates,female,47,475.589
931,1950,estimates,male,47,478.588
931,1950,estimates,female,48,462.233
931,1950,estimates,male,48,462.278
931,1950,estimates,female,49,452.091
931,1950,estimates,male,49,448.006
931,1950,estimates,female,50,441.62
931,1950,estimates,male,50,433.512
931,1950,estimates,female,51,431.904
931,1950,estimates,male,51,419.458
931,1950,estimates,female,52,419.436
931,1950,estimates,male,52,403.978
931,1950,estimates,female,53,402.23
931,1950,estimates,male,53,385.99
931,1950,estimates,female,54,382.13
931,1950,estimates,male,54,366.507
931,1950,estimates,female,55,362.834
931,1950,estimates,male,55,347.607
931,1950,estimates,female,56,343.439
931,1950,estimates,male,56,328.843
931,1950,estimates,female,57,325.731
931,1950,estimates,male,57,310.974
931,1950,estimates,female,58,310.912
931,1950,estimates,male,58,294.563
931,1950,estimates,female,59,297.96
931,1950,estimates,male,59,279.193
931,1950,estimates,female,60,284.725
931,1950,estimates,male,60,263.874
931,1950,estimates,female,61,271.74
931,1950,estimates,male,61,248.82
931,1950,estimates,female,62,258.222
931,1950,estimates,male,62,234.027
931,1950,estimates,female,63,243.587
931,1950,estimates,male,63,219.393
931,1950,estimates,female,64,228.373
931,1950,estimates,male,64,205.006
931,1950,estimates,female,65,213.678
931,1950,estimates,male,65,191.074
931,1950,estimates,female,66,199.274
931,1950,estimates,male,66,177.591
931,1950,estimates,female,67,185.477
931,1950,estimates,male,67,164.442
931,1950,estimates,female,68,172.546
931,1950,estimates,male,68,151.603
931,1950,estimates,female,69,160.308
931,1950,estimates,male,69,139.135
931,1950,estimates,female,70,148.252
931,1950,estimates,male,70,127.079
931,1950,estimates,female,71,136.403
931,1950,estimates,male,71,115.362
931,1950,estimates,female,72,125.16
931,1950,estimates,male,72,104.411
931,1950,estimates,female,73,114.65
931,1950,estimates,male,73,94.429
931,1950,estimates,female,74,104.685
931,1950,estimates,male,74,85.189
931,1950,estimates,female,75,95.192
931,1950,estimates,male,75,76.438
931,1950,estimates,female,76,86.479
931,1950,estimates,male,76,68.432
931,1950,estimates,female,77,76.998
931,1950,estimates,male,77,60.089
931,1950,estimates,female,78,66.071
931,1950,estimates,male,78,50.908
931,1950,estimates,female,79,54.557
931,1950,estimates,male,79,41.507
931,1950,estimates,female,80plus,264.232
931,1950,estimates,male,80plus,183.723
931,1951,estimates,female,0,2059.399
931,1951,estimates,male,0,2114.481
931,1951,estimates,female,1,1971.441
931,1951,estimates,male,1,2021.405
931,1951,estimates,female,2,1851.298
931,1951,estimates,male,2,1894.602
931,1951,estimates,female,3,1746.745
931,1951,estimates,male,3,1784.409
931,1951,estimates,female,4,1656.454
931,1951,estimates,male,4,1689.409
931,1951,estimates,female,5,1579.098
931,1951,estimates,male,5,1608.177
931,1951,estimates,female,6,1513.08
931,1951,estimates,male,6,1539.028
931,1951,estimates,female,7,1456.802
931,1951,estimates,male,7,1480.285
931,1951,estimates,female,8,1410.303
931,1951,estimates,male,8,1431.835
931,1951,estimates,female,9,1372.807
931,1951,estimates,male,9,1392.78
931,1951,estimates,female,10,1342.171
931,1951,estimates,male,10,1360.916
931,1951,estimates,female,11,1317.654
931,1951,estimates,male,11,1335.571
931,1951,estimates,female,12,1300.177
931,1951,estimates,male,12,1317.651
931,1951,estimates,female,13,1277.23
931,1951,estimates,male,13,1294.12
931,1951,estimates,female,14,1242.733
931,1951,estimates,male,14,1258.649
931,1951,estimates,female,15,1201.807
931,1951,estimates,male,15,1216.527
931,1951,estimates,female,16,1164.562
931,1951,estimates,male,16,1178.302
931,1951,estimates,female,17,1127.698
931,1951,estimates,male,17,1140.592
931,1951,estimates,female,18,1098.135
931,1951,estimates,male,18,1110.225
931,1951,estimates,female,19,1079.911
931,1951,estimates,male,19,1091.248
931,1951,estimates,female,20,1068.558
931,1951,estimates,male,20,1079.197
931,1951,estimates,female,21,1056.258
931,1951,estimates,male,21,1066.21
931,1951,estimates,female,22,1045.416
931,1951,estimates,male,22,1054.647
931,1951,estimates,female,23,1027.846
931,1951,estimates,male,23,1036.558
931,1951,estimates,female,24,998.961
931,1951,estimates,male,24,1007.439
931,1951,estimates,female,25,962.985
931,1951,estimates,male,25,971.388
931,1951,estimates,female,26,928.976
931,1951,estimates,male,26,937.289
931,1951,estimates,female,27,895.406
931,1951,estimates,male,27,903.731
931,1951,estimates,female,28,863.513
931,1951,estimates,male,28,871.433
