region,year,variant,gender,age1yearinterval,population
923,1950,estimates,female,0,3180.302
923,1950,estimates,male,0,3297.397
923,1950,estimates,female,1,2530.208
923,1950,estimates,male,1,2612.048
923,1950,estimates,female,2,2053.349
923,1950,estimates,male,2,2107.835
923,1950,estimates,female,3,1729.93
923,1950,estimates,male,3,1764.036
923,1950,estimates,female,4,1540.152
923,1950,estimates,male,4,1559.925
923,1950,estimates,female,5,1464.218
923,1950,estimates,male,5,1474.784
923,1950,estimates,female,6,1482.326
923,1950,estimates,male,6,1487.886
923,1950,estimates,female,7,1574.682
923,1950,estimates,male,7,1578.512
923,1950,estimates,female,8,1721.488
923,1950,estimates,male,8,1725.934
923,1950,estimates,female,9,1902.943
923,1950,estimates,male,9,1909.433
923,1950,estimates,female,10,2133.598
923,1950,estimates,male,10,2143.051
923,1950,estimates,female,11,2427.999
923,1950,estimates,male,11,2440.836
923,1950,estimates,female,12,2594.618
923,1950,estimates,male,12,2608.224
923,1950,estimates,female,13,2544.963
923,1950,estimates,male,13,2554.963
923,1950,estimates,female,14,2362.276
923,1950,estimates,male,14,2364.632
923,1950,estimates,female,15,2206.15
923,1950,estimates,male,15,2198.952
923,1950,estimates,female,16,2030.089
923,1950,estimates,male,16,2011.051
923,1950,estimates,female,17,1947.75
923,1950,estimates,male,17,1910.971
923,1950,estimates,female,18,2027.063
923,1950,estimates,male,18,1965.056
923,1950,estimates,female,19,2202.501
923,1950,estimates,male,19,2108.897
923,1950,estimates,female,20,2345.9
923,1950,estimates,male,20,2221.006
923,1950,estimates,female,21,2489.225
923,1950,estimates,male,21,2336.809
923,1950,estimates,female,22,2559.919
923,1950,estimates,male,22,2363.429
923,1950,estimates,female,23,2510.99
923,1950,estimates,male,23,2245.998
923,1950,estimates,female,24,2382.569
923,1950,estimates,male,24,2036.552
923,1950,estimates,female,25,2271.844
923,1950,estimates,male,25,1846.881
923,1950,estimates,female,26,2171.479
923,1950,estimates,male,26,1660.467
923,1950,estimates,female,27,2045.314
923,1950,estimates,male,27,1487.239
923,1950,estimates,female,28,1889.024
923,1950,estimates,male,28,1345.278
923,1950,estimates,female,29,1722.296
923,1950,estimates,male,29,1230.648
923,1950,estimates,female,30,1554.614
923,1950,estimates,male,30,1111.182
923,1950,estimates,female,31,1366.642
923,1950,estimates,male,31,981.161
923,1950,estimates,female,32,1286.743
923,1950,estimates,male,32,924.851
923,1950,estimates,female,33,1374.241
923,1950,estimates,male,33,977.114
923,1950,estimates,female,34,1565.362
923,1950,estimates,male,34,1097.83
923,1950,estimates,female,35,1742.581
923,1950,estimates,male,35,1214.219
923,1950,estimates,female,36,1936.075
923,1950,estimates,male,36,1343.504
923,1950,estimates,female,37,2055.451
923,1950,estimates,male,37,1428.82
923,1950,estimates,female,38,2045.982
923,1950,estimates,male,38,1435.345
923,1950,estimates,female,39,1953.42
923,1950,estimates,male,39,1389.99
923,1950,estimates,female,40,1877.447
923,1950,estimates,male,40,1355.733
923,1950,estimates,female,41,1797.173
923,1950,estimates,male,41,1321.464
923,1950,estimates,female,42,1729.847
923,1950,estimates,male,42,1281.925
923,1950,estimates,female,43,1693.751
923,1950,estimates,male,43,1241.273
923,1950,estimates,female,44,1675.37
923,1950,estimates,male,44,1198.813
923,1950,estimates,female,45,1644.525
923,1950,estimates,male,45,1150.145
923,1950,estimates,female,46,1609.182
923,1950,estimates,male,46,1096.704
923,1950,estimates,female,47,1562.875
923,1950,estimates,male,47,1044.606
923,1950,estimates,female,48,1499.995
923,1950,estimates,male,48,996.644
923,1950,estimates,female,49,1426.964
923,1950,estimates,male,49,951.732
923,1950,estimates,female,50,1355.879
923,1950,estimates,male,50,905.724
923,1950,estimates,female,51,1284.398
923,1950,estimates,male,51,859.141
923,1950,estimates,female,52,1219.428
