region,year,variant,gender,age1yearinterval,population
925,1950,estimates,female,0,1202.936
925,1950,estimates,male,0,1259.632
925,1950,estimates,female,1,1114.396
925,1950,estimates,male,1,1166.757
925,1950,estimates,female,2,1044.368
925,1950,estimates,male,2,1093.172
925,1950,estimates,female,3,991.11
925,1950,estimates,male,3,1037.006
925,1950,estimates,female,4,952.884
925,1950,estimates,male,4,996.392
925,1950,estimates,female,5,927.948
925,1950,estimates,male,5,969.452
925,1950,estimates,female,6,914.574
925,1950,estimates,male,6,954.319
925,1950,estimates,female,7,911.014
925,1950,estimates,male,7,949.122
925,1950,estimates,female,8,915.53
925,1950,estimates,male,8,951.987
925,1950,estimates,female,9,926.39
925,1950,estimates,male,9,961.043
925,1950,estimates,female,10,943.117
925,1950,estimates,male,10,976.109
925,1950,estimates,female,11,965.244
925,1950,estimates,male,11,996.995
925,1950,estimates,female,12,984.689
925,1950,estimates,male,12,1013.403
925,1950,estimates,female,13,997.179
925,1950,estimates,male,13,1020.097
925,1950,estimates,female,14,1004.778
925,1950,estimates,male,14,1020.258
925,1950,estimates,female,15,1014.142
925,1950,estimates,male,15,1022.089
925,1950,estimates,female,16,1024.312
925,1950,estimates,male,16,1023.69
925,1950,estimates,female,17,1029.644
925,1950,estimates,male,17,1023.35
925,1950,estimates,female,18,1028.101
925,1950,estimates,male,18,1020.945
925,1950,estimates,female,19,1021.557
925,1950,estimates,male,19,1016.192
925,1950,estimates,female,20,1012.738
925,1950,estimates,male,20,1008.612
925,1950,estimates,female,21,999.663
925,1950,estimates,male,21,997.912
925,1950,estimates,female,22,989.383
925,1950,estimates,male,22,984.424
925,1950,estimates,female,23,985.214
925,1950,estimates,male,23,968.142
925,1950,estimates,female,24,982.958
925,1950,estimates,male,24,948.534
925,1950,estimates,female,25,979.472
925,1950,estimates,male,25,928.916
925,1950,estimates,female,26,980.618
925,1950,estimates,male,26,913.228
925,1950,estimates,female,27,958.925
925,1950,estimates,male,27,880.452
925,1950,estimates,female,28,902.085
925,1950,estimates,male,28,821.947
925,1950,estimates,female,29,825.579
925,1950,estimates,male,29,749.868
925,1950,estimates,female,30,752.971
925,1950,estimates,male,30,681.091
925,1950,estimates,female,31,674.47
925,1950,estimates,male,31,607.545
925,1950,estimates,female,32,631.864
925,1950,estimates,male,32,567.693
925,1950,estimates,female,33,646.699
925,1950,estimates,male,33,580.902
925,1950,estimates,female,34,697.57
925,1950,estimates,male,34,627.725
925,1950,estimates,female,35,742.61
925,1950,estimates,male,35,669.916
925,1950,estimates,female,36,791.534
925,1950,estimates,male,36,715.765
925,1950,estimates,female,37,822.001
925,1950,estimates,male,37,746.788
925,1950,estimates,female,38,819.09
925,1950,estimates,male,38,750.123
925,1950,estimates,female,39,794.61
925,1950,estimates,male,39,735.251
925,1950,estimates,female,40,775.438
925,1950,estimates,male,40,724.851
925,1950,estimates,female,41,756.406
925,1950,estimates,male,41,714.804
925,1950,estimates,female,42,737.996
925,1950,estimates,male,42,702.172
925,1950,estimates,female,43,723.211
925,1950,estimates,male,43,687.896
925,1950,estimates,female,44,710.337
925,1950,estimates,male,44,671.923
925,1950,estimates,female,45,694.727
925,1950,estimates,male,45,653.564
925,1950,estimates,female,46,677.385
925,1950,estimates,male,46,633.303
925,1950,estimates,female,47,659.968
925,1950,estimates,male,47,611.975
925,1950,estimates,female,48,642.867
925,1950,estimates,male,48,590.035
925,1950,estimates,female,49,625.929
925,1950,estimates,male,49,567.659
925,1950,estimates,female,50,608.838
925,1950,estimates,male,50,544.811
925,1950,estimates,female,51,591.918
925,1950,estimates,male,51,521.79
925,1950,estimates,female,52,574.552
925,1950,estimates,male,52,499.17
925,1950,estimates,female,53,556.482
925,1950,estimates,male,53,477.337
925,1950,estimates,female,54,538.253
925,1950,estimates,male,54,456.444
925,1950,estimates,female,55,520.164
925,1950,estimates,male,55,435.776
925,1950,estimates,female,56,501.564
925,1950,estimates,male,56,414.91
925,1950,estimates,female,57,486.095
925,1950,estimates,male,57,397.745
925,1950,estimates,female,58,475.421
925,1950,estimates,male,58,385.971
925,1950,estimates,female,59,467.615
