region,year,variant,gender,age1yearinterval,population
912,1950,estimates,female,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,male,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,female,0,964.986
912,1950,estimates,male,0,1019.805
912,1950,estimates,female,1,872.057
912,1950,estimates,male,1,915.603
912,1950,estimates,female,2,793.764
912,1950,estimates,male,2,827.998
912,1950,estimates,female,3,728.832
912,1950,estimates,male,3,755.549
912,1950,estimates,female,4,675.984
912,1950,estimates,male,4,696.815
912,1950,estimates,female,5,633.943
912,1950,estimates,male,5,650.354
912,1950,estimates,female,6,601.434
912,1950,estimates,male,6,614.722
912,1950,estimates,female,7,577.18
912,1950,estimates,male,7,588.48
912,1950,estimates,female,8,559.903
912,1950,estimates,male,8,570.185
912,1950,estimates,female,9,548.33
912,1950,estimates,male,9,558.398
912,1950,estimates,female,10,542.205
912,1950,estimates,male,10,552.739
912,1950,estimates,female,11,541.283
912,1950,estimates,male,11,552.834
912,1950,estimates,female,12,539.152
912,1950,estimates,male,12,551.912
912,1950,estimates,female,13,532.485
912,1950,estimates,male,13,546.403
912,1950,estimates,female,14,523.085
912,1950,estimates,male,14,538.06
912,1950,estimates,female,15,516.006
912,1950,estimates,male,15,532.262
912,1950,estimates,female,16,510.137
912,1950,estimates,male,16,527.999
912,1950,estimates,female,17,503.351
912,1950,estimates,male,17,521.684
912,1950,estimates,female,18,495.05
912,1950,estimates,male,18,512.085
912,1950,estimates,female,19,485.505
912,1950,estimates,male,19,500.11
912,1950,estimates,female,20,475.896
912,1950,estimates,male,20,488.222
912,1950,estimates,female,21,466.383
912,1950,estimates,male,21,476.309
912,1950,estimates,female,22,454.674
912,1950,estimates,male,22,462.668
912,1950,estimates,female,23,439.87
912,1950,estimates,male,23,446.824
912,1950,estimates,female,24,423.12
912,1950,estimates,male,24,429.621
912,1950,estimates,female,25,406.448
912,1950,estimates,male,25,412.347
912,1950,estimates,female,26,389.425
912,1950,estimates,male,26,394.698
912,1950,estimates,female,27,373.72
912,1950,estimates,male,27,378.512
912,1950,estimates,female,28,360.369
912,1950,estimates,male,28,364.818
912,1950,estimates,female,29,348.649
912,1950,estimates,male,29,352.861
912,1950,estimates,female,30,336.885
912,1950,estimates,male,30,340.911
912,1950,estimates,female,31,325.509
912,1950,estimates,male,31,329.368
912,1950,estimates,female,32,314.356
912,1950,estimates,male,32,318.109
912,1950,estimates,female,33,303.215
912,1950,estimates,male,33,306.915
912,1950,estimates,female,34,292.358
912,1950,estimates,male,34,296.012
912,1950,estimates,female,35,282.031
912,1950,estimates,male,35,285.659
912,1950,estimates,female,36,271.898
912,1950,estimates,male,36,275.582
912,1950,estimates,female,37,263.535
912,1950,estimates,male,37,266.921
912,1950,estimates,female,38,257.657
912,1950,estimates,male,38,260.205
912,1950,estimates,female,39,253.386
912,1950,estimates,male,39,254.766
912,1950,estimates,female,40,249.249
912,1950,estimates,male,40,249.5
912,1950,estimates,female,41,245.698
912,1950,estimates,male,41,244.715
912,1950,estimates,female,42,240.965
912,1950,estimates,male,42,239.157
912,1950,estimates,female,43,234.071
912,1950,estimates,male,43,232.115
912,1950,estimates,female,44,225.882
912,1950,estimates,male,44,224.185
912,1950,estimates,female,45,218.066
912,1950,estimates,male,45,216.569
912,1950,estimates,female,46,210.083
912,1950,estimates,male,46,208.901
912,1950,estimates,female,47,203.189
912,1950,estimates,male,47,201.886
912,1950,estimates,female,48,198.111
912,1950,estimates,male,48,195.952
912,1950,estimates,female,49,194.077
912,1950,estimates,male,49,190.64
912,1950,estimates,female,50,189.78
912,1950,estimates,male,50,185.168
912,1950,estimates,female,51,185.703
912,1950,estimates,male,51,179.821
912,1950,estimates,female,52,180.167
912,1950,estimates,male,52,173.61
912,1950,estimates,female,53,172.277
912,1950,estimates,male,53,166.005
912,1950,estimates,female,54,162.943
912,1950,estimates,male,54,157.538
912,1950,estimates,female,55,153.9
912,1950,estimates,male,55,149.276
912,1950,estimates,female,56,144.713
912,1950,estimates,male,56,141.0
912,1950,estimates,female,57,136.524
912,1950,estimates,male,57,133.163
912,1950,estimates,female,58,130.055
912,1950,estimates,male,58,126.1
912,1950,estimates,female,59,124.701
912,1950,estimates,male,59,119.586
912,1950,estimates,female,60,119.168
912,1950,estimates,male,60,113.018
912,1950,estimates,female,61,113.744
912,1950,estimates,male,61,106.468
912,1950,estimates,female,62,108.116
912,1950,estimates,male,62,100.237
912,1950,estimates,female,63,102.003
912,1950,estimates,male,63,94.4
912,1950,estimates,female,64,95.637
912,1950,estimates,male,64,88.838
912,1950,estimates,female,65,89.481
912,1950,estimates,male,65,83.407
912,1950,estimates,female,66,83.401
912,1950,estimates,male,66,78.187
912,1950,estimates,female,67,77.639
912,1950,estimates,male,67,72.74
912,1950,estimates,female,68,72.348
912,1950,estimates,male,68,66.85
912,1950,estimates,female,69,67.368
912,1950,estimates,male,69,60.741
912,1950,estimates,female,70,62.477
912,1950,estimates,male,70,54.885
912,1950,estimates,female,71,57.849
912,1950,estimates,male,71,49.236
912,1950,estimates,female,72,52.788
912,1950,estimates,male,72,43.788
912,1950,estimates,female,73,46.975
912,1950,estimates,male,73,38.598
912,1950,estimates,female,74,40.8
912,1950,estimates,male,74,33.693
912,1950,estimates,female,75,34.943
912,1950,estimates,male,75,28.997
912,1950,estimates,female,76,29.221
912,1950,estimates,male,76,24.479
912,1950,estimates,female,77,24.309
912,1950,estimates,male,77,20.591
912,1950,estimates,female,78,20.597
912,1950,estimates,male,78,17.54
912,1950,estimates,female,79,17.76
912,1950,estimates,male,79,15.12
912,1950,estimates,female,80plus,81.483
912,1950,estimates,male,80plus,64.618
912,1951,estimates,female,"Region, subregion, country or area *",Northern Africa
912,1951,estimates,male,"Region, subregion, country or area *",Northern Africa
912,1951,estimates,female,0,977.615
912,1951,estimates,male,0,1025.146
912,1951,estimates,female,1,928.275
912,1951,estimates,male,1,981.575
912,1951,estimates,female,2,845.388
912,1951,estimates,male,2,888.878
912,1951,estimates,female,3,774.94
912,1951,estimates,male,3,809.987
912,1951,estimates,female,4,715.914
912,1951,estimates,male,4,743.815
912,1951,estimates,female,5,667.29
912,1951,estimates,male,5,689.286
912,1951,estimates,female,6,627.916
912,1951,estimates,male,6,645.068
912,1951,estimates,female,7,596.638
912,1951,estimates,male,7,609.836
912,1951,estimates,female,8,573.106
912,1951,estimates,male,8,583.738
912,1951,estimates,female,9,556.563
912,1951,estimates,male,9,566.185
912,1951,estimates,female,10,545.591
912,1951,estimates,male,10,555.358
912,1951,estimates,female,11,539.286
912,1951,estimates,male,11,549.666
912,1951,estimates,female,12,537.544
912,1951,estimates,male,12,549.002
912,1951,estimates,female,13,534.775
