region,year,variant,gender,age1yearinterval,population
1517,1950,estimates,female,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,male,"Region, subregion, country or area *",Middle-income countries
1517,1950,estimates,female,0,28443.936
1517,1950,estimates,male,0,29352.341
1517,1950,estimates,female,1,25792.997
1517,1950,estimates,male,1,26725.297
1517,1950,estimates,female,2,23636.999
1517,1950,estimates,male,2,24594.612
1517,1950,estimates,female,3,21926.371
1517,1950,estimates,male,3,22909.899
1517,1950,estimates,female,4,20611.545
1517,1950,estimates,male,4,21620.813
1517,1950,estimates,female,5,19642.964
1517,1950,estimates,male,5,20676.958
1517,1950,estimates,female,6,18971.046
1517,1950,estimates,male,6,20027.981
1517,1950,estimates,female,7,18546.225
1517,1950,estimates,male,7,19623.509
1517,1950,estimates,female,8,18318.949
1517,1950,estimates,male,8,19413.189
1517,1950,estimates,female,9,18239.64
1517,1950,estimates,male,9,19346.636
1517,1950,estimates,female,10,18320.466
1517,1950,estimates,male,10,19437.818
1517,1950,estimates,female,11,18573.596
1517,1950,estimates,male,11,19700.722
1517,1950,estimates,female,12,18640.792
1517,1950,estimates,male,12,19763.292
1517,1950,estimates,female,13,18349.028
1517,1950,estimates,male,13,19446.488
1517,1950,estimates,female,14,17833.948
1517,1950,estimates,male,14,18892.955
1517,1950,estimates,female,15,17396.84
1517,1950,estimates,male,15,18412.751
1517,1950,estimates,female,16,16968.632
1517,1950,estimates,male,16,17929.948
1517,1950,estimates,female,17,16597.341
1517,1950,estimates,male,17,17522.032
1517,1950,estimates,female,18,16334.164
1517,1950,estimates,male,18,17254.113
1517,1950,estimates,female,19,16132.717
1517,1950,estimates,male,19,17063.446
1517,1950,estimates,female,20,15904.037
1517,1950,estimates,male,20,16840.312
1517,1950,estimates,female,21,15676.234
1517,1950,estimates,male,21,16628.432
1517,1950,estimates,female,22,15381.655
1517,1950,estimates,male,22,16293.022
1517,1950,estimates,female,23,14981.009
1517,1950,estimates,male,23,15762.989
1517,1950,estimates,female,24,14514.839
1517,1950,estimates,male,24,15115.96
1517,1950,estimates,female,25,14067.433
1517,1950,estimates,male,25,14496.617
1517,1950,estimates,female,26,13627.259
1517,1950,estimates,male,26,13871.139
1517,1950,estimates,female,27,13207.836
1517,1950,estimates,male,27,13339.007
1517,1950,estimates,female,28,12826.127
1517,1950,estimates,male,28,12962.786
1517,1950,estimates,female,29,12478.237
1517,1950,estimates,male,29,12693.972
1517,1950,estimates,female,30,12129.818
1517,1950,estimates,male,30,12412.662
1517,1950,estimates,female,31,11771.615
1517,1950,estimates,male,31,12132.235
1517,1950,estimates,female,32,11501.697
1517,1950,estimates,male,32,11894.625
1517,1950,estimates,female,33,11360.299
1517,1950,estimates,male,33,11705.282
1517,1950,estimates,female,34,11298.173
1517,1950,estimates,male,34,11545.839
1517,1950,estimates,female,35,11231.52
1517,1950,estimates,male,35,11396.496
1517,1950,estimates,female,36,11183.907
1517,1950,estimates,male,36,11265.938
1517,1950,estimates,female,37,11064.189
