region,year,variant,gender,age1yearinterval,population
920,1950,estimates,female,0,2730.471
920,1950,estimates,male,0,2721.475
920,1950,estimates,female,1,2562.895
920,1950,estimates,male,1,2550.116
920,1950,estimates,female,2,2421.975
920,1950,estimates,male,2,2405.484
920,1950,estimates,female,3,2305.121
920,1950,estimates,male,3,2285.057
920,1950,estimates,female,4,2209.743
920,1950,estimates,male,4,2186.324
920,1950,estimates,female,5,2133.25
920,1950,estimates,male,5,2106.763
920,1950,estimates,female,6,2073.052
920,1950,estimates,male,6,2043.86
920,1950,estimates,female,7,2026.559
920,1950,estimates,male,7,1995.1
920,1950,estimates,female,8,1991.182
920,1950,estimates,male,8,1957.964
920,1950,estimates,female,9,1964.332
920,1950,estimates,male,9,1929.942
920,1950,estimates,female,10,1945.773
920,1950,estimates,male,10,1910.659
920,1950,estimates,female,11,1935.262
920,1950,estimates,male,11,1899.752
920,1950,estimates,female,12,1918.454
920,1950,estimates,male,12,1883.961
920,1950,estimates,female,13,1888.042
920,1950,estimates,male,13,1856.461
920,1950,estimates,female,14,1848.503
920,1950,estimates,male,14,1821.189
920,1950,estimates,female,15,1812.349
920,1950,estimates,male,15,1789.484
920,1950,estimates,female,16,1777.987
920,1950,estimates,male,16,1759.78
920,1950,estimates,female,17,1737.879
920,1950,estimates,male,17,1724.793
920,1950,estimates,female,18,1689.806
920,1950,estimates,male,18,1682.25
920,1950,estimates,female,19,1636.502
920,1950,estimates,male,19,1634.645
920,1950,estimates,female,20,1583.261
920,1950,estimates,male,20,1587.113
920,1950,estimates,female,21,1529.442
920,1950,estimates,male,21,1539.058
920,1950,estimates,female,22,1476.824
920,1950,estimates,male,22,1491.237
920,1950,estimates,female,23,1426.968
920,1950,estimates,male,23,1444.678
920,1950,estimates,female,24,1379.414
920,1950,estimates,male,24,1399.303
920,1950,estimates,female,25,1332.163
920,1950,estimates,male,25,1354.203
920,1950,estimates,female,26,1285.639
920,1950,estimates,male,26,1309.815
920,1950,estimates,female,27,1242.25
920,1950,estimates,male,27,1267.49
920,1950,estimates,female,28,1203.012
920,1950,estimates,male,28,1227.895
920,1950,estimates,female,29,1167.278
920,1950,estimates,male,29,1190.936
920,1950,estimates,female,30,1132.695
920,1950,estimates,male,30,1154.926
920,1950,estimates,female,31,1098.903
920,1950,estimates,male,31,1119.095
920,1950,estimates,female,32,1069.798
920,1950,estimates,male,32,1089.486
920,1950,estimates,female,33,1046.809
920,1950,estimates,male,33,1068.587
920,1950,estimates,female,34,1027.829
920,1950,estimates,male,34,1053.195
920,1950,estimates,female,35,1009.42
920,1950,estimates,male,35,1037.825
920,1950,estimates,female,36,992.397
920,1950,estimates,male,36,1023.801
920,1950,estimates,female,37,972.796
920,1950,estimates,male,37,1005.751
920,1950,estimates,female,38,948.34
920,1950,estimates,male,38,980.509
920,1950,estimates,female,39,920.722
920,1950,estimates,male,39,950.509
920,1950,estimates,female,40,893.991
920,1950,estimates,male,40,921.471
920,1950,estimates,female,41,867.425
920,1950,estimates,male,41,892.416
920,1950,estimates,female,42,840.48
