region,year,variant,gender,age1yearinterval,population
1503,1950,estimates,female,0,7690.568
1503,1950,estimates,male,0,8077.52
1503,1950,estimates,female,1,7255.453
1503,1950,estimates,male,1,7606.518
1503,1950,estimates,female,2,6884.876
1503,1950,estimates,male,2,7206.384
1503,1950,estimates,female,3,6573.539
1503,1950,estimates,male,3,6870.94
1503,1950,estimates,female,4,6316.135
1503,1950,estimates,male,4,6593.98
1503,1950,estimates,female,5,6107.356
1503,1950,estimates,male,5,6369.32
1503,1950,estimates,female,6,5941.906
1503,1950,estimates,male,6,6190.771
1503,1950,estimates,female,7,5814.471
1503,1950,estimates,male,7,6052.128
1503,1950,estimates,female,8,5719.746
1503,1950,estimates,male,8,5947.211
1503,1950,estimates,female,9,5652.425
1503,1950,estimates,male,9,5869.821
1503,1950,estimates,female,10,5612.612
1503,1950,estimates,male,10,5820.874
1503,1950,estimates,female,11,5600.402
1503,1950,estimates,male,11,5801.276
1503,1950,estimates,female,12,5583.472
1503,1950,estimates,male,12,5769.323
1503,1950,estimates,female,13,5545.696
1503,1950,estimates,male,13,5704.611
1503,1950,estimates,female,14,5497.982
1503,1950,estimates,male,14,5622.271
1503,1950,estimates,female,15,5465.784
1503,1950,estimates,male,15,5554.89
1503,1950,estimates,female,16,5442.09
1503,1950,estimates,male,16,5492.428
1503,1950,estimates,female,17,5430.053
1503,1950,estimates,male,17,5447.876
1503,1950,estimates,female,18,5433.139
1503,1950,estimates,male,18,5429.8
1503,1950,estimates,female,19,5446.382
1503,1950,estimates,male,19,5427.61
1503,1950,estimates,female,20,5453.195
1503,1950,estimates,male,20,5418.033
1503,1950,estimates,female,21,5447.122
1503,1950,estimates,male,21,5400.77
1503,1950,estimates,female,22,5461.061
1503,1950,estimates,male,22,5382.75
1503,1950,estimates,female,23,5506.543
1503,1950,estimates,male,23,5363.455
1503,1950,estimates,female,24,5562.31
1503,1950,estimates,male,24,5336.358
1503,1950,estimates,female,25,5616.121
1503,1950,estimates,male,25,5312.348
1503,1950,estimates,female,26,5695.112
1503,1950,estimates,male,26,5309.524
1503,1950,estimates,female,27,5654.088
1503,1950,estimates,male,27,5219.829
1503,1950,estimates,female,28,5427.451
1503,1950,estimates,male,28,4997.106
1503,1950,estimates,female,29,5093.228
1503,1950,estimates,male,29,4700.295
