country,year,variant,gender,freq,age1yearinterval,survivorage
258,1950,estimates,female,5yearly,"Region, subregion, country or area *",French Polynesia
258,1950,estimates,male,5yearly,"Region, subregion, country or area *",French Polynesia
258,1950,estimates,female,5yearly,0,100000
258,1950,estimates,male,5yearly,0,100000
258,1950,estimates,female,5yearly,1,87617.7
258,1950,estimates,male,5yearly,1,86487.919
258,1950,estimates,female,5yearly,5,86434.241
258,1950,estimates,male,5yearly,5,85229.924
258,1950,estimates,female,5yearly,10,85550.317
258,1950,estimates,male,5yearly,10,84226.897
258,1950,estimates,female,5yearly,15,84541.3
258,1950,estimates,male,5yearly,15,83098.57
258,1950,estimates,female,5yearly,20,82560.872
258,1950,estimates,male,5yearly,20,80811.111
258,1950,estimates,female,5yearly,25,79688.779
258,1950,estimates,male,5yearly,25,77596.539
258,1950,estimates,female,5yearly,30,76380.996
258,1950,estimates,male,5yearly,30,73903.089
258,1950,estimates,female,5yearly,35,72796.504
258,1950,estimates,male,5yearly,35,70020.699
258,1950,estimates,female,5yearly,40,68909.092
258,1950,estimates,male,5yearly,40,65870.887
258,1950,estimates,female,5yearly,45,64596.873
258,1950,estimates,male,5yearly,45,61344.653
258,1950,estimates,female,5yearly,50,59520.685
258,1950,estimates,male,5yearly,50,56118.192
258,1950,estimates,female,5yearly,55,53267.05
258,1950,estimates,male,5yearly,55,49811.921
258,1950,estimates,female,5yearly,60,45626.122
258,1950,estimates,male,5yearly,60,42264.987
258,1950,estimates,female,5yearly,65,36728.869
258,1950,estimates,male,5yearly,65,33645.557
258,1950,estimates,female,5yearly,70,27047.118
258,1950,estimates,male,5yearly,70,24433.791
258,1950,estimates,female,5yearly,75,17393.052
258,1950,estimates,male,5yearly,75,15438.392
258,1950,estimates,female,5yearly,80,9225.7537
258,1950,estimates,male,5yearly,80,8018.6692
258,1950,estimates,female,5yearly,85,3774.0432
258,1950,estimates,male,5yearly,85,3207.6455
258,1950,estimates,female,5yearly,90,1103.5818
258,1950,estimates,male,5yearly,90,927.71852
258,1950,estimates,female,5yearly,95,214.01501
258,1950,estimates,male,5yearly,95,183.42757
258,1950,estimates,female,5yearly,100plus,25.940395
258,1950,estimates,male,5yearly,100plus,23.728246
258,1955,estimates,female,5yearly,"Region, subregion, country or area *",French Polynesia
258,1955,estimates,male,5yearly,"Region, subregion, country or area *",French Polynesia
258,1955,estimates,female,5yearly,0,100000
258,1955,estimates,male,5yearly,0,100000
258,1955,estimates,female,5yearly,1,90470.051
258,1955,estimates,male,5yearly,1,89581.0
258,1955,estimates,female,5yearly,5,89728.134
258,1955,estimates,male,5yearly,5,88790.0
258,1955,estimates,female,5yearly,10,89174.423
258,1955,estimates,male,5yearly,10,88098.326
258,1955,estimates,female,5yearly,15,88531.923
258,1955,estimates,male,5yearly,15,87287.821
258,1955,estimates,female,5yearly,20,87285.915
258,1955,estimates,male,5yearly,20,85597.929
258,1955,estimates,female,5yearly,25,85462.195
258,1955,estimates,male,5yearly,25,83187.491
258,1955,estimates,female,5yearly,30,83263.793
258,1955,estimates,male,5yearly,30,80352.461
258,1955,estimates,female,5yearly,35,80769.78
258,1955,estimates,male,5yearly,35,77328.798
258,1955,estimates,female,5yearly,40,77873.654
258,1955,estimates,male,5yearly,40,73961.129
258,1955,estimates,female,5yearly,45,74396.348
258,1955,estimates,male,5yearly,45,70107.754
258,1955,estimates,female,5yearly,50,70013.258
258,1955,estimates,male,5yearly,50,65406.328
258,1955,estimates,female,5yearly,55,64291.579
258,1955,estimates,male,5yearly,55,59384.368
258,1955,estimates,female,5yearly,60,56891.356
258,1955,estimates,male,5yearly,60,51734.473
258,1955,estimates,female,5yearly,65,47704.884
258,1955,estimates,male,5yearly,65,42499.87
258,1955,estimates,female,5yearly,70,36927.942
258,1955,estimates,male,5yearly,70,32107.377
258,1955,estimates,female,5yearly,75,25308.765
258,1955,estimates,male,5yearly,75,21331.82
258,1955,estimates,female,5yearly,80,14588.485
258,1955,estimates,male,5yearly,80,11770.045
258,1955,estimates,female,5yearly,85,6528.3726
258,1955,estimates,male,5yearly,85,5023.926
