country,year,variant,gender,freq,age1yearinterval,survivorage
68,1950,estimates,female,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1950,estimates,male,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1950,estimates,female,5yearly,0,100000
68,1950,estimates,male,5yearly,0,100000
68,1950,estimates,female,5yearly,1,84196.425
68,1950,estimates,male,5yearly,1,81313.086
68,1950,estimates,female,5yearly,5,72012.96
68,1950,estimates,male,5yearly,5,68450.642
68,1950,estimates,female,5yearly,10,69305.57
68,1950,estimates,male,5yearly,10,65913.641
68,1950,estimates,female,5yearly,15,67709.968
68,1950,estimates,male,5yearly,15,64610.903
68,1950,estimates,female,5yearly,20,65646.712
68,1950,estimates,male,5yearly,20,62798.045
68,1950,estimates,female,5yearly,25,63141.167
68,1950,estimates,male,5yearly,25,60159.316
68,1950,estimates,female,5yearly,30,60505.949
68,1950,estimates,male,5yearly,30,57622.146
68,1950,estimates,female,5yearly,35,57868.718
68,1950,estimates,male,5yearly,35,55102.789
68,1950,estimates,female,5yearly,40,55175.151
68,1950,estimates,male,5yearly,40,52397.572
68,1950,estimates,female,5yearly,45,52422.688
68,1950,estimates,male,5yearly,45,49301.344
68,1950,estimates,female,5yearly,50,49439.328
68,1950,estimates,male,5yearly,50,45736.724
68,1950,estimates,female,5yearly,55,45798.579
68,1950,estimates,male,5yearly,55,41431.11
68,1950,estimates,female,5yearly,60,40979.009
68,1950,estimates,male,5yearly,60,36125.158
68,1950,estimates,female,5yearly,65,34334.169
68,1950,estimates,male,5yearly,65,29471.465
68,1950,estimates,female,5yearly,70,25763.58
68,1950,estimates,male,5yearly,70,21649.409
68,1950,estimates,female,5yearly,75,16034.879
68,1950,estimates,male,5yearly,75,13230.783
68,1950,estimates,female,5yearly,80,7361.0659
68,1950,estimates,male,5yearly,80,5982.8189
68,1950,estimates,female,5yearly,85,2135.7051
68,1950,estimates,male,5yearly,85,1702.0009
68,1950,estimates,female,5yearly,90,336.87636
68,1950,estimates,male,5yearly,90,254.41641
68,1950,estimates,female,5yearly,95,25.531357
68,1950,estimates,male,5yearly,95,17.676261
68,1950,estimates,female,5yearly,100plus,0.8813965
68,1950,estimates,male,5yearly,100plus,0.56129517
68,1955,estimates,female,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1955,estimates,male,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1955,estimates,female,5yearly,0,100000
68,1955,estimates,male,5yearly,0,100000
68,1955,estimates,female,5yearly,1,84884.729
68,1955,estimates,male,5yearly,1,82132.245
68,1955,estimates,female,5yearly,5,73513.533
68,1955,estimates,male,5yearly,5,70044.559
68,1955,estimates,female,5yearly,10,70982.121
68,1955,estimates,male,5yearly,10,67703.871
68,1955,estimates,female,5yearly,15,69439.423
68,1955,estimates,male,5yearly,15,66445.896
68,1955,estimates,female,5yearly,20,67422.984
68,1955,estimates,male,5yearly,20,64690.585
68,1955,estimates,female,5yearly,25,64964.271
68,1955,estimates,male,5yearly,25,62130.894
68,1955,estimates,female,5yearly,30,62366.922
68,1955,estimates,male,5yearly,30,59661.416
68,1955,estimates,female,5yearly,35,59759.173
68,1955,estimates,male,5yearly,35,57180.948
68,1955,estimates,female,5yearly,40,57077.601
68,1955,estimates,male,5yearly,40,54504.281
68,1955,estimates,female,5yearly,45,54314.759
68,1955,estimates,male,5yearly,45,51409.105
68,1955,estimates,female,5yearly,50,51306.984
68,1955,estimates,male,5yearly,50,47814.583
68,1955,estimates,female,5yearly,55,47607.462
68,1955,estimates,male,5yearly,55,43426.307
68,1955,estimates,female,5yearly,60,42713.572
68,1955,estimates,male,5yearly,60,37982.551
68,1955,estimates,female,5yearly,65,35919.603
68,1955,estimates,male,5yearly,65,31112.296
68,1955,estimates,female,5yearly,70,27102.128
68,1955,estimates,male,5yearly,70,22987.182
68,1955,estimates,female,5yearly,75,16966.244
68,1955,estimates,male,5yearly,75,14144.004
68,1955,estimates,female,5yearly,80,7819.6562
68,1955,estimates,male,5yearly,80,6430.8146
68,1955,estimates,female,5yearly,85,2250.8153
68,1955,estimates,male,5yearly,85,1825.8681
68,1955,estimates,female,5yearly,90,343.48959
68,1955,estimates,male,5yearly,90,266.21777
68,1955,estimates,female,5yearly,95,24.03884
68,1955,estimates,male,5yearly,95,17.287756
68,1955,estimates,female,5yearly,100plus,0.7167757
68,1955,estimates,male,5yearly,100plus,0.48337697
68,1960,estimates,female,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1960,estimates,male,5yearly,"Region, subregion, country or area *",Bolivia (Plurinational State of)
68,1960,estimates,female,5yearly,0,100000
68,1960,estimates,male,5yearly,0,100000
68,1960,estimates,female,5yearly,1,85688.773
68,1960,estimates,male,5yearly,1,83088.529
68,1960,estimates,female,5yearly,5,75294.563
68,1960,estimates,male,5yearly,5,71937.678
68,1960,estimates,female,5yearly,10,72979.067
68,1960,estimates,male,5yearly,10,69827.957
68,1960,estimates,female,5yearly,15,71486.158
68,1960,estimates,male,5yearly,15,68615.142
68,1960,estimates,female,5yearly,20,69525.671
68,1960,estimates,male,5yearly,20,66917.343
68,1960,estimates,female,5yearly,25,67122.467
68,1960,estimates,male,5yearly,25,64437.026
68,1960,estimates,female,5yearly,30,64569.369
68,1960,estimates,male,5yearly,30,62035.178
68,1960,estimates,female,5yearly,35,61995.829
