country,year,variant,gender,freq,age1yearinterval,survivorage
703,1950,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1950,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1950,estimates,female,5yearly,0,100000
703,1950,estimates,male,5yearly,0,100000
703,1950,estimates,female,5yearly,1,93264.995
703,1950,estimates,male,5yearly,1,91948.45
703,1950,estimates,female,5yearly,5,92063.702
703,1950,estimates,male,5yearly,5,90720.264
703,1950,estimates,female,5yearly,10,91774.663
703,1950,estimates,male,5yearly,10,90308.014
703,1950,estimates,female,5yearly,15,91505.674
703,1950,estimates,male,5yearly,15,89918.262
703,1950,estimates,female,5yearly,20,91011.381
703,1950,estimates,male,5yearly,20,89175.995
703,1950,estimates,female,5yearly,25,90305.132
703,1950,estimates,male,5yearly,25,88107.683
703,1950,estimates,female,5yearly,30,89527.73
703,1950,estimates,male,5yearly,30,87063.61
703,1950,estimates,female,5yearly,35,88664.776
703,1950,estimates,male,5yearly,35,85845.697
703,1950,estimates,female,5yearly,40,87627.849
703,1950,estimates,male,5yearly,40,84494.885
703,1950,estimates,female,5yearly,45,86286.415
703,1950,estimates,male,5yearly,45,82693.873
703,1950,estimates,female,5yearly,50,84355.492
703,1950,estimates,male,5yearly,50,80018.406
703,1950,estimates,female,5yearly,55,81480.517
703,1950,estimates,male,5yearly,55,75951.288
703,1950,estimates,female,5yearly,60,77138.129
703,1950,estimates,male,5yearly,60,70085.762
703,1950,estimates,female,5yearly,65,70687.22
703,1950,estimates,male,5yearly,65,62009.851
703,1950,estimates,female,5yearly,70,60568.273
703,1950,estimates,male,5yearly,70,51547.729
703,1950,estimates,female,5yearly,75,46413.543
703,1950,estimates,male,5yearly,75,38533.687
703,1950,estimates,female,5yearly,80,30061.655
703,1950,estimates,male,5yearly,80,23539.331
703,1950,estimates,female,5yearly,85,14411.813
703,1950,estimates,male,5yearly,85,10424.923
703,1950,estimates,female,5yearly,90,4388.8033
703,1950,estimates,male,5yearly,90,2835.7529
703,1950,estimates,female,5yearly,95,744.19809
703,1950,estimates,male,5yearly,95,416.91941
703,1950,estimates,female,5yearly,100plus,61.315173
703,1950,estimates,male,5yearly,100plus,29.214197
703,1955,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1955,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1955,estimates,female,5yearly,0,100000
703,1955,estimates,male,5yearly,0,100000
703,1955,estimates,female,5yearly,1,96623.943
703,1955,estimates,male,5yearly,1,95774.523
703,1955,estimates,female,5yearly,5,95896.699
703,1955,estimates,male,5yearly,5,94980.423
703,1955,estimates,female,5yearly,10,95673.537
703,1955,estimates,male,5yearly,10,94634.414
703,1955,estimates,female,5yearly,15,95491.92
703,1955,estimates,male,5yearly,15,94318.832
703,1955,estimates,female,5yearly,20,95222.043
703,1955,estimates,male,5yearly,20,93732.802
703,1955,estimates,female,5yearly,25,94824.34
703,1955,estimates,male,5yearly,25,92905.449
703,1955,estimates,female,5yearly,30,94353.685
703,1955,estimates,male,5yearly,30,91981.948
703,1955,estimates,female,5yearly,35,93753.053
703,1955,estimates,male,5yearly,35,90995.11
703,1955,estimates,female,5yearly,40,92925.359
703,1955,estimates,male,5yearly,40,89847.526
703,1955,estimates,female,5yearly,45,91790.839
703,1955,estimates,male,5yearly,45,88307.995
703,1955,estimates,female,5yearly,50,90109.145
703,1955,estimates,male,5yearly,50,85868.67
703,1955,estimates,female,5yearly,55,87531.553
703,1955,estimates,male,5yearly,55,82014.152
703,1955,estimates,female,5yearly,60,83718.05
703,1955,estimates,male,5yearly,60,76012.313
703,1955,estimates,female,5yearly,65,77334.679
703,1955,estimates,male,5yearly,65,67228.912
703,1955,estimates,female,5yearly,70,67480.957
703,1955,estimates,male,5yearly,70,55809.581
703,1955,estimates,female,5yearly,75,52724.857
703,1955,estimates,male,5yearly,75,41480.565
703,1955,estimates,female,5yearly,80,34613.242
703,1955,estimates,male,5yearly,80,26199.338
703,1955,estimates,female,5yearly,85,17098.53
703,1955,estimates,male,5yearly,85,11823.706
703,1955,estimates,female,5yearly,90,5356.9936
703,1955,estimates,male,5yearly,90,3270.5566
703,1955,estimates,female,5yearly,95,897.40573
703,1955,estimates,male,5yearly,95,454.28987
703,1955,estimates,female,5yearly,100plus,69.361403
703,1955,estimates,male,5yearly,100plus,29.001579
703,1960,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1960,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1960,estimates,female,5yearly,0,100000
703,1960,estimates,male,5yearly,0,100000
703,1960,estimates,female,5yearly,1,97643.103
703,1960,estimates,male,5yearly,1,97062.219
703,1960,estimates,female,5yearly,5,97168.486
703,1960,estimates,male,5yearly,5,96460.834
703,1960,estimates,female,5yearly,10,96974.847
703,1960,estimates,male,5yearly,10,96171.44
703,1960,estimates,female,5yearly,15,96835.782
703,1960,estimates,male,5yearly,15,95927.46
703,1960,estimates,female,5yearly,20,96627.319
703,1960,estimates,male,5yearly,20,95353.364
703,1960,estimates,female,5yearly,25,96344.601
703,1960,estimates,male,5yearly,25,94486.147
703,1960,estimates,female,5yearly,30,96004.624
703,1960,estimates,male,5yearly,30,93695.679
703,1960,estimates,female,5yearly,35,95552.036
703,1960,estimates,male,5yearly,35,92747.355
